mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
11.788327785326747	11.190945925028192	0.5144424507831358	9.687081252224493	12.280819777773889	1.129292329088065	0.9187586927171182	0.2672427790100488	0.19322318363930593	0.5385662540850573	0.5212383580296516	1.4751003660990736	0.5346784872046312	8.159827943980831	5.699499464247517
11.983137340579244	11.290143421900847	0.5238712481411933	10.08370601558466	12.30416491244134	1.0838097066146946	0.936690108772801	0.2635203986765001	0.1972690026596776	0.5248353360229893	0.5180998939490115	1.4599161938661485	0.5333531335483013	8.05508603601793	5.651207983785114
11.938754702135247	11.253525771991308	0.51068274424981	10.04660996480619	12.333406418461152	1.0606624764122268	0.8918385165560314	0.26457057244273724	0.19554615728923977	0.5173047007817647	0.5196059817361529	1.4460727904005388	0.5127562697730783	8.316468378371834	5.663927521862618
12.007511396749326	11.582512353118972	0.5053317716478529	9.731447564273868	12.301141947791859	1.0798133353351085	0.8968011417533303	0.2801318721185928	0.1880806060816143	0.5091233066436937	0.5151314670966161	1.4257544404506852	0.5119236339144865	7.858864727151433	5.801178272689216
11.810331767659305	11.07164987695741	0.48129288330220843	9.825244503341757	12.30353590583837	1.1192254337670418	0.8852679521272347	0.2860755787021267	0.18128739506131009	0.5027103991209828	0.5217266152535139	1.4240547572658993	0.5132389436349224	8.042146331549581	5.8577426833299
12.099320797424237	11.289672537512116	0.49459897159543553	9.718587672705794	12.258849226943605	1.1107498363523338	0.8770064825695846	0.2855870569482183	0.18825690097609635	0.4954743067018316	0.5155673292723552	1.4221331470048038	0.5073052419289048	8.119682495383138	6.0098567552033915
12.179334881352094	11.643416923279919	0.508853718648731	9.962092988018961	12.143187113015182	1.1278530043235742	0.8731391280561344	0.29392156162075905	0.1955906950997528	0.5207319222624797	0.517702157869549	1.4496170378858142	0.5062690076227352	8.40271791207093	6.013866387977985
11.811376334430268	11.473042130262753	0.48758441648582684	10.067275000052	12.163676477842639	1.1075141394461592	0.8623657365589769	0.28564012913927644	0.1915351970886888	0.5088864765606846	0.5181443302926804	1.4527404126144157	0.5017464589523957	8.131708727376735	5.971588491294812
11.757833076682815	11.601546917752131	0.4940423281638353	9.92559502931874	12.169985162244558	1.1162510528823493	0.8637913395795425	0.294763776474121	0.19788508128773616	0.5110515121135294	0.5049598525138447	1.433711806510775	0.5216964161120208	8.326027080727656	5.962137539799309
11.837848633849061	11.486245909134082	0.506827329331303	10.013152006265495	12.136538068599345	1.1086392500125906	0.8790787329329267	0.2897997322555639	0.19746575109498044	0.5213416934291347	0.51776900194162	1.447831631980381	0.49004427455456406	8.20858608272757	6.0346987878728875
11.74653178160586	11.445895611689474	0.505620518747919	10.162393666630619	12.09687866682895	1.1054429940727915	0.8886282409791193	0.2809772111209132	0.19671920932532014	0.5017786170407694	0.5170502743768006	1.438922788840683	0.5211045333770388	8.183477667228427	5.989796695391611
11.83311028000413	11.45198850512255	0.5125341061013382	9.907310542589915	12.089522448011259	1.1266713890820326	0.8780155302523134	0.2843186453449908	0.17801885461954897	0.5164173319816106	0.5363831332737256	1.4287434523666562	0.507066461133798	8.08120971997509	5.89413221811158
11.977583252857	11.116813548220804	0.5090205910555128	10.052006568278498	12.066901746151466	1.1095010656167599	0.8649594989667465	0.27212485815670295	0.19618307010558395	0.5312551315259321	0.5143775854788711	1.432614034753008	0.4963640905459985	8.182027468015733	5.881294272075724
11.719657029537553	11.176403916310734	0.4854327744647012	10.023842002993653	12.043902662510371	1.09294719540938	0.8762944059165317	0.2999167279300874	0.18977694939054218	0.49941048667938903	0.5054437356551321	1.4430270528862557	0.5179509592502827	8.138479791146304	5.887575599522378
11.882448854257497	11.168839616149768	0.5053613556136128	10.144657202294159	11.99170808171263	1.1152438007028762	0.8673146954849266	0.30308817410962396	0.1869034560470399	0.5178120106473011	0.519625645491831	1.4236744614229175	0.49413476448777977	8.393503192056485	5.822771709929401
12.087959109142242	11.545260730525042	0.5105648067237848	10.289448783445321	12.059329027299585	1.0985190072616537	0.8649711813862307	0.30975096531733587	0.19173144494095376	0.4903081631840588	0.5297381641223828	1.4307014155722475	0.530952646075686	8.353953264129828	5.861338303139874
11.735244507843364	11.12357041133492	0.5020884545180273	10.113186006656942	12.040340806718737	1.1038444413500264	0.8654429637433966	0.29674755401854774	0.1923652928218363	0.5135383993699758	0.524214543816417	1.4395642822908532	0.531844853993778	8.167457338453383	5.85604509531984
12.17275277383083	11.145870417656404	0.5083324874976328	10.128507866731184	11.998333510254195	1.0868767091981062	0.8687620407354238	0.30078929729129555	0.18683744001581806	0.5143735129880869	0.5117223325829909	1.4122126989188948	0.5109216559694605	8.417283786104482	5.955783686296062
11.700460262725164	11.65056104238635	0.4950169718207253	10.257985134252035	11.991856721633475	1.0733898238206465	0.8780550207975706	0.2977682271107317	0.17828161445655838	0.5242089446160331	0.5129844666692137	1.422638393465645	0.5012433053418851	8.16017007133313	5.901608649150596
11.758876125408598	11.586173353968857	0.49770104339220256	10.286519680495294	11.974703610040226	1.0624441349494327	0.8550457514727152	0.30420975164954567	0.19183916700485878	0.5130454720772109	0.5316795922961409	1.4381209566197066	0.5212594515537198	8.366975476878629	5.8085346677749055
11.96648411320295	11.37818250759464	0.49968635069871636	10.153818669923442	11.983688358011946	1.1205965332292545	0.8570027571744047	0.3015601635877518	0.18739274959616367	0.5024372668030139	0.5302215579760562	1.4283041109419596	0.5060881883606384	8.182597137434755	5.920145631140898
11.857091234057572	11.291291783804578	0.49146173171203716	9.637053176176915	11.990280008454473	1.0908924111548344	0.8774857055386508	0.3049074554127963	0.17767029760254724	0.5037140706306821	0.521121923176086	1.4097914357638541	0.5174963348931966	8.260217359877975	5.947040520891789
11.874477063330664	11.469263161096196	0.49105277573941575	9.980648299757604	11.994528562613354	1.0661927776578641	0.8714425697379942	0.29833347090764	0.18677105028325483	0.5026167172823035	0.5255868308192377	1.4305708953228278	0.5019770630156751	8.217093627862202	5.913914983896424
11.737801591428143	11.63039386614889	0.5053442402141542	10.262822416633993	12.006245172634136	1.1006861349048132	0.878389820737087	0.29042239546767845	0.19754093758036578	0.5117952294919949	0.5120438828328311	1.4225857193346008	0.496126302570576	8.240813970770034	5.85841051080269
11.67314861660178	11.366545891751645	0.5118325163953146	9.966618208369365	12.014206447036816	1.105732948802032	0.8637872461156211	0.29407162994243935	0.19333087458468584	0.512511486311613	0.532172374719499	1.4349307314687545	0.5256541940935171	8.20323822494475	5.914156846736353
12.161190630597611	11.660531850725773	0.5100186021025714	10.182745398712244	12.003344373747838	1.08934239063296	0.8518745698001294	0.31347207895425133	0.19067870397360404	0.5059868677860704	0.5349071330573871	1.4286338009001465	0.5348449019118201	8.173229627676411	5.7755768417198965
12.146593986667462	11.51971200606469	0.494724246815508	9.937264614160933	12.046373601361804	1.0973962277696885	0.871447241667091	0.3062118392621519	0.1879549711874734	0.4951452992777592	0.5342905778304782	1.4386930576429604	0.5272342707227415	8.049824804116485	5.838412932298595
11.817575181387442	11.441293144621316	0.5108006364881822	10.173355043400829	11.974803698269076	1.0922012694126808	0.8491418113038007	0.2987469741957074	0.1963353430286743	0.5081231545556237	0.5199389221999546	1.434364958984974	0.528456280611744	8.149025072624868	5.941065084947531
11.930474039458142	11.032001155636726	0.49671608074949747	10.226916831939972	11.997483879501575	1.0832568697817833	0.8700673410315128	0.287275693340005	0.19772977698176855	0.504398349411727	0.5132834114525225	1.411229893525002	0.5187479705559186	7.963199012929837	6.09106083798312
11.721909932961747	11.324493730428022	0.4906161686030937	9.79720708877159	11.994605491431393	1.0755715155490253	0.8784948291557667	0.3105585469272328	0.19550949466118836	0.49367910188073644	0.5254675226881506	1.428273172075508	0.5285939024565197	8.215430688022218	5.968389695130183
11.658783103747114	11.378452034227683	0.4936806108777012	10.160391791371374	11.971500637971536	1.091297970788788	0.8529716447747677	0.30243162471004775	0.19976559874569794	0.5075237050570014	0.5302589509372233	1.4149231547705567	0.5125411894872017	8.12056097466767	5.803369177105618
11.639681553048606	11.279149098550175	0.5082480012220663	9.996062195439086	11.984537810496278	1.0955148464951396	0.8809923608461583	0.30671141757621717	0.19009741124606688	0.4908234931531089	0.5107060402380488	1.4248505642347198	0.5132094587578723	8.47476399369863	5.813095319458566
11.631883224006431	11.238407554906743	0.4890456172193306	9.859649989334459	12.030793775067426	1.1043444739521688	0.8900461154806787	0.30254573986507527	0.1910623041940756	0.514857192164177	0.5194702502409674	1.435772339312562	0.5099714742212476	8.249771413301438	6.01870849273458
11.896371469848653	11.05283836142215	0.4856364461708152	9.954155971758599	11.99575260796552	1.1265574908824265	0.8736298331996469	0.3026334978931963	0.2045895350500568	0.511849773078525	0.49279893126817187	1.4468121309966924	0.5206202194496745	8.160607000978008	5.980165864086203
11.615140330978056	11.235824594578116	0.5088211978779762	10.09680983301283	11.94908831429519	1.0884423004842136	0.868327744140118	0.29920684922301294	0.1974340318570462	0.5073961709153543	0.5442391834052833	1.4343514759400497	0.5278256120875138	8.308548532015207	5.9517616555246535
11.680018269909192	11.4069194524349	0.516447977447108	9.701981956858576	11.96791720453099	1.0720852580127809	0.8678971530434623	0.307993368711162	0.1938193452747349	0.5153585739456428	0.5205903613043121	1.4257136085855504	0.5465600242274516	8.186068109716256	5.9501789045894515
11.63466400751119	11.006262827774687	0.5086553907357053	10.035454508015757	11.99250103419971	1.0719948251963056	0.8705814315231905	0.30069635686512947	0.1921236764395822	0.5139350329837032	0.5152488896710735	1.4221321726410416	0.4998775487502429	8.431327611519933	6.001528650563528
11.791793284292458	11.067392754820268	0.48094477422949733	9.954585224484703	11.932583238704881	1.0692294390161252	0.8773995383461057	0.29978369077879347	0.19914777494156272	0.5092445504885007	0.5204062801713928	1.417343599982106	0.5217642807832181	8.097020848900558	5.9834557190933015
