mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
6.4283747097478745	6.190900917549502	0.5422260325266972	9.805598055415434	1.2321102666381645	0.5171230936033397	0.5221846947738197	0.3055137220238747	0.23993085855738713	0.5177068587757437	1.4544789520175176	3.631057725960267	0.5232613879342259	9.91164021898597	7.257491426891141
6.7069597085900865	6.194125365355047	0.5429370909260725	9.778905167357351	1.2199753828406	0.5197942194670508	0.5169402412724122	0.3080443321322624	0.24500737712830087	0.5131050614312387	1.4904615977971647	3.662547016939626	0.5093667089567999	10.096962208795473	7.706545431300444
6.802513692542776	6.18784571522146	0.5223961690240304	10.024080309115696	1.2150486019139284	0.5330431577553068	0.49818527095932946	0.2999436949560587	0.23690757371944518	0.4981246230843545	1.4929966629447076	3.6582955309796503	0.49459771120989776	9.941392672880442	7.591846015314892
6.7523617144061046	6.293202966190645	0.5306670659454741	10.147297183401346	1.2035148087398877	0.5316790689352613	0.506113062831524	0.31653985214085023	0.23397120338606528	0.506700094404388	1.4828513166550412	3.6630934161157103	0.48574501825044064	10.333680670792369	7.723232431002677
6.645123642745244	6.158814667564884	0.5278466566537122	10.146963764219857	1.2224843270952646	0.5254375437392456	0.5038929644320357	0.32888592838981784	0.23904128872980082	0.5193065246531788	1.5225769031547074	3.6690533158800327	0.5243474069358349	10.208145727686533	7.638553931962153
6.564605886758101	6.232143920716575	0.5214143777770571	10.162997569367773	1.2274052486489755	0.5327664998847346	0.5134621702941397	0.3248845860421449	0.23246382532994062	0.4853950366583618	1.525934292068811	3.6460640740083656	0.517870492388322	9.554048471154664	7.665565521452031
6.6202679557604815	6.451808677595464	0.5273818415018808	9.986945068585317	1.238695626516159	0.5491226732779442	0.5152436893121348	0.32799437164769596	0.24581231702512651	0.4997321839417974	1.5203308485328373	3.6747655271595265	0.5174226374675968	9.600050125917416	7.376597056814879
6.555890517682811	6.466945979446907	0.5275895926029467	10.179327691679768	1.2687966821365215	0.523699339134334	0.5100646527236968	0.31789225680774935	0.22867519741117448	0.4985032131524086	1.557421099479987	3.644223316523433	0.502695068625345	9.807190436608757	7.605162148306974
6.712547801891832	6.57115719763139	0.5363917407623779	9.662198065043986	1.265873171219802	0.5344586905729937	0.5347692693739134	0.3222296336307274	0.2297163470619808	0.49923245873210337	1.5020491797560365	3.7062090759546016	0.494540407686116	9.890930338782358	7.6790050712351405
6.5999597566303985	6.68463876696712	0.5504906087869935	9.959820160125382	1.2760970511002094	0.5354146458824655	0.5042039688186276	0.32793569387818755	0.23605439856419613	0.5053645540202241	1.5464269813639577	3.6665957463457346	0.5203626936473947	10.125961435252956	7.647937485071014
6.6365482572136525	6.5639496071555685	0.5288097517600786	10.209791010864453	1.276852955742262	0.5299115386076344	0.5029897976229706	0.31663300732722965	0.24112136383579585	0.5007401077323739	1.530360071436492	3.652464029219029	0.5133643645713082	9.30351741268506	7.402454059740753
6.727286390560297	6.559648438596681	0.5157054011748227	9.686622836658195	1.284554671450524	0.541956208457506	0.5162323058325808	0.3218351522582897	0.2425641990699421	0.5048284103744934	1.4985418338518777	3.6691508511199955	0.5051100096356659	9.68273772127442	7.286585978283271
6.863279831267394	6.4364014179103375	0.5280992371457316	10.128038590965117	1.2958937365790026	0.527480881007337	0.5058806003571968	0.32026822293620066	0.24622532137356865	0.48692959315494805	1.532059354665818	3.652369398353689	0.4906777229582998	9.679820971346826	7.408341071273826
6.847074767359193	6.589710645176019	0.5119228153411437	10.142526081845725	1.30663603886001	0.5280957645061122	0.5090540390277901	0.3216296911104961	0.231694943786147	0.5146642440395682	1.5476008423175367	3.683190165955093	0.526968730315378	10.33289319130856	7.45113769377395
6.8276074966932265	6.320543041540349	0.514574407469687	10.368312949887818	1.289647297814404	0.547643216366087	0.532139280599988	0.31104183511175687	0.24566863313556633	0.49357922577302843	1.527780819131097	3.6657835034045623	0.5124193880041416	10.476636570426868	7.59082948822851
6.766769020320312	6.263572199698728	0.5156396026077423	9.971415222591187	1.3096485159673852	0.5526027278175462	0.5239224333349476	0.3193673299117708	0.23602113046350032	0.503427402551739	1.531402546154707	3.6515747936705183	0.5187058716388389	10.009697215632016	7.741227748582164
6.693601213617662	6.477887480258911	0.5133156840563725	9.88958045461548	1.291023563235935	0.5293047581427494	0.5111765920695268	0.31575662746172695	0.24077389998377002	0.5002259531626653	1.5164909616123536	3.628321957075761	0.5008817723626147	10.227791092631167	7.389262056627256
6.838524425442009	6.5517146354665305	0.5190495260066702	9.954778209487854	1.3012356378745393	0.5414764907612166	0.5208521514799438	0.3155509617940532	0.2205839181463355	0.4912856157019102	1.5357166556783128	3.655689619257861	0.5244310067191719	9.654751255126364	7.683317879337528
6.6870746083250605	6.367470249490628	0.5073053131466042	9.950398923621988	1.2928502460708016	0.5334299971602595	0.5117470632986666	0.3207292812686668	0.23918549794577942	0.5002612007700514	1.553112586012887	3.606948506753609	0.5277285333721169	10.150080496919752	7.428429139045759
6.766384399699315	6.361149119828308	0.5056761144293955	10.100358725548965	1.2965540586140232	0.5301378195228145	0.5188179472686546	0.3166170703500163	0.23571811362546985	0.4863883750177053	1.5248058994232239	3.6039346434070665	0.5057960485637413	10.323747140418124	7.7289461916157425
6.771675246117319	6.330899685118339	0.5158110969651638	9.683362291366082	1.2875668929053874	0.5415668917560768	0.517594854607204	0.3199550972347693	0.23780877819867166	0.4842672003507553	1.4945106811442086	3.639666565228703	0.5106514505112366	9.66749432578305	7.592280925104993
6.738274611237751	6.557315832826509	0.518418483893123	10.235532994384524	1.287118986142647	0.5212930585656356	0.5160770254830631	0.32240039459125636	0.25297119625120906	0.49442702127881044	1.5735857990107116	3.6209383097151373	0.5050590763855004	10.23738056253722	7.483365573139423
6.786363289313758	6.454502804330877	0.5031866157297751	10.164381813763585	1.2863134763589263	0.5316849116876565	0.5172998455340394	0.3132518695019763	0.23438757191068324	0.5159907743163078	1.5444603469470928	3.6129899516354884	0.5116962045709988	10.28171291676768	7.430937935708273
6.671908374800598	6.473426449158215	0.5193738668541698	10.070715776102217	1.2822917422531461	0.5214852066310572	0.5073342372745394	0.3228278869158457	0.2294438717729839	0.49339595882324544	1.5098735390220122	3.617696167939971	0.5138344638572765	10.326571919846014	7.549919873228808
6.726702494673297	6.445176050727037	0.5102666137394319	10.214484907832043	1.2762184308377176	0.5337136592862544	0.4998256214664658	0.31865913247825745	0.23515666717387446	0.5013868390373171	1.512405653742284	3.6226636035351496	0.5121651074547642	10.316182073166523	7.60869369093466
6.668952573691023	6.3768514505692675	0.5189149166917616	10.138335140688307	1.2940808956787284	0.5344468159274293	0.5158346627929054	0.30761018367668064	0.2338843335195545	0.5054903535839338	1.527275245906317	3.6532988431318345	0.5194230695441493	10.412618546204879	7.864997798477892
6.815094567514029	6.395521725444753	0.5134054704381438	10.109904724919543	1.2927166899731197	0.5503617873733214	0.5103584813999372	0.31698520128387564	0.2376395526676757	0.5112398276353514	1.5227600005573263	3.5807878504599504	0.5075951952982038	10.265184606847951	7.3479253432099645
6.694905804796874	6.261479313453258	0.5139340804132382	9.79950732565692	1.2990108192859497	0.5439547055533878	0.4963172390357998	0.3160420752758479	0.23312800425274124	0.4968613709904487	1.5264270992350228	3.632455691604973	0.5250678986460481	9.32724681002166	7.373670885789241
6.796966922510773	6.4098795962986355	0.5055943616512609	9.675623484170885	1.2746248889427005	0.5456658375681973	0.5225308749517107	0.3174818144164421	0.2414766927229263	0.4991036260112471	1.5340239460831269	3.634827720295774	0.517387100254238	9.614811983110869	7.48965072484278
6.833951458863976	6.400001326641172	0.5192009865849325	9.645041872928616	1.2926294688654358	0.5303118719652441	0.49436306818716813	0.31851411983078065	0.23767096717988803	0.4974305014604741	1.5657648070974073	3.640853863711946	0.5326635837567057	9.462913947191282	7.490240042810068
6.76298993907065	6.379742746085947	0.5117378316486865	9.974784730673928	1.276886859910106	0.5428275465969294	0.5013726259638582	0.3246412828051064	0.23473577831558237	0.5007733857213793	1.5408620543447578	3.6757432040807108	0.5191750468119347	9.338401981217052	7.3308598512793655
6.880230367131921	6.495128700774662	0.49947712937865196	9.946292230088984	1.2769798581918486	0.5250587027323872	0.5247468464628504	0.3230120986874076	0.23032999910371657	0.5008488297907278	1.517419980438217	3.6574026332704563	0.5129956632470148	10.40352403905234	7.738359542946389
6.8650614781614525	6.603315957284995	0.49838759631103446	10.064661495519298	1.2873473522046346	0.5275442521532894	0.5008300176224092	0.3180270770574052	0.2409907951299894	0.49933990500134684	1.54031750198719	3.651906877940603	0.5114533094774495	10.436638244589195	7.59704208987486
6.759505624139383	6.541393934638494	0.5059718591660302	9.640446854325377	1.287664831402159	0.5355312261232739	0.5123305688305585	0.3251125570841758	0.22363223903960583	0.4888451528203725	1.501319021024581	3.6500140538052688	0.5113498730586974	9.234577235061735	7.711282829583388
6.741036083773666	6.511581357491218	0.516506832690887	10.144444228453002	1.302221763126867	0.5467385446119091	0.4996560081489346	0.318607423803976	0.2338099964485211	0.49688730285228133	1.5365828961949275	3.6617794031747763	0.5126637668974626	9.80437789943295	7.725589652295015
6.815759284227776	6.4229318455363344	0.5002627558707706	10.36461677504168	1.3241452401323313	0.523988044238117	0.5130004090761049	0.3275718530466577	0.24000526889561893	0.49762029324862306	1.5164239814794358	3.6337016656587777	0.5176861953817121	10.134547594096647	7.358796755782521
6.7715323077371545	6.311448151656125	0.5010465819558793	9.72407601137385	1.3191575382440428	0.5408421266032905	0.5094428347707285	0.30346648164135454	0.2296883906246841	0.48467071379108195	1.4984168286400958	3.636265435287734	0.5330087333710916	9.427481383836135	7.43096477898733
6.772385152326547	6.382882900934907	0.5076806255553882	9.909803006852695	1.3463378277747422	0.5470150346660942	0.5002200137150576	0.3315739896503973	0.23908906995224807	0.48434235426094996	1.4780592039403966	3.640651067931878	0.5382868239026192	9.85774274772739	7.556835138295543
6.715466862238002	6.400885221291313	0.5232772124203231	10.081853206138668	1.3490019788982666	0.5288492901868785	0.5174016759777669	0.326623232628814	0.23209237920675838	0.49844132871096486	1.5222114326086207	3.6474289184570066	0.5430554270019223	10.06267900003131	7.4157840831244135
6.7476820471402705	6.310388388968778	0.5030199224881392	10.058041344588755	1.3639734086272512	0.5308357144025342	0.5134877368668447	0.31457595475972644	0.2321442979598738	0.4969915464664659	1.515161588423536	3.648112717309176	0.5310113777101994	9.82606025913916	7.619020685138475
6.985199119235032	6.65074765663928	0.5198915796917847	9.841569280412017	1.371763718765177	0.5375005447405858	0.5083036433635794	0.3043198962943123	0.23698414633621365	0.5017776280583596	1.472025975187928	3.6365076595878505	0.5312078133284963	9.60864433880771	7.666853229722476
6.6643282452498855	6.546438563166145	0.5026388748489949	10.172110890439148	1.3728141427466638	0.541369387889957	0.5092754470965277	0.3306727212831081	0.23269549880647697	0.48182380285238	1.5148161370888413	3.630794690404468	0.4890433221986509	9.467105786935445	7.669751701948263
6.956364867105495	6.479522303628939	0.5154032360845332	9.690677061209508	1.4153961535157524	0.5290044895272135	0.5093688260290339	0.32558624133333375	0.22551278037985004	0.4879361749825579	1.499065465803314	3.646459749926266	0.5092973668543974	10.286881618349357	7.362472399155008
6.822109605447	6.501059245172595	0.5220625337923579	10.110252102606871	1.4403464481428006	0.5100847397753607	0.5266009410266856	0.32492467001475944	0.2245651763163775	0.4962265899966554	1.538270233612995	3.6407375057725706	0.5164077252673467	9.708466924513052	7.637587929236724
