mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
6.009647883625608	6.426580238013629	0.5432746145883222	9.773041770132929	0.7843169117302544	0.6601254314555195	0.5711378136550959	0.22137062460940968	0.1511419202846952	0.5118527252618386	0.6964317063051859	3.017412794903958	0.5307354947590975	10.58855399423402	7.273884189447897
6.212691737232435	6.269643189289355	0.5076291401941658	9.712038990721819	0.7686278031852817	0.6576409342129333	0.5676873075109967	0.231021192664667	0.15469706075060732	0.5055741105129611	0.6880880407946814	3.0047248512318623	0.5283039504287177	10.610414243132505	7.1556404627740235
6.318011289062613	6.1782865234520585	0.4909640070213706	9.988203451495385	0.7511884375796026	0.6587196515321974	0.5317624724582444	0.22432149236606108	0.1492969808689021	0.5088210871004325	0.692808310914009	2.9897714497642895	0.518355174091467	10.637540501364095	7.08415446623041
6.441480955406048	6.171023309020658	0.4927065153265602	9.980551980130011	0.7336538949197059	0.6416684598912956	0.5582242293116921	0.22718236492309524	0.1547034877766979	0.48874457240152586	0.6888547698074097	2.9881639227799717	0.5170972610443361	11.237713182396297	7.100335818553085
6.551679110932947	6.166228368357626	0.494745611423019	9.849727320501382	0.7230178847310506	0.6113494325805924	0.5343510416523636	0.22972599739992539	0.1522772587411059	0.5119538799632036	0.6857187583893857	3.0309420412058836	0.523251904566539	10.846072765697187	7.321515696805058
6.598387436887407	6.124625787638655	0.5298342173919542	9.632586947937508	0.7199630100311606	0.650204683790253	0.5507196192941216	0.2312168084669248	0.1532189443464089	0.5085258424249006	0.6902558430353527	3.022340342231991	0.5114363078235332	10.815175675074673	7.485236537118816
6.6085625717937955	6.169407598493283	0.5221503249059574	9.523561390496786	0.724369996781777	0.6312401727880582	0.5430780838872105	0.2254498817731433	0.1670335305208404	0.4844221498932572	0.6809207209273285	3.0276430747110505	0.5061747924866669	10.532180672116123	7.397511370527532
6.569958543839472	6.203147354412868	0.5266421433834283	9.66350775095145	0.7178720583464607	0.6464407373016119	0.5427932895062849	0.2353690957212501	0.15995535313388554	0.5088978770685743	0.6643806535443962	2.9974776115558908	0.5198125472631471	10.422389084144807	7.4376446489741985
6.501350417444108	6.145770686911689	0.5032428067921934	9.973051087646661	0.7219986333506624	0.6172372918666362	0.5306899040233579	0.22572609884539077	0.14896007545092949	0.5023487716111017	0.7127906511622207	3.0267687405622654	0.5396364555759119	10.769323236241245	7.3826424368694825
6.450547431126721	6.096189937299856	0.5098634609301294	9.64149016238753	0.7217986514161988	0.6186265045733311	0.5206052974044765	0.22540444100650162	0.15281610665341558	0.4990575297244747	0.7024846212879274	3.028591346557967	0.5194639408157726	10.534654296249832	7.352166216623799
6.450680451133736	6.114730853282623	0.5104511582460477	9.52982972216258	0.7150261314002139	0.6316744343028365	0.5207993541556228	0.2200146828606097	0.1653516792022673	0.4930363327869664	0.6967614385022524	3.0370657914805084	0.5279910351252197	10.434502740857376	7.346929356213453
6.427923366562199	6.079849951528103	0.5006879451057596	10.016949479177212	0.719681081474315	0.6325373578573681	0.5357083980251074	0.226439897624832	0.15928900913244431	0.4973411468619628	0.707050424597894	3.0090619775326544	0.4920632771635253	10.511801595657557	7.298920535122565
6.418134451185335	6.0813673287492165	0.4987527935149156	9.669994447551266	0.733768955691719	0.6491930078557545	0.5443877061544323	0.22444890914542276	0.1594180446471891	0.48481582771425474	0.6821217143348678	3.045069528654742	0.5330272546622273	11.097397813167058	7.194487997797888
6.489220646825278	6.144184332958724	0.4947664250480545	9.555256036168474	0.7392194280335584	0.6384542632595903	0.5402022443489899	0.2252717060705156	0.15961925622284343	0.5186683458253684	0.7000644256337306	3.0256587097036354	0.5130393985315602	10.775410611782346	7.396258061507352
6.412602886048788	6.220322711508242	0.5117318460381396	9.697045971717943	0.734114191604434	0.6367139073848536	0.5462325192193855	0.23673982385083533	0.15757616085712026	0.49142966565691015	0.7031002185531086	2.9835132152939807	0.5093136989119481	10.441588476878744	7.523632216657526
6.440590479130537	6.177337227433674	0.5012806551575741	9.579230894910118	0.7457255783403112	0.6261944751805375	0.5390047955940441	0.22727638582480045	0.1475811837352692	0.5154268920944912	0.6871038443690597	2.9913449646034773	0.4880086840339767	10.401566266098897	7.545908247687333
6.4276301224528085	6.199168523711622	0.516578386797581	9.97686673612991	0.7462751911848017	0.6355146845734804	0.5375116468660485	0.23658189731240561	0.15123383248043687	0.48021862588228437	0.6938374359186014	2.990887709152705	0.5291424078800363	10.852565727110685	7.572652349209676
6.393028049793842	6.199662938353524	0.4995716981133866	9.806550120643355	0.7528453080271114	0.6328810117246427	0.5324674578976424	0.23899066596184582	0.15577696800324078	0.4741784804162523	0.6435822765072252	3.0245523815442406	0.5365687212976139	10.438002795020463	7.529575779235928
