mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.50583	0.42147	0.04866	1.43871	0.26063	0.05306	0.052	0.04368	0.03521	0.04969	0.21462	0.44478	0.05034	1.25042	0.72853
0.51676	0.42633	0.04907	0.94115	0.25907	0.0522	0.05135	0.04141	0.0337	0.04973	0.21501	0.45367	0.05031	2.16223	0.72658
0.52628	0.42957	0.05095	0.99861	0.25545	0.05058	0.05083	0.04109	0.03602	0.04858	0.2156	0.44786	0.04864	1.21856	0.72549
0.5341	0.43787	0.04875	0.92728	0.24964	0.04929	0.05092	0.0432	0.03605	0.04879	0.2176	0.44264	0.05003	1.91609	0.721
0.53636	0.44773	0.04854	0.95333	0.2467	0.05135	0.05064	0.04452	0.03288	0.04685	0.21417	0.44768	0.04959	0.96771	0.71902
0.54001	0.44773	0.04584	1.4894	0.24288	0.04899	0.04988	0.04669	0.03387	0.04709	0.21564	0.44566	0.04906	1.22317	0.70894
0.53196	0.44756	0.04664	1.36688	0.24429	0.0495	0.05152	0.04649	0.03363	0.04737	0.21605	0.44768	0.04761	1.51148	0.70635
0.53209	0.45028	0.0465	1.28858	0.24452	0.05047	0.04948	0.04538	0.03302	0.04706	0.21481	0.44503	0.04906	1.48244	0.70201
0.53065	0.44957	0.04664	1.00864	0.2439	0.05002	0.04924	0.04461	0.03307	0.04631	0.21384	0.44386	0.04913	1.05085	0.70116
0.53505	0.44331	0.0474	1.02381	0.247	0.05205	0.05105	0.04539	0.03353	0.04792	0.21429	0.44238	0.04862	1.18586	0.70305
0.52662	0.44369	0.04616	1.00522	0.24378	0.04992	0.05184	0.04474	0.03217	0.04711	0.21435	0.44238	0.04762	1.01771	0.71234
0.53316	0.44167	0.04714	1.36793	0.24647	0.04972	0.05074	0.04663	0.03221	0.04737	0.21145	0.44474	0.04717	1.21414	0.7114
0.52863	0.44451	0.04771	1.49087	0.24579	0.04993	0.05005	0.04596	0.03169	0.04678	0.21165	0.44754	0.04822	1.20061	0.71551
0.52698	0.44609	0.04681	1.0142	0.24781	0.05063	0.05152	0.04627	0.03229	0.04637	0.21592	0.44552	0.04768	0.95045	0.70524
0.53077	0.44943	0.04646	1.26096	0.24817	0.05032	0.04946	0.04426	0.03157	0.04607	0.21848	0.44069	0.04792	1.93289	0.70623
0.53156	0.45036	0.04643	0.88489	0.2476	0.05162	0.04947	0.04427	0.03258	0.04706	0.21123	0.44657	0.04668	2.1286	0.70446
0.53171	0.44664	0.04576	0.91516	0.24992	0.05076	0.05042	0.04701	0.03138	0.04676	0.21594	0.44635	0.04727	1.7542	0.69241
0.53192	0.4466	0.04771	0.88648	0.25016	0.04976	0.05165	0.04661	0.03197	0.04598	0.21203	0.44625	0.04761	1.02492	0.68703
0.53217	0.44441	0.04629	0.88588	0.24831	0.0488	0.05	0.04757	0.0312	0.04584	0.21318	0.44605	0.04864	1.90518	0.68921
0.53066	0.44814	0.04656	1.0947	0.2527	0.05045	0.04842	0.04759	0.03061	0.04771	0.21487	0.44792	0.05012	1.21903	0.68627
0.52698	0.44742	0.04625	0.94193	0.2528	0.05051	0.0494	0.04845	0.03001	0.047	0.21644	0.44714	0.04973	1.31132	0.68679
0.53042	0.45199	0.04585	1.19213	0.2541	0.05101	0.04936	0.04783	0.02964	0.04633	0.21491	0.4514	0.0493	0.97912	0.68709
0.53194	0.4548	0.04571	1.229	0.25496	0.05017	0.04916	0.04791	0.03039	0.04721	0.20966	0.44917	0.04811	1.7187	0.69078
0.53004	0.45376	0.04613	0.93382	0.2589	0.04861	0.04968	0.04723	0.03005	0.04652	0.21171	0.45215	0.04772	2.09385	0.6928
0.53299	0.45558	0.04657	0.91684	0.25476	0.04918	0.05066	0.04742	0.03072	0.04772	0.21348	0.44911	0.04941	1.25248	0.69006
0.53539	0.45825	0.04638	1.0348	0.25838	0.04968	0.04984	0.04891	0.03157	0.04656	0.21401	0.44837	0.0488	1.12073	0.695
0.53876	0.45722	0.04659	1.17395	0.25571	0.05033	0.0501	0.05085	0.02919	0.04667	0.21463	0.45351	0.04757	1.06269	0.68653
0.53583	0.45271	0.04751	0.90001	0.25666	0.04901	0.05045	0.05009	0.02996	0.0461	0.21341	0.45228	0.04924	1.87384	0.69191
