mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.53388	0.41233	0.04425	0.61998	0.24212	0.05406	0.04194	0.02513	0.01571	0.04754	0.06883	0.13669	0.04794	0.20791	0.14618
0.412	0.40577	0.04202	0.76272	0.17705	0.0471	0.03826	0.02436	0.01828	0.04498	0.07973	0.17235	0.03078	0.19551	0.15687
0.52656	0.37816	0.02579	0.90173	0.23665	0.05266	0.03892	0.03004	0.01693	0.03792	0.06555	0.16783	0.02882	0.17666	0.13171
0.44384	0.35657	0.00877	0.79989	0.23982	0.04993	0.03853	0.03388	0.02047	0.03342	0.05179	0.15597	0.02294	0.17175	0.13369
0.45227	0.34506	0.00427	0.76494	0.2463	0.04494	0.03787	0.03575	0.01563	0.0256	0.03023	0.17943	0.0113	0.18797	0.15062
0.4371	0.36756	0.00416	0.78826	0.27512	0.03544	0.02626	0.03394	0.01721	0.01968	0.01868	0.16994	0.01245	0.10771	0.15781
0.41626	0.27412	0.00171	0.90563	0.21747	0.02728	0.01727	0.02783	0.01257	0.01017	0.01836	0.24448	0.00742	0.17016	0.12534
0.42586	0.27178	0.00184	0.8398	0.26266	0.02939	0.02201	0.02913	0.01454	0.00566	0.01863	0.16488	0.00778	0.12197	0.13945
0.43911	0.28362	0.00046	0.74175	0.21941	0.02041	0.01834	0.0273	0.01756	0.00158	0.0138	0.17746	0.00571	0.1343	0.13494
0.42312	0.2434	0.00083	0.90019	0.24505	0.02139	0.00794	0.03051	0.01276	0.00305	0.01616	0.19548	0.00488	0.11763	0.13135
0.46276	0.27977	0.00115	0.84211	0.21693	0.0151	0.00914	0.02482	0.01765	0.00134	0.01443	0.24114	0.00338	0.17522	0.12284
0.54958	0.35268	0.00139	0.87844	0.20762	0.01845	0.0099	0.02128	0.01295	0.00346	0.01905	0.24972	0.00419	0.21533	0.13573
0.50855	0.32424	0.00281	0.84873	0.20917	0.019	0.01129	0.0261	0.01437	0.00509	0.02056	0.26929	0.00422	0.19213	0.12137
0.55287	0.38724	0.0006	0.91427	0.2022	0.01727	0.00912	0.01817	0.01235	0.00274	0.01712	0.28936	0.00247	0.18746	0.13125
0.48721	0.36376	0.00068	0.82752	0.20393	0.03236	0.00688	0.01543	0.01403	0.00183	0.01475	0.2534	0.00425	0.17597	0.14463
0.5295	0.4112	0.00073	0.84433	0.20577	0.02123	0.00716	0.02346	0.0168	0.00168	0.01411	0.29022	0.00265	0.25582	0.14654
0.50005	0.36533	0.00069	0.7368	0.1972	0.02122	0.00695	0.02102	0.01157	0.00117	0.01317	0.27397	0.00616	0.15714	0.13276
0.55263	0.39687	0.00095	0.91234	0.20757	0.02788	0.00535	0.02055	0.01342	0.00123	0.01465	0.2997	0.00368	0.18298	0.12885
0.48053	0.33413	0.00061	0.77531	0.19416	0.01474	0.00381	0.01692	0.01268	0.00076	0.01557	0.28017	0.00319	0.22074	0.14384
0.49834	0.33988	0.00088	0.59368	0.198	0.01726	0.00475	0.02258	0.01494	0.00087	0.01214	0.3409	0.00374	0.19899	0.14351
0.54188	0.40871	0.00057	0.87917	0.22388	0.01671	0.00222	0.02357	0.01415	0.00184	0.02474	0.27181	0.0047	0.21616	0.14056
0.73666	0.46292	0.00128	0.9416	0.19957	0.01934	0.00193	0.02467	0.01467	0.0011	0.02065	0.35091	0.0038	0.21998	0.14216
