mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.49903	0.49562	0.04684	0.914	0.3848	0.04965	0.04527	0.05024	0.03141	0.04657	0.20211	0.44289	0.04341	1.91055	0.74022
0.43652	0.64538	0.03871	1.09325	0.27701	0.03666	0.04232	0.05448	0.03323	0.04172	0.21658	0.46796	0.03613	0.95115	0.72437
0.43288	0.54031	0.02732	0.94506	0.33379	0.03314	0.03638	0.05922	0.0329	0.0369	0.23328	0.45395	0.0297	0.96255	0.71183
0.50012	0.63406	0.01003	0.91178	0.3749	0.03188	0.03982	0.05882	0.04082	0.03431	0.2015	0.48312	0.01754	0.97237	0.71024
0.39093	0.5282	0.00378	0.87321	0.36632	0.0198	0.02933	0.06923	0.03378	0.02429	0.22825	0.45345	0.0137	1.49415	0.70111
0.47246	0.63653	0.00105	0.84113	0.38979	0.01471	0.02295	0.06545	0.0387	0.02168	0.22161	0.4832	0.00921	1.03011	0.71657
0.42558	0.55588	0.00277	0.8505	0.38086	0.00669	0.01621	0.05787	0.03767	0.00901	0.21653	0.47814	0.00554	1.15657	0.71096
0.46069	0.5471	0.0014	0.82414	0.41099	0.00834	0.0122	0.05346	0.03652	0.00799	0.20415	0.4719	0.00187	1.05058	0.70203
0.48745	0.55221	0.00097	0.78722	0.38508	0.00368	0.0103	0.06239	0.03469	0.0011	0.20186	0.48981	0.0039	0.94524	0.70421
0.40437	0.43989	0.00092	0.84854	0.40446	0.00059	0.00868	0.06179	0.02723	0.00283	0.19909	0.51123	0.00156	0.99431	0.70946
0.43841	0.60433	0.00125	0.88276	0.42366	0.00222	0.00665	0.05287	0.03532	0.00577	0.21651	0.5495	0.00436	0.95316	0.71523
0.4129	0.56632	0.00051	0.8325	0.4572	0.0047	0.00867	0.06848	0.03583	0.0015	0.21885	0.46292	0.00182	0.94188	0.69715
0.4189	0.55787	0.00065	0.76502	0.35766	0.0065	0.00793	0.06078	0.04049	0.00174	0.20633	0.51325	0.00365	0.96436	0.71019
0.44796	0.51206	0.00147	0.78042	0.39694	0.0022	0.0102	0.05489	0.03089	0.0036	0.23166	0.54542	0.0035	0.98841	0.7001
0.40513	0.48952	0.00112	0.81772	0.36094	0.0019	0.00622	0.04752	0.03315	0.00499	0.23783	0.55834	0.00202	0.95442	0.70225
0.42844	0.55281	0.00086	0.78649	0.39529	0.00739	0.00766	0.05984	0.03384	0.00254	0.19718	0.55659	0.0023	0.95815	0.70409
0.34911	0.48634	0.00076	0.78788	0.35898	0.00333	0.00704	0.05548	0.02755	0.00077	0.25342	0.48435	0.00309	0.99489	0.70219
0.44766	0.49	0.00018	0.80598	0.31481	0.00158	0.00503	0.04479	0.02167	0.00148	0.24738	0.56622	0.00107	1.00414	0.7017
0.40926	0.5909	0.00048	0.72246	0.39597	0.001	0.00459	0.04717	0.02497	0.00268	0.24162	0.49463	0.00114	0.99511	0.71448
0.46972	0.5711	0.00049	0.73255	0.39959	0.00043	0.0025	0.04772	0.0247	0.00086	0.23789	0.57434	0.00136	0.96713	0.70257
0.39301	0.4862	0.00068	0.76057	0.36695	0.00321	0.00211	0.04916	0.02785	0.00183	0.21435	0.55679	0.00164	1.00359	0.70617
0.39747	0.49639	0.00118	0.82364	0.37295	0.00062	0.00174	0.04261	0.0241	0.00112	0.23852	0.58795	0.00138	0.98402	0.70421
0.40865	0.50509	0.00118	0.79641	0.35722	0.00397	0.00102	0.04928	0.02275	0.00128	0.22868	0.56882	0.00222	0.98881	0.70332
0.44495	0.45483	0.0004	0.79817	0.36365	0.00128	0.00136	0.04907	0.02359	0.00129	0.25001	0.5495	0.0018	0.98755	0.7149
