mass_ratio	chirp_mass	luminosity_distance	dec	ra	theta_jn	psi	phase	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	geocent_time
2.7413909424135405	6.395387473295069	4.1409357616702405	10.578134846824339	8.903824484000108	4.46904263308783	1.78324879528364	1.6734625601271085	2.506873346801984	2.358155142867759	2.9044188994458553	3.4964402189189365	1.4853806143341997	1.4503932672643707	10.653685792900104
3.1410944177743705	6.610954853707623	4.343729001976611	9.392366739015507	8.370261241625121	4.1934767537886986	1.6462039714503875	2.047802187057659	2.208361605971643	2.9236694044427787	3.0809162597147615	2.98877234698859	1.4319310311577167	1.657923825808776	10.363455552422794
4.681547492200315	6.433254802296809	4.565329099907785	9.176283766691833	8.649409486286546	5.619997641368942	1.4190081782002146	1.3587209185219256	3.207332346185191	2.363607523919441	3.4445791701486104	2.837699371835785	1.4473884193473594	2.298963707331386	10.279828841101233
4.563624550762215	6.61621701086527	3.908089685008947	9.124419956785859	9.458562845500358	4.002570424962015	1.8608875873492845	1.779611968548795	2.928314715450863	2.800583703979723	3.7927826728554503	2.831549591616249	1.5522227938376174	1.0975853535219875	10.469142654481008
3.5910389541011574	5.97982446398227	4.995004589488061	9.863786207904896	8.884718446433086	3.9325576411144767	1.4529412657714427	1.5890866133873742	2.8350917818075927	2.9111700563788308	2.8527220921126917	3.289327999245395	2.0239967223969155	1.022232374848258	10.04608856422442
3.4981665440477485	5.651817321105505	4.22159185427248	9.03661063148207	9.148138151833255	6.129395639652065	1.5177490978987742	2.0427043663381204	2.832415526589255	2.9412177705051836	3.113245406679757	2.630284676079313	1.6029365413407954	1.200116973042087	10.097536266464164
4.73204064954345	5.65707478901275	4.036073268905099	9.205808320557228	8.994174111906434	3.9357020505130214	1.1453089025311096	1.9644644613883337	2.9395618187372228	2.056567450674713	2.4142511989231203	3.374014253551	1.3989222044128558	1.538775220211699	9.919205611794686
5.073141754468215	6.215440549661729	3.6753698970875437	9.10672344641968	9.00171763204408	4.410894812023084	1.598076780853217	1.8828546644368032	2.6058472801093315	2.8022538782020128	3.181315833286741	3.453187230661296	0.9636601714000057	1.6768924498382483	9.806877746784952
4.716461275126026	6.164004551926599	4.399304655169037	10.164261906329132	9.631603710334742	3.996351638064003	1.40280620337752	1.585095378045163	3.1003370178964245	2.57463808491658	2.4710713409157954	2.8884589684878574	2.3542716593722033	1.4924538435414403	10.153367017334935
4.746839157941189	6.986553376846302	4.42554149032391	9.963962169812438	9.361188892282843	6.096517315076058	1.8403081638147396	1.9021382946829026	2.575344744831661	2.165080436102528	2.9852054777902306	3.3113815994681257	1.6508980124285675	1.3360343176331373	10.378525040214333
