mass_ratio	chirp_mass	luminosity_distance	dec	ra	theta_jn	psi	phase	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	geocent_time
0.28354	0.43784	0.28441	0.78152	0.5792	0.45093	0.1264	0.1342	0.26952	0.20777	0.19348	0.20433	0.13863	0.11606	0.85869
0.26563	0.4267	0.2736	0.80293	0.57365	0.4167	0.12781	0.12433	0.2567	0.20231	0.20172	0.18487	0.12363	0.14586	0.84632
0.25903	0.45179	0.28873	0.78291	0.58621	0.43944	0.13072	0.13207	0.25109	0.21366	0.20721	0.19584	0.12465	0.13517	0.8289
0.27477	0.43237	0.3111	0.78051	0.59326	0.43146	0.12407	0.11649	0.27515	0.20299	0.19365	0.18828	0.12565	0.12525	0.85156
0.29102	0.41069	0.28552	0.78394	0.59282	0.41307	0.12642	0.12416	0.28023	0.23232	0.19516	0.19215	0.12002	0.12716	0.86713
0.25617	0.4337	0.30641	0.78539	0.5613	0.46035	0.11964	0.12598	0.24294	0.20707	0.18876	0.21642	0.13456	0.12127	0.85508
0.2517	0.40868	0.27987	0.74722	0.57713	0.42752	0.13659	0.12084	0.23951	0.20449	0.20075	0.22802	0.12558	0.12873	0.84307
0.24931	0.41182	0.27155	0.75757	0.58454	0.45461	0.12442	0.13064	0.24947	0.20333	0.19391	0.19744	0.12646	0.12808	0.82003
0.31659	0.43129	0.27754	0.7572	0.59887	0.44611	0.12055	0.12844	0.26701	0.21158	0.19363	0.20024	0.13601	0.14347	0.83735
0.30584	0.44482	0.27965	0.77502	0.57759	0.41669	0.12492	0.11783	0.24858	0.19296	0.21662	0.22444	0.12294	0.14406	0.84683
0.33068	0.42691	0.28489	0.76024	0.58666	0.43545	0.13269	0.12708	0.23423	0.22035	0.18991	0.20558	0.12692	0.14149	0.86128
0.31678	0.42184	0.30108	0.75537	0.58188	0.45987	0.11588	0.12689	0.21732	0.19923	0.18812	0.19464	0.11274	0.11943	0.86829
0.31649	0.42738	0.28102	0.77963	0.58444	0.47161	0.12425	0.12232	0.22056	0.20792	0.19122	0.20061	0.1344	0.13051	0.81687
0.288	0.43285	0.2933	0.76732	0.61518	0.46596	0.1245	0.14	0.22048	0.20713	0.18797	0.18111	0.12138	0.13206	0.85122
0.26683	0.43712	0.25989	0.76687	0.60056	0.45527	0.12577	0.12846	0.25021	0.1985	0.19411	0.235	0.12969	0.12015	0.86719
0.28184	0.45338	0.27153	0.79124	0.56856	0.46593	0.11991	0.1364	0.27439	0.19749	0.20063	0.21848	0.13264	0.12743	0.84082
0.23844	0.41982	0.29259	0.77745	0.54463	0.44238	0.13415	0.12888	0.27375	0.16933	0.20387	0.20408	0.14147	0.14332	0.84468
0.27461	0.42274	0.27181	0.77163	0.55523	0.46285	0.12163	0.13905	0.22849	0.19427	0.21778	0.1895	0.13678	0.13953	0.84522
0.29524	0.43156	0.25302	0.79334	0.55314	0.46712	0.12432	0.12697	0.22561	0.20485	0.21592	0.21856	0.14246	0.12931	0.85924
0.27083	0.44167	0.27669	0.79377	0.59021	0.43862	0.13252	0.13506	0.24161	0.204	0.2028	0.17484	0.1335	0.11578	0.86467
0.27062	0.43208	0.28286	0.796	0.58843	0.40039	0.14674	0.11845	0.24618	0.21172	0.20711	0.18584	0.12878	0.13605	0.85839
0.25782	0.42543	0.28613	0.7771	0.56602	0.42961	0.12411	0.13542	0.2465	0.19106	0.21071	0.21243	0.14049	0.12004	0.8441
0.24604	0.43071	0.26877	0.77273	0.59557	0.39886	0.12707	0.12053	0.25151	0.20604	0.19615	0.17723	0.13795	0.12987	0.86339
0.25762	0.44169	0.28021	0.80427	0.55245	0.4401	0.13603	0.11856	0.22421	0.2039	0.21522	0.18732	0.1236	0.11756	0.87324
0.26808	0.4451	0.26732	0.765	0.58932	0.49989	0.12803	0.13324	0.21448	0.19594	0.19592	0.16961	0.13474	0.14632	0.86228
0.26029	0.41823	0.28521	0.77187	0.60116	0.45345	0.11189	0.11782	0.23399	0.18294	0.20414	0.18436	0.13167	0.1291	0.85251
0.27295	0.4292	0.28653	0.77734	0.62595	0.40773	0.12897	0.13541	0.24783	0.19514	0.18729	0.21239	0.13521	0.13076	0.84237
0.26105	0.46073	0.2975	0.78914	0.60025	0.41454	0.1261	0.13369	0.21515	0.19727	0.18759	0.20273	0.12991	0.12768	0.83373
0.28668	0.4267	0.27605	0.77004	0.58284	0.48727	0.11862	0.1236	0.23628	0.20113	0.19116	0.20366	0.14501	0.12754	0.84858
0.31912	0.41226	0.288	0.73656	0.60908	0.42014	0.12686	0.11532	0.24823	0.20498	0.21302	0.20518	0.12669	0.12852	0.85003
0.29161	0.40391	0.28069	0.76814	0.5956	0.4552	0.12112	0.12928	0.23683	0.20166	0.18093	0.22754	0.12756	0.13605	0.85463
0.3016	0.46082	0.29391	0.73956	0.58394	0.44897	0.11343	0.13221	0.20596	0.19583	0.18612	0.21243	0.13639	0.10988	0.85293
0.28869	0.40496	0.30996	0.77874	0.56572	0.48324	0.12327	0.12492	0.23377	0.19969	0.21548	0.24991	0.12377	0.1196	0.81344
0.28551	0.43467	0.25623	0.78263	0.55804	0.40037	0.11403	0.1231	0.2365	0.23325	0.21864	0.21417	0.15052	0.13895	0.84762
0.29711	0.41904	0.29158	0.81293	0.5882	0.37705	0.12018	0.1246	0.22362	0.19087	0.20115	0.2024	0.137	0.13279	0.83882
0.26695	0.43186	0.28724	0.78118	0.57068	0.44118	0.11718	0.11314	0.24244	0.21696	0.19059	0.21196	0.13271	0.11825	0.83314
0.24574	0.41929	0.28363	0.78161	0.58729	0.47187	0.12068	0.13115	0.22753	0.2313	0.19441	0.18522	0.1325	0.12176	0.82679
0.25563	0.43374	0.27364	0.76384	0.57919	0.4456	0.12496	0.11751	0.22904	0.22838	0.22443	0.19325	0.14208	0.12091	0.81326
0.29242	0.42661	0.27778	0.78228	0.55924	0.44343	0.12107	0.11254	0.22756	0.20342	0.2044	0.17302	0.13219	0.11277	0.83109
0.28895	0.41642	0.28249	0.768	0.56384	0.45366	0.12008	0.12526	0.23117	0.22967	0.19518	0.22057	0.14556	0.13137	0.85444
0.29777	0.44972	0.29141	0.77102	0.58225	0.42803	0.12102	0.12452	0.24794	0.1738	0.18856	0.20465	0.13305	0.13097	0.83727
0.30954	0.40627	0.27106	0.7747	0.58905	0.48736	0.1303	0.1162	0.22468	0.19842	0.21865	0.19406	0.14057	0.12701	0.83603
0.27999	0.42573	0.28273	0.774	0.58167	0.5095	0.12465	0.13091	0.24338	0.22697	0.18902	0.21036	0.11916	0.14089	0.83695
0.28162	0.4356	0.29101	0.79442	0.5633	0.5096	0.14289	0.11414	0.21077	0.21821	0.19475	0.19458	0.13889	0.12725	0.85352
0.27745	0.41824	0.27596	0.77711	0.56847	0.53805	0.11126	0.11942	0.21997	0.19474	0.17909	0.1851	0.12242	0.14051	0.84331
0.3062	0.42562	0.28211	0.78908	0.56119	0.51401	0.12665	0.12799	0.21839	0.21755	0.18321	0.18888	0.12061	0.12992	0.85394
0.265	0.43152	0.29935	0.79116	0.62504	0.51239	0.12776	0.11853	0.21928	0.21746	0.19121	0.1833	0.13525	0.12587	0.83256
0.28135	0.43004	0.2784	0.77701	0.5853	0.49028	0.13215	0.12458	0.23837	0.18743	0.19567	0.17894	0.14379	0.12812	0.80558
0.27272	0.42958	0.26733	0.76387	0.54866	0.44688	0.12577	0.11624	0.22062	0.19963	0.21665	0.18792	0.13458	0.13756	0.82018
