mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.87341	0.75335	0.04687	0.6287	0.84188	0.05692	0.05312	0.1824	0.0418	0.04421	0.04256	0.17992	0.05062	0.13131	0.08834
0.89772	0.75066	0.03819	0.64306	0.77151	0.062	0.05262	0.19128	0.04792	0.0449	0.03996	0.16996	0.0362	0.13595	0.08801
0.88114	0.77758	0.02275	0.54874	0.53444	0.06445	0.0454	0.21157	0.0453	0.03902	0.0344	0.14679	0.03622	0.14577	0.09006
0.87094	0.74983	0.01879	0.63519	0.6782	0.04152	0.04064	0.19369	0.04722	0.02884	0.01553	0.15086	0.02855	0.11507	0.09158
0.89139	0.76266	0.01288	0.5202	0.72517	0.04855	0.03673	0.18376	0.05091	0.02784	0.01495	0.16067	0.0249	0.13599	0.08656
0.90064	0.77435	0.01019	0.57728	0.64872	0.05573	0.03715	0.1736	0.04711	0.01709	0.00918	0.15391	0.01301	0.1301	0.08479
0.9021	0.82816	0.00685	0.58584	0.57437	0.04905	0.0394	0.18698	0.04355	0.0111	0.00915	0.14778	0.00521	0.13138	0.08111
0.9047	0.82377	0.00425	0.59274	0.56267	0.04833	0.0316	0.19198	0.04871	0.00827	0.01014	0.14127	0.00266	0.12424	0.07394
0.92104	0.83542	0.00701	0.57029	0.63834	0.05061	0.02158	0.18433	0.05169	0.01014	0.00723	0.13077	0.0007	0.13104	0.07761
0.91142	0.84887	0.00393	0.54894	0.6645	0.04933	0.02729	0.17868	0.04975	0.00884	0.00569	0.12574	0.00055	0.11269	0.07581
0.90463	0.73711	0.00134	0.51263	0.60637	0.05463	0.03108	0.17063	0.03794	0.00733	0.00724	0.09945	0.00068	0.11917	0.06563
0.88155	0.77862	0.00067	0.50408	0.56668	0.04804	0.02911	0.1706	0.03909	0.00646	0.00527	0.09623	0.00082	0.12082	0.07068
0.89391	0.80119	0.0053	0.52822	0.72175	0.04867	0.0334	0.17173	0.04462	0.0041	0.0047	0.10106	0.00059	0.12561	0.0795
0.89537	0.77081	0.00242	0.47023	0.61635	0.04394	0.0237	0.16586	0.03957	0.00457	0.00264	0.09928	0.00197	0.14294	0.07519
0.84164	0.66748	0.00175	0.44634	0.55853	0.04047	0.02541	0.15395	0.04152	0.00695	0.00329	0.08862	0.0005	0.11433	0.06917
0.90535	0.82809	0.00169	0.4678	0.53398	0.045	0.02331	0.18555	0.04665	0.00603	0.00179	0.08939	0.00197	0.10678	0.07772
0.89979	0.80261	0.001	0.48089	0.49205	0.04004	0.03965	0.18141	0.05163	0.00321	0.00082	0.08965	0.00294	0.11022	0.07089
0.83041	0.68339	0.00091	0.47017	0.46869	0.04128	0.02474	0.15688	0.03971	0.00523	0.00273	0.08154	0.00308	0.11006	0.07278
0.90772	0.79871	0.00135	0.49775	0.5776	0.03814	0.0227	0.16997	0.04546	0.00487	0.00161	0.08536	0.00102	0.10447	0.07294
0.85857	0.72239	0.00115	0.46956	0.55814	0.05163	0.02403	0.16157	0.03982	0.00366	0.00434	0.09238	0.0018	0.10804	0.06805
0.7701	0.59496	0.00052	0.44693	0.39575	0.04366	0.03398	0.1478	0.03646	0.00437	0.00133	0.09315	0.00065	0.11597	0.06799
0.80605	0.67853	0.0044	0.40925	0.51221	0.04643	0.02421	0.17016	0.03883	0.00346	0.00118	0.09172	0.00176	0.1205	0.06977
0.81475	0.69181	0.00048	0.45345	0.6014	0.04096	0.02004	0.16669	0.04136	0.00511	0.00155	0.08771	0.00055	0.12579	0.07232
0.81227	0.66485	0.00111	0.4425	0.58085	0.03909	0.0253	0.16119	0.03707	0.00274	0.00157	0.08469	0.0006	0.11094	0.07217
