mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.57651	0.47173	0.04932	0.62856	0.60582	0.05304	0.05589	0.02749	0.02066	0.05038	0.0714	0.1259	0.04232	0.21888	0.15539
0.56561	0.49656	0.03865	0.65638	0.57413	0.04105	0.04254	0.0287	0.0178	0.03981	0.06272	0.16028	0.04163	0.22259	0.16309
0.59501	0.47011	0.02575	0.57782	0.54884	0.041	0.0251	0.02034	0.02378	0.03824	0.05297	0.12781	0.04248	0.2472	0.14981
0.57866	0.47367	0.01652	0.58862	0.45537	0.02924	0.01596	0.03014	0.0188	0.03358	0.03449	0.13465	0.03333	0.23126	0.14515
0.64426	0.48887	0.01078	0.40933	0.35152	0.0212	0.00737	0.03523	0.01612	0.02615	0.03143	0.12086	0.02523	0.24057	0.13928
0.59364	0.50595	0.00868	0.37249	0.38603	0.02613	0.00953	0.03015	0.01532	0.01713	0.02912	0.12491	0.01153	0.23	0.13802
0.634	0.47824	0.00637	0.32747	0.27989	0.03102	0.00478	0.02146	0.01508	0.01695	0.02358	0.12779	0.00876	0.25834	0.13339
0.67767	0.53039	0.00316	0.34377	0.29517	0.0209	0.00274	0.03015	0.01719	0.01093	0.02411	0.10554	0.0044	0.21751	0.13018
0.68172	0.52852	0.00089	0.33903	0.21674	0.01978	0.00107	0.02285	0.01461	0.00866	0.02022	0.10617	0.00687	0.24143	0.10253
0.62511	0.45932	0.00169	0.3555	0.17193	0.0167	0.00331	0.02414	0.01729	0.00763	0.02469	0.08892	0.00816	0.23271	0.11785
0.75915	0.59507	0.00304	0.367	0.17581	0.01552	0.00377	0.02594	0.01788	0.00813	0.02004	0.07936	0.00323	0.20868	0.12549
0.74262	0.61876	0.00047	0.34495	0.23419	0.01571	0.00403	0.02345	0.01157	0.0069	0.02263	0.07785	0.00601	0.21932	0.10822
0.64805	0.49179	0.00263	0.35121	0.17212	0.01266	0.0021	0.02441	0.01883	0.00541	0.01537	0.05694	0.00746	0.23626	0.12511
0.66446	0.46685	0.00207	0.34355	0.19243	0.01943	0.00181	0.0292	0.02213	0.00563	0.01681	0.0605	0.00202	0.24265	0.12275
0.62873	0.42435	0.00317	0.32008	0.16438	0.02012	0.00118	0.0338	0.0188	0.00422	0.01551	0.05591	0.0026	0.23728	0.12909
0.76354	0.48736	0.00339	0.32496	0.17426	0.01994	0.00578	0.02135	0.0122	0.00578	0.01749	0.06141	0.00491	0.23985	0.10992
0.65686	0.43307	0.00247	0.33639	0.16771	0.01762	0.00129	0.02264	0.01617	0.00711	0.01666	0.0586	0.00516	0.33818	0.09998
0.64309	0.41092	0.0043	0.29992	0.15892	0.02103	0.00596	0.02987	0.01307	0.00789	0.02363	0.0524	0.00218	0.30425	0.10908
0.59586	0.3981	0.00116	0.31513	0.16066	0.00836	0.00284	0.02786	0.01526	0.00625	0.01764	0.04777	0.00317	0.2993	0.12091
0.68383	0.41096	0.00063	0.29946	0.1361	0.01643	0.00207	0.0333	0.01296	0.00298	0.0147	0.04968	0.00081	0.32142	0.09928
0.55055	0.34983	0.00219	0.3214	0.16514	0.019	0.00186	0.03212	0.02004	0.00472	0.01223	0.04725	0.00237	0.31522	0.10755
