mass_ratio	chirp_mass	luminosity_distance	dec	ra	theta_jn	psi	phase	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	geocent_time
0.26466	0.37519	0.34031	0.76129	0.52282	0.46029	0.19239	0.14636	0.20449	0.20583	0.19929	0.20262	0.11946	0.1078	0.89655
0.23404	0.47276	0.34978	0.76007	0.54506	0.368	0.11155	0.09747	0.22241	0.14934	0.19112	0.20337	0.16323	0.09736	0.85669
0.28673	0.35376	0.29813	0.7627	0.57718	0.46977	0.13911	0.1123	0.18443	0.16264	0.24065	0.14671	0.14645	0.10218	0.88861
0.22327	0.41995	0.34142	0.71987	0.52244	0.4461	0.1474	0.13906	0.18467	0.1911	0.21068	0.22437	0.14567	0.14374	0.83961
0.25933	0.3899	0.32777	0.76037	0.55935	0.46498	0.13588	0.12526	0.24908	0.15978	0.21482	0.16852	0.14369	0.10459	0.87371
0.25904	0.46176	0.29864	0.77134	0.54493	0.39542	0.11791	0.13928	0.21415	0.17691	0.18652	0.19051	0.10979	0.15389	0.83566
0.22438	0.41847	0.31744	0.71479	0.51765	0.48106	0.13055	0.14108	0.13145	0.19808	0.20364	0.20523	0.14938	0.11674	0.84341
0.28274	0.42281	0.30893	0.81436	0.52906	0.41884	0.10643	0.11219	0.2684	0.2068	0.23533	0.20495	0.11384	0.11222	0.87175
0.24633	0.40989	0.35764	0.73191	0.51056	0.4747	0.13799	0.12925	0.22089	0.1619	0.1551	0.16543	0.10662	0.12205	0.78928
0.34018	0.36604	0.29054	0.74784	0.54362	0.37236	0.13157	0.18182	0.16576	0.17749	0.15575	0.17854	0.10896	0.08905	0.85766
0.24564	0.44445	0.32064	0.78743	0.51165	0.58193	0.12902	0.10961	0.23817	0.22189	0.19215	0.25065	0.12894	0.1309	0.85818
