mass_ratio	chirp_mass	luminosity_distance	dec	ra	theta_jn	psi	phase	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	geocent_time
0.40732	0.51939	0.44772	0.84808	0.70783	0.51339	0.25904	0.39961	0.46235	0.34382	0.3604	0.30063	0.26149	0.26897	0.88413
0.40443	0.50648	0.43884	0.79878	0.71496	0.51798	0.24903	0.37923	0.46792	0.34879	0.33545	0.31001	0.26589	0.26012	0.89334
0.41105	0.5302	0.44028	0.80884	0.70154	0.52207	0.26553	0.42684	0.46498	0.34713	0.32526	0.31004	0.2585	0.24163	0.9016
0.41383	0.52945	0.45321	0.83774	0.69819	0.52064	0.23026	0.42296	0.44511	0.34293	0.33587	0.30325	0.26885	0.25831	0.87475
0.41812	0.51822	0.45609	0.83963	0.70999	0.532	0.24084	0.41973	0.43885	0.35636	0.33034	0.29562	0.25224	0.23465	0.94274
0.40414	0.5085	0.44036	0.80159	0.70463	0.52365	0.25166	0.40333	0.45794	0.34611	0.33866	0.30136	0.24987	0.26311	0.87473
0.39753	0.52743	0.43831	0.82828	0.7149	0.53025	0.25395	0.3887	0.45557	0.34131	0.34972	0.3059	0.25478	0.25302	0.8904
0.39591	0.52412	0.43565	0.85289	0.69101	0.52061	0.24421	0.40994	0.47052	0.34794	0.33843	0.30118	0.25838	0.26922	0.88897
0.40436	0.51994	0.44416	0.80554	0.70766	0.50389	0.24292	0.39499	0.46681	0.34874	0.30874	0.29305	0.26341	0.25788	0.90359
0.41923	0.52389	0.43275	0.8472	0.73474	0.50482	0.23949	0.42218	0.45542	0.33332	0.33384	0.2953	0.26556	0.25834	0.9127
0.40928	0.52076	0.42705	0.84042	0.71644	0.4821	0.23106	0.38214	0.47139	0.34023	0.31338	0.3129	0.2548	0.25923	0.83343
0.41028	0.52202	0.433	0.83382	0.71769	0.50704	0.25366	0.39967	0.44996	0.36085	0.3525	0.27946	0.25006	0.26769	0.89279
