# Freq (Hz)	LIGO_Hanford_PSD (1/Hz)	LIGO_Livingston_PSD (1/Hz)	
34.125000	8.2820500e-46	3.4998000e-46
34.187500	8.1743000e-46	3.4819500e-46
34.250000	8.0683130e-46	3.4645370e-46
34.312500	7.9643630e-46	3.4478880e-46
34.375000	7.8620130e-46	3.4308750e-46
34.437500	7.7621630e-46	3.4138130e-46
34.500000	7.6639250e-46	3.3972630e-46
34.562500	7.5673380e-46	3.3807500e-46
34.625000	7.4732630e-46	3.3642620e-46
34.687500	7.3797500e-46	3.3482500e-46
34.750000	7.2880630e-46	3.3321880e-46
34.812500	7.1981370e-46	3.3158370e-46
34.875000	7.1102120e-46	3.3002500e-46
34.937500	7.0236500e-46	3.2841630e-46
35.000000	6.9381000e-46	3.2683750e-46
35.062500	6.8545750e-46	3.2529500e-46
35.125000	6.7725000e-46	3.2376380e-46
35.187500	6.6915250e-46	3.2223500e-46
35.250000	6.6122500e-46	3.2071000e-46
35.312500	6.5353370e-46	3.1920500e-46
35.375000	6.4591620e-46	3.1770620e-46
35.437500	6.3850750e-46	3.1624750e-46
35.500000	6.3130000e-46	3.1479750e-46
35.562500	6.2433250e-46	3.1333130e-46
35.625000	6.1733380e-46	3.1186500e-46
35.687500	6.1065130e-46	3.1041130e-46
35.750000	6.0342130e-46	3.0896120e-46
35.812500	5.9619130e-46	3.0754500e-46
35.875000	5.8914620e-46	3.0610500e-46
35.937500	5.8233120e-46	3.0470500e-46
36.000000	5.7579500e-46	3.0331620e-46
36.062500	5.6938620e-46	3.0190000e-46
36.125000	5.6305380e-46	3.0052500e-46
36.187500	5.5682630e-46	2.9917870e-46
36.250000	5.5073250e-46	2.9779880e-46
36.312500	5.4476750e-46	2.9643250e-46
36.375000	5.3891630e-46	2.9506880e-46
36.437500	5.3313750e-46	2.9375120e-46
36.500000	5.2746500e-46	2.9241500e-46
36.562500	5.2189370e-46	2.9106250e-46
36.625000	5.1638000e-46	2.8976620e-46
36.687500	5.1097130e-46	2.8845500e-46
36.750000	5.0565620e-46	2.8716880e-46
36.812500	5.0042750e-46	2.8587370e-46
36.875000	4.9525620e-46	2.8463250e-46
36.937500	4.9017750e-46	2.8335250e-46
37.000000	4.8518000e-46	2.8211250e-46
37.062500	4.8026870e-46	2.8089130e-46
37.125000	4.7542620e-46	2.7965120e-46
37.187500	4.7066000e-46	2.7839630e-46
37.250000	4.6597630e-46	2.7717620e-46
37.312500	4.6134120e-46	2.7590630e-46
37.375000	4.5680500e-46	2.7467370e-46
37.437500	4.5234130e-46	2.7344500e-46
37.500000	4.4795880e-46	2.7223500e-46
37.562500	4.4363750e-46	2.7102130e-46
37.625000	4.3937250e-46	2.6983620e-46
37.687500	4.3516250e-46	2.6863870e-46
37.750000	4.3101380e-46	2.6744750e-46
37.812500	4.2692130e-46	2.6626630e-46
37.875000	4.2294000e-46	2.6507870e-46
37.937500	4.1904250e-46	2.6392250e-46
38.000000	4.1509750e-46	2.6276130e-46
38.062500	4.1128250e-46	2.6160750e-46
38.125000	4.0753370e-46	2.6045880e-46
38.187500	4.0384130e-46	2.5929000e-46
38.250000	4.0018630e-46	2.5812620e-46
38.312500	3.9657750e-46	2.5700380e-46
38.375000	3.9303370e-46	2.5585000e-46
38.437500	3.8952870e-46	2.5473750e-46
38.500000	3.8607630e-46	2.5361250e-46
38.562500	3.8270630e-46	2.5249500e-46
38.625000	3.7936000e-46	2.5136370e-46
38.687500	3.7605250e-46	2.5023380e-46
38.750000	3.7280750e-46	2.4911380e-46
38.812500	3.6960750e-46	2.4801750e-46
38.875000	3.6646500e-46	2.4692250e-46
38.937500	3.6336500e-46	2.4583250e-46
39.000000	3.6030120e-46	2.4474880e-46
39.062500	3.5728750e-46	2.4365130e-46
39.125000	3.5432120e-46	2.4257380e-46
39.187500	3.5139500e-46	2.4150130e-46
39.250000	3.4852880e-46	2.4041250e-46
39.312500	3.4569000e-46	2.3934130e-46
39.375000	3.4288500e-46	2.3827870e-46
39.437500	3.4012250e-46	2.3723750e-46
39.500000	3.3740620e-46	2.3619750e-46
39.562500	3.3472250e-46	2.3517000e-46
39.625000	3.3207880e-46	2.3412750e-46
39.687500	3.2946380e-46	2.3312870e-46
39.750000	3.2689380e-46	2.3212500e-46
39.812500	3.2436130e-46	2.3112000e-46
39.875000	3.2187000e-46	2.3012620e-46
39.937500	3.1940750e-46	2.2909750e-46
40.000000	3.1698130e-46	2.2812500e-46
40.062500	3.1459870e-46	2.2714370e-46
40.125000	3.1223880e-46	2.2614870e-46
40.187500	3.0991500e-46	2.2518250e-46
40.250000	3.0762130e-46	2.2423500e-46
40.312500	3.0536750e-46	2.2327120e-46
40.375000	3.0313750e-46	2.2232750e-46
40.437500	3.0093250e-46	2.2136250e-46
40.500000	2.9876120e-46	2.2043880e-46
40.562500	2.9663130e-46	2.1951500e-46
40.625000	2.9452500e-46	2.1858880e-46
40.687500	2.9244120e-46	2.1767000e-46
40.750000	2.9039750e-46	2.1673880e-46
40.812500	2.8837000e-46	2.1583750e-46
40.875000	2.8638000e-46	2.1491750e-46
40.937500	2.8440620e-46	2.1402500e-46
41.000000	2.8247370e-46	2.1312380e-46
41.062500	2.8055130e-46	2.1224130e-46
41.125000	2.7865880e-46	2.1136250e-46
41.187500	2.7678620e-46	2.1048250e-46
41.250000	2.7495000e-46	2.0961000e-46
41.312500	2.7314130e-46	2.0875250e-46
41.375000	2.7135620e-46	2.0789500e-46
41.437500	2.6960250e-46	2.0703500e-46
41.500000	2.6785880e-46	2.0618750e-46
41.562500	2.6614130e-46	2.0534000e-46
41.625000	2.6443630e-46	2.0449750e-46
41.687500	2.6276370e-46	2.0366000e-46
41.750000	2.6110130e-46	2.0282500e-46
41.812500	2.5947620e-46	2.0199750e-46
41.875000	2.5787120e-46	2.0117000e-46
41.937500	2.5628380e-46	2.0035250e-46
42.000000	2.5472380e-46	1.9953250e-46
42.062500	2.5318370e-46	1.9872750e-46
42.125000	2.5165750e-46	1.9793380e-46
42.187500	2.5015630e-46	1.9709880e-46
42.250000	2.4866750e-46	1.9628750e-46
42.312500	2.4719870e-46	1.9549870e-46
42.375000	2.4575630e-46	1.9467500e-46
42.437500	2.4432750e-46	1.9388620e-46
42.500000	2.4291000e-46	1.9311500e-46
42.562500	2.4151120e-46	1.9233620e-46
42.625000	2.4013880e-46	1.9156750e-46
42.687500	2.3878500e-46	1.9081250e-46
42.750000	2.3745250e-46	1.9004500e-46
42.812500	2.3613120e-46	1.8929500e-46
42.875000	2.3482500e-46	1.8855370e-46
42.937500	2.3354500e-46	1.8781130e-46
43.000000	2.3226500e-46	1.8706000e-46
43.062500	2.3101000e-46	1.8632380e-46
43.125000	2.2977380e-46	1.8560250e-46
43.187500	2.2854750e-46	1.8487250e-46
43.250000	2.2734750e-46	1.8415370e-46
43.312500	2.2615380e-46	1.8345120e-46
43.375000	2.2498620e-46	1.8274250e-46
43.437500	2.2382750e-46	1.8203250e-46
43.500000	2.2267750e-46	1.8134630e-46
43.562500	2.2154000e-46	1.8064250e-46
43.625000	2.2042870e-46	1.7994130e-46
43.687500	2.1932370e-46	1.7925500e-46
43.750000	2.1822500e-46	1.7856250e-46
43.812500	2.1715000e-46	1.7786870e-46
43.875000	2.1610130e-46	1.7718000e-46
43.937500	2.1505750e-46	1.7650500e-46
44.000000	2.1401870e-46	1.7584250e-46
44.062500	2.1299880e-46	1.7516630e-46
44.125000	2.1199250e-46	1.7450870e-46
44.187500	2.1099630e-46	1.7385620e-46
44.250000	2.1001250e-46	1.7318500e-46
44.312500	2.0904120e-46	1.7253870e-46
44.375000	2.0808620e-46	1.7191000e-46
44.437500	2.0713880e-46	1.7126500e-46
44.500000	2.0620000e-46	1.7061620e-46
44.562500	2.0528500e-46	1.6998000e-46
44.625000	2.0437880e-46	1.6934620e-46
44.687500	2.0349000e-46	1.6871870e-46
44.750000	2.0261000e-46	1.6808870e-46
44.812500	2.0173130e-46	1.6748120e-46
44.875000	2.0087380e-46	1.6685380e-46
44.937500	2.0003250e-46	1.6623750e-46
45.000000	1.9920130e-46	1.6564120e-46
45.062500	1.9839620e-46	1.6504130e-46
45.125000	1.9760130e-46	1.6443500e-46
45.187500	1.9682620e-46	1.6384120e-46
45.250000	1.9604120e-46	1.6326120e-46
45.312500	1.9525630e-46	1.6266750e-46
45.375000	1.9448000e-46	1.6206750e-46
45.437500	1.9372880e-46	1.6147750e-46
45.500000	1.9300250e-46	1.6089370e-46
45.562500	1.9231250e-46	1.6031370e-46
45.625000	1.9164130e-46	1.5974370e-46
45.687500	1.9098750e-46	1.5918500e-46
45.750000	1.9030620e-46	1.5862630e-46
45.812500	1.8961000e-46	1.5807120e-46
45.875000	1.8891750e-46	1.5750370e-46
45.937500	1.8825130e-46	1.5694380e-46
46.000000	1.8757500e-46	1.5639120e-46
46.062500	1.8688370e-46	1.5584380e-46
46.125000	1.8619620e-46	1.5530000e-46
46.187500	1.8548880e-46	1.5476870e-46
46.250000	1.8480880e-46	1.5422130e-46
46.312500	1.8411120e-46	1.5368000e-46
46.375000	1.8344750e-46	1.5313750e-46
46.437500	1.8278120e-46	1.5261250e-46
46.500000	1.8210120e-46	1.5208000e-46
46.562500	1.8143630e-46	1.5156120e-46
46.625000	1.8076250e-46	1.5103620e-46
46.687500	1.8008500e-46	1.5051500e-46
46.750000	1.7941620e-46	1.5000000e-46
46.812500	1.7878620e-46	1.4948500e-46
46.875000	1.7818250e-46	1.4897250e-46
46.937500	1.7756000e-46	1.4845880e-46
47.000000	1.7697500e-46	1.4795000e-46
47.062500	1.7637750e-46	1.4743870e-46
47.125000	1.7576250e-46	1.4693750e-46
47.187500	1.7518000e-46	1.4643500e-46
47.250000	1.7461130e-46	1.4593000e-46
47.312500	1.7405880e-46	1.4544750e-46
47.375000	1.7350370e-46	1.4495500e-46
47.437500	1.7294500e-46	1.4448370e-46
47.500000	1.7240870e-46	1.4401500e-46
47.562500	1.7188630e-46	1.4352630e-46
47.625000	1.7137620e-46	1.4306120e-46
47.687500	1.7086750e-46	1.4259130e-46
47.750000	1.7036380e-46	1.4211620e-46
47.812500	1.6987250e-46	1.4164500e-46
47.875000	1.6937380e-46	1.4117120e-46
47.937500	1.6889630e-46	1.4070250e-46
48.000000	1.6840870e-46	1.4024000e-46
48.062500	1.6793620e-46	1.3978630e-46
48.125000	1.6746620e-46	1.3933120e-46
48.187500	1.6700750e-46	1.3887130e-46
48.250000	1.6654870e-46	1.3842000e-46
48.312500	1.6609880e-46	1.3798500e-46
48.375000	1.6566000e-46	1.3753870e-46
48.437500	1.6522500e-46	1.3709500e-46
48.500000	1.6479620e-46	1.3665870e-46
48.562500	1.6436620e-46	1.3622120e-46
48.625000	1.6394380e-46	1.3580000e-46
48.687500	1.6352500e-46	1.3536620e-46
48.750000	1.6310370e-46	1.3494500e-46
48.812500	1.6269750e-46	1.3451120e-46
48.875000	1.6229370e-46	1.3409250e-46
48.937500	1.6189750e-46	1.3366750e-46
49.000000	1.6150000e-46	1.3326370e-46
49.062500	1.6111250e-46	1.3285380e-46
49.125000	1.6072500e-46	1.3244130e-46
49.187500	1.6034370e-46	1.3204000e-46
49.250000	1.5996500e-46	1.3163130e-46
49.312500	1.5958880e-46	1.3123130e-46
49.375000	1.5921500e-46	1.3083370e-46
49.437500	1.5885370e-46	1.3042620e-46
49.500000	1.5849250e-46	1.3002750e-46
49.562500	1.5814000e-46	1.2963370e-46
49.625000	1.5779130e-46	1.2924120e-46
49.687500	1.5744120e-46	1.2885870e-46
49.750000	1.5710000e-46	1.2846750e-46
49.812500	1.5676120e-46	1.2808130e-46
49.875000	1.5642620e-46	1.2771120e-46
49.937500	1.5609500e-46	1.2732870e-46
50.000000	1.5576000e-46	1.2695750e-46
50.062500	1.5543620e-46	1.2658500e-46
50.125000	1.5511620e-46	1.2622000e-46
50.187500	1.5480620e-46	1.2586750e-46
50.250000	1.5448250e-46	1.2551000e-46
50.312500	1.5416750e-46	1.2515500e-46
50.375000	1.5386120e-46	1.2480080e-46
50.437500	1.5355620e-46	1.2445650e-46
50.500000	1.5324880e-46	1.2410950e-46
50.562500	1.5295120e-46	1.2376130e-46
50.625000	1.5265500e-46	1.2342200e-46
50.687500	1.5235620e-46	1.2308650e-46
50.750000	1.5206370e-46	1.2275170e-46
50.812500	1.5177870e-46	1.2241230e-46
50.875000	1.5149500e-46	1.2207230e-46
50.937500	1.5121500e-46	1.2173690e-46
51.000000	1.5094250e-46	1.2140480e-46
51.062500	1.5066750e-46	1.2107410e-46
51.125000	1.5039620e-46	1.2073940e-46
51.187500	1.5012750e-46	1.2041350e-46
51.250000	1.4986370e-46	1.2010110e-46
51.312500	1.4960000e-46	1.1977650e-46
51.375000	1.4933620e-46	1.1945920e-46
51.437500	1.4907250e-46	1.1914490e-46
51.500000	1.4881500e-46	1.1882150e-46
51.562500	1.4856250e-46	1.1851100e-46
51.625000	1.4831750e-46	1.1820400e-46
51.687500	1.4807000e-46	1.1789450e-46
51.750000	1.4782500e-46	1.1760180e-46
51.812500	1.4758120e-46	1.1729800e-46
51.875000	1.4733630e-46	1.1699740e-46
51.937500	1.4710250e-46	1.1668570e-46
52.000000	1.4686750e-46	1.1638160e-46
52.062500	1.4662750e-46	1.1609380e-46
52.125000	1.4639750e-46	1.1579500e-46
52.187500	1.4617380e-46	1.1550350e-46
52.250000	1.4594370e-46	1.1521140e-46
52.312500	1.4571120e-46	1.1492020e-46
52.375000	1.4549000e-46	1.1464330e-46
52.437500	1.4527000e-46	1.1435480e-46
52.500000	1.4505130e-46	1.1406770e-46
52.562500	1.4483370e-46	1.1379250e-46
52.625000	1.4461870e-46	1.1352110e-46
52.687500	1.4440500e-46	1.1324240e-46
52.750000	1.4419380e-46	1.1295900e-46
52.812500	1.4399000e-46	1.1267950e-46
52.875000	1.4378380e-46	1.1240040e-46
52.937500	1.4358130e-46	1.1212590e-46
53.000000	1.4337370e-46	1.1186510e-46
53.062500	1.4316870e-46	1.1160500e-46
53.125000	1.4296880e-46	1.1134600e-46
53.187500	1.4276880e-46	1.1108880e-46
53.250000	1.4257250e-46	1.1083080e-46
53.312500	1.4237620e-46	1.1058140e-46
53.375000	1.4218250e-46	1.1032050e-46
53.437500	1.4198630e-46	1.1006070e-46
53.500000	1.4179500e-46	1.0979620e-46
53.562500	1.4160250e-46	1.0953090e-46
53.625000	1.4141370e-46	1.0927730e-46
53.687500	1.4122620e-46	1.0902060e-46
53.750000	1.4103120e-46	1.0877040e-46
53.812500	1.4084250e-46	1.0851800e-46
53.875000	1.4065620e-46	1.0826850e-46
53.937500	1.4047120e-46	1.0802590e-46
54.000000	1.4028630e-46	1.0778160e-46
54.062500	1.4010750e-46	1.0752400e-46
54.125000	1.3992880e-46	1.0728160e-46
54.187500	1.3975000e-46	1.0704700e-46
54.250000	1.3956870e-46	1.0681350e-46
54.312500	1.3938750e-46	1.0657020e-46
54.375000	1.3921250e-46	1.0633440e-46
54.437500	1.3903500e-46	1.0610360e-46
54.500000	1.3886130e-46	1.0588520e-46
54.562500	1.3869250e-46	1.0565430e-46
54.625000	1.3851630e-46	1.0542940e-46
54.687500	1.3834500e-46	1.0519720e-46
54.750000	1.3817120e-46	1.0497040e-46
54.812500	1.3800250e-46	1.0474740e-46
54.875000	1.3783000e-46	1.0452670e-46
54.937500	1.3766000e-46	1.0430330e-46
55.000000	1.3748880e-46	1.0408640e-46
55.062500	1.3732380e-46	1.0387110e-46
55.125000	1.3715620e-46	1.0365650e-46
55.187500	1.3699250e-46	1.0343970e-46
55.250000	1.3683000e-46	1.0322770e-46
55.312500	1.3666870e-46	1.0301280e-46
55.375000	1.3650500e-46	1.0280140e-46
55.437500	1.3635250e-46	1.0259140e-46
55.500000	1.3619370e-46	1.0238090e-46
55.562500	1.3603620e-46	1.0215860e-46
55.625000	1.3587750e-46	1.0194960e-46
55.687500	1.3572000e-46	1.0175410e-46
55.750000	1.3555370e-46	1.0153690e-46
55.812500	1.3538750e-46	1.0131890e-46
55.875000	1.3522130e-46	1.0111770e-46
55.937500	1.3506130e-46	1.0090660e-46
56.000000	1.3489880e-46	1.0069910e-46
56.062500	1.3473620e-46	1.0049950e-46
56.125000	1.3457620e-46	1.0030500e-46
56.187500	1.3441250e-46	1.0010620e-46
56.250000	1.3424880e-46	9.9910370e-47
56.312500	1.3408880e-46	9.9703250e-47
56.375000	1.3393130e-46	9.9510500e-47
56.437500	1.3377500e-46	9.9316620e-47
56.500000	1.3362500e-46	9.9119250e-47
56.562500	1.3346870e-46	9.8923000e-47
56.625000	1.3331250e-46	9.8739750e-47
56.687500	1.3316120e-46	9.8547000e-47
56.750000	1.3300500e-46	9.8360120e-47
56.812500	1.3285130e-46	9.8173880e-47
56.875000	1.3270250e-46	9.7984250e-47
56.937500	1.3255250e-46	9.7795500e-47
57.000000	1.3240370e-46	9.7608750e-47
57.062500	1.3225120e-46	9.7424250e-47
57.125000	1.3210380e-46	9.7238500e-47
57.187500	1.3195870e-46	9.7048380e-47
57.250000	1.3181000e-46	9.6867000e-47
57.312500	1.3166500e-46	9.6685750e-47
57.375000	1.3153000e-46	9.6496130e-47
57.437500	1.3138750e-46	9.6312130e-47
57.500000	1.3125130e-46	9.6126630e-47
57.562500	1.3110750e-46	9.5939500e-47
57.625000	1.3097380e-46	9.5768880e-47
57.687500	1.3083500e-46	9.5594630e-47
