# Freq (Hz)	LIGO_Hanford_PSD (1/Hz)	LIGO_Livingston_PSD (1/Hz)	
259.375000	7.2612000e-47	7.3436250e-47
259.500000	7.2630250e-47	7.3453750e-47
259.625000	7.2648750e-47	7.3470000e-47
259.750000	7.2667250e-47	7.3487750e-47
259.875000	7.2686000e-47	7.3504500e-47
260.000000	7.2704750e-47	7.3521500e-47
260.125000	7.2723500e-47	7.3538250e-47
260.250000	7.2742250e-47	7.3556250e-47
260.375000	7.2760750e-47	7.3572750e-47
260.500000	7.2779500e-47	7.3589500e-47
260.625000	7.2797250e-47	7.3606750e-47
260.750000	7.2815750e-47	7.3624500e-47
260.875000	7.2834750e-47	7.3641000e-47
261.000000	7.2853500e-47	7.3658500e-47
261.125000	7.2872500e-47	7.3675750e-47
261.250000	7.2890750e-47	7.3694000e-47
261.375000	7.2909000e-47	7.3713000e-47
261.500000	7.2928500e-47	7.3730750e-47
261.625000	7.2952000e-47	7.3749250e-47
261.750000	7.2966250e-47	7.3765250e-47
261.875000	7.2985250e-47	7.3782250e-47
262.000000	7.3004250e-47	7.3798500e-47
262.125000	7.3022250e-47	7.3815000e-47
262.250000	7.3041500e-47	7.3832750e-47
262.375000	7.3060000e-47	7.3849750e-47
262.500000	7.3078250e-47	7.3866750e-47
262.625000	7.3097250e-47	7.3883750e-47
262.750000	7.3116000e-47	7.3901500e-47
262.875000	7.3134500e-47	7.3918250e-47
263.000000	7.3153000e-47	7.3936000e-47
263.125000	7.3171500e-47	7.3953000e-47
263.250000	7.3190000e-47	7.3970250e-47
263.375000	7.3209000e-47	7.3987000e-47
263.500000	7.3228000e-47	7.4004000e-47
263.625000	7.3246000e-47	7.4022500e-47
263.750000	7.3264500e-47	7.4040500e-47
263.875000	7.3283500e-47	7.4057750e-47
264.000000	7.3302500e-47	7.4075750e-47
264.125000	7.3322250e-47	7.4093750e-47
264.250000	7.3342000e-47	7.4111500e-47
264.375000	7.3360750e-47	7.4129250e-47
264.500000	7.3379500e-47	7.4145500e-47
264.625000	7.3398500e-47	7.4163250e-47
264.750000	7.3417750e-47	7.4179000e-47
264.875000	7.3436500e-47	7.4197000e-47
265.000000	7.3455500e-47	7.4213250e-47
265.125000	7.3474750e-47	7.4230500e-47
265.250000	7.3494250e-47	7.4248250e-47
265.375000	7.3513750e-47	7.4265250e-47
265.500000	7.3532000e-47	7.4282500e-47
265.625000	7.3551000e-47	7.4300250e-47
265.750000	7.3570250e-47	7.4318000e-47
265.875000	7.3590500e-47	7.4335750e-47
266.000000	7.3608250e-47	7.4353500e-47
266.125000	7.3627000e-47	7.4370750e-47
266.250000	7.3646250e-47	7.4388250e-47
266.375000	7.3665500e-47	7.4405500e-47
266.500000	7.3685000e-47	7.4422250e-47
266.625000	7.3704500e-47	7.4440250e-47
266.750000	7.3723750e-47	7.4457250e-47
266.875000	7.3742500e-47	7.4475250e-47
267.000000	7.3761250e-47	7.4493000e-47
267.125000	7.3780750e-47	7.4511250e-47
267.250000	7.3800250e-47	7.4529250e-47
267.375000	7.3819750e-47	7.4546500e-47
267.500000	7.3839000e-47	7.4564750e-47
267.625000	7.3859250e-47	7.4583000e-47
267.750000	7.3878750e-47	7.4601000e-47
267.875000	7.3898250e-47	7.4619000e-47
268.000000	7.3917750e-47	7.4636500e-47
268.125000	7.3937000e-47	7.4654750e-47
268.250000	7.3955500e-47	7.4672500e-47
268.375000	7.3974000e-47	7.4690250e-47
268.500000	7.3993000e-47	7.4708250e-47
268.625000	7.4011500e-47	7.4726500e-47
268.750000	7.4030250e-47	7.4744250e-47
268.875000	7.4050000e-47	7.4762000e-47
269.000000	7.4069500e-47	7.4779000e-47
269.125000	7.4088500e-47	7.4796500e-47
269.250000	7.4107750e-47	7.4814500e-47
269.375000	7.4127000e-47	7.4832750e-47
269.500000	7.4146000e-47	7.4851000e-47
269.625000	7.4164500e-47	7.4870500e-47
269.750000	7.4184750e-47	7.4887500e-47
269.875000	7.4204750e-47	7.4905250e-47
270.000000	7.4224750e-47	7.4923250e-47
270.125000	7.4244500e-47	7.4941000e-47
270.250000	7.4263500e-47	7.4959500e-47
270.375000	7.4282000e-47	7.4977250e-47
270.500000	7.4301250e-47	7.4995500e-47
270.625000	7.4321250e-47	7.5014000e-47
270.750000	7.4340250e-47	7.5032500e-47
270.875000	7.4359000e-47	7.5051500e-47
271.000000	7.4378000e-47	7.5070250e-47
271.125000	7.4396750e-47	7.5089250e-47
271.250000	7.4416250e-47	7.5108000e-47
271.375000	7.4435500e-47	7.5125750e-47
271.500000	7.4455750e-47	7.5144750e-47
271.625000	7.4473750e-47	7.5163500e-47
271.750000	7.4493500e-47	7.5180750e-47
271.875000	7.4513250e-47	7.5196250e-47
272.000000	7.4532250e-47	7.5213000e-47
272.125000	7.4552000e-47	7.5230750e-47
272.250000	7.4571500e-47	7.5247500e-47
272.375000	7.4589750e-47	7.5265000e-47
272.500000	7.4608750e-47	7.5282500e-47
272.625000	7.4628250e-47	7.5299750e-47
272.750000	7.4648500e-47	7.5316750e-47
272.875000	7.4667250e-47	7.5334500e-47
273.000000	7.4686500e-47	7.5352000e-47
273.125000	7.4706000e-47	7.5370000e-47
273.250000	7.4727250e-47	7.5388000e-47
273.375000	7.4744750e-47	7.5405250e-47
273.500000	7.4764250e-47	7.5422500e-47
273.625000	7.4784000e-47	7.5440000e-47
273.750000	7.4803250e-47	7.5457750e-47
273.875000	7.4823250e-47	7.5475500e-47
274.000000	7.4843000e-47	7.5494000e-47
274.125000	7.4862000e-47	7.5512000e-47
274.250000	7.4881750e-47	7.5529250e-47
274.375000	7.4901000e-47	7.5546250e-47
274.500000	7.4921000e-47	7.5565000e-47
274.625000	7.4940500e-47	7.5582750e-47
274.750000	7.4960250e-47	7.5600750e-47
274.875000	7.4980250e-47	7.5618250e-47
275.000000	7.4999250e-47	7.5636250e-47
275.125000	7.5019250e-47	7.5654250e-47
275.250000	7.5039500e-47	7.5672750e-47
275.375000	7.5059500e-47	7.5690750e-47
275.500000	7.5079000e-47	7.5708750e-47
275.625000	7.5099250e-47	7.5727250e-47
275.750000	7.5118750e-47	7.5746000e-47
275.875000	7.5138250e-47	7.5763500e-47
276.000000	7.5158250e-47	7.5781250e-47
276.125000	7.5178750e-47	7.5799250e-47
276.250000	7.5198250e-47	7.5817750e-47
276.375000	7.5218500e-47	7.5836000e-47
276.500000	7.5238000e-47	7.5853500e-47
276.625000	7.5258000e-47	7.5871500e-47
276.750000	7.5277750e-47	7.5890000e-47
276.875000	7.5298250e-47	7.5908500e-47
277.000000	7.5317750e-47	7.5927250e-47
277.125000	7.5338500e-47	7.5945500e-47
277.250000	7.5358000e-47	7.5964000e-47
277.375000	7.5377250e-47	7.5982750e-47
277.500000	7.5397500e-47	7.6000250e-47
277.625000	7.5418250e-47	7.6018500e-47
277.750000	7.5438250e-47	7.6036500e-47
277.875000	7.5457500e-47	7.6055000e-47
278.000000	7.5477500e-47	7.6073250e-47
278.125000	7.5498000e-47	7.6091750e-47
278.250000	7.5518250e-47	7.6110000e-47
278.375000	7.5538750e-47	7.6128500e-47
278.500000	7.5559250e-47	7.6146500e-47
278.625000	7.5579500e-47	7.6165500e-47
278.750000	7.5599000e-47	7.6184000e-47
278.875000	7.5619750e-47	7.6202750e-47
279.000000	7.5640000e-47	7.6222000e-47
279.125000	7.5659500e-47	7.6240750e-47
279.250000	7.5679250e-47	7.6258500e-47
279.375000	7.5699500e-47	7.6276750e-47
279.500000	7.5719250e-47	7.6296000e-47
279.625000	7.5739500e-47	7.6315250e-47
279.750000	7.5759500e-47	7.6333500e-47
279.875000	7.5779500e-47	7.6351500e-47
280.000000	7.5799500e-47	7.6372500e-47
280.125000	7.5819750e-47	7.6388000e-47
280.250000	7.5839750e-47	7.6407000e-47
280.375000	7.5859500e-47	7.6424750e-47
280.500000	7.5880000e-47	7.6443750e-47
280.625000	7.5900000e-47	7.6462000e-47
280.750000	7.5920250e-47	7.6480500e-47
280.875000	7.5940250e-47	7.6498750e-47
281.000000	7.5960750e-47	7.6517500e-47
281.125000	7.5981500e-47	7.6535500e-47
281.250000	7.6001750e-47	7.6553500e-47
281.375000	7.6022250e-47	7.6572000e-47
281.500000	7.6043250e-47	7.6590750e-47
281.625000	7.6063000e-47	7.6610000e-47
281.750000	7.6083500e-47	7.6628500e-47
281.875000	7.6104000e-47	7.6647750e-47
282.000000	7.6124750e-47	7.6666250e-47
282.125000	7.6145250e-47	7.6684000e-47
282.250000	7.6165000e-47	7.6702750e-47
282.375000	7.6185250e-47	7.6721250e-47
282.500000	7.6205500e-47	7.6739250e-47
282.625000	7.6226250e-47	7.6758250e-47
282.750000	7.6246750e-47	7.6777500e-47
282.875000	7.6267500e-47	7.6795750e-47
283.000000	7.6288000e-47	7.6813750e-47
283.125000	7.6308500e-47	7.6832250e-47
283.250000	7.6329250e-47	7.6851250e-47
283.375000	7.6349500e-47	7.6870250e-47
283.500000	7.6369750e-47	7.6890000e-47
283.625000	7.6390250e-47	7.6908750e-47
283.750000	7.6410750e-47	7.6927250e-47
283.875000	7.6431750e-47	7.6945250e-47
284.000000	7.6453000e-47	7.6964000e-47
284.125000	7.6473500e-47	7.6983000e-47
284.250000	7.6494250e-47	7.7002000e-47
284.375000	7.6514750e-47	7.7021000e-47
284.500000	7.6535750e-47	7.7038500e-47
284.625000	7.6556500e-47	7.7056750e-47
284.750000	7.6577000e-47	7.7075000e-47
284.875000	7.6597750e-47	7.7095000e-47
285.000000	7.6618750e-47	7.7114250e-47
285.125000	7.6639750e-47	7.7133500e-47
285.250000	7.6661000e-47	7.7152250e-47
285.375000	7.6681750e-47	7.7171750e-47
285.500000	7.6702750e-47	7.7191000e-47
285.625000	7.6723250e-47	7.7209750e-47
285.750000	7.6744750e-47	7.7227750e-47
285.875000	7.6766500e-47	7.7247500e-47
286.000000	7.6787000e-47	7.7266250e-47
286.125000	7.6808750e-47	7.7285500e-47
286.250000	7.6829500e-47	7.7304500e-47
286.375000	7.6851500e-47	7.7323750e-47
286.500000	7.6872000e-47	7.7343000e-47
286.625000	7.6893250e-47	7.7361500e-47
286.750000	7.6914750e-47	7.7381000e-47
286.875000	7.6936250e-47	7.7399500e-47
287.000000	7.6958000e-47	7.7419000e-47
287.125000	7.6979500e-47	7.7438500e-47
287.250000	7.7001500e-47	7.7457000e-47
287.375000	7.7023000e-47	7.7475500e-47
287.500000	7.7044750e-47	7.7494500e-47
287.625000	7.7067250e-47	7.7514000e-47
287.750000	7.7089250e-47	7.7534000e-47
287.875000	7.7111500e-47	7.7552500e-47
288.000000	7.7133250e-47	7.7572000e-47
288.125000	7.7155750e-47	7.7591000e-47
288.250000	7.7177000e-47	7.7610250e-47
288.375000	7.7199250e-47	7.7629000e-47
288.500000	7.7222000e-47	7.7648750e-47
288.625000	7.7245000e-47	7.7668500e-47
288.750000	7.7267250e-47	7.7687750e-47
288.875000	7.7290000e-47	7.7708000e-47
289.000000	7.7313500e-47	7.7727500e-47
289.125000	7.7338500e-47	7.7747000e-47
289.250000	7.7360250e-47	7.7767250e-47
289.375000	7.7383250e-47	7.7786500e-47
289.500000	7.7406500e-47	7.7806250e-47
289.625000	7.7429500e-47	7.7825750e-47
289.750000	7.7452500e-47	7.7844750e-47
289.875000	7.7475500e-47	7.7863500e-47
290.000000	7.7499250e-47	7.7883500e-47
290.125000	7.7523000e-47	7.7902000e-47
290.250000	7.7547750e-47	7.7921500e-47
290.375000	7.7571750e-47	7.7941500e-47
290.500000	7.7595750e-47	7.7961250e-47
290.625000	7.7621000e-47	7.7981000e-47
290.750000	7.7645750e-47	7.8001250e-47
290.875000	7.7671250e-47	7.8021500e-47
291.000000	7.7696750e-47	7.8041000e-47
291.125000	7.7722500e-47	7.8060750e-47
291.250000	7.7748500e-47	7.8080500e-47
291.375000	7.7775250e-47	7.8100500e-47
291.500000	7.7801750e-47	7.8120750e-47
291.625000	7.7829500e-47	7.8141000e-47
291.750000	7.7858250e-47	7.8161750e-47
291.875000	7.7885750e-47	7.8182250e-47
292.000000	7.7913500e-47	7.8202250e-47
292.125000	7.7942750e-47	7.8223000e-47
292.250000	7.7972500e-47	7.8243750e-47
292.375000	7.8002500e-47	7.8264750e-47
292.500000	7.8034000e-47	7.8285750e-47
292.625000	7.8064000e-47	7.8306500e-47
292.750000	7.8096500e-47	7.8326750e-47
292.875000	7.8129000e-47	7.8347500e-47
293.000000	7.8163250e-47	7.8367500e-47
293.125000	7.8197500e-47	7.8387500e-47
293.250000	7.8232500e-47	7.8408750e-47
293.375000	7.8269000e-47	7.8429750e-47
293.500000	7.8305250e-47	7.8451000e-47
293.625000	7.8343750e-47	7.8472750e-47
293.750000	7.8381250e-47	7.8495000e-47
293.875000	7.8418750e-47	7.8517750e-47
294.000000	7.8457000e-47	7.8539750e-47
294.125000	7.8497250e-47	7.8561750e-47
294.250000	7.8539750e-47	7.8584500e-47
294.375000	7.8582000e-47	7.8606500e-47
294.500000	7.8627250e-47	7.8629000e-47
294.625000	7.8673000e-47	7.8652000e-47
294.750000	7.8719750e-47	7.8674000e-47
294.875000	7.8770000e-47	7.8697250e-47
295.000000	7.8821750e-47	7.8720250e-47
295.125000	7.8874750e-47	7.8743750e-47
295.250000	7.8935000e-47	7.8766000e-47
295.375000	7.8994500e-47	7.8790750e-47
295.500000	7.9058500e-47	7.8815500e-47
295.625000	7.9124250e-47	7.8840750e-47
295.750000	7.9194750e-47	7.8865750e-47
295.875000	7.9272750e-47	7.8891750e-47
296.000000	7.9353500e-47	7.8918500e-47
296.125000	7.9439000e-47	7.8945000e-47
296.250000	7.9534500e-47	7.8973500e-47
296.375000	7.9633000e-47	7.9000500e-47
296.500000	7.9738250e-47	7.9028000e-47
296.625000	7.9857250e-47	7.9057000e-47
296.750000	7.9989250e-47	7.9087000e-47
296.875000	8.0130500e-47	7.9118000e-47
297.000000	8.0288750e-47	7.9148750e-47
297.125000	8.0463000e-47	7.9181750e-47
297.250000	8.0664000e-47	7.9216500e-47
297.375000	8.0875250e-47	7.9252250e-47
297.500000	8.1116500e-47	7.9289750e-47
297.625000	8.1404500e-47	7.9329250e-47
297.750000	8.1749500e-47	7.9372500e-47
297.875000	8.2179000e-47	7.9416250e-47
298.000000	8.2713000e-47	7.9463750e-47
298.125000	8.3392750e-47	7.9514500e-47
298.250000	8.4310500e-47	7.9569000e-47
298.375000	8.5554500e-47	7.9632000e-47
298.500000	8.7260250e-47	7.9698750e-47
298.625000	8.9605750e-47	7.9775000e-47
298.750000	9.2927500e-47	7.9855250e-47
298.875000	9.7933000e-47	7.9945000e-47
299.000000	1.0588870e-46	8.0054000e-47
299.125000	1.1981450e-46	8.0181250e-47
299.250000	1.4792950e-46	8.0318750e-47
299.375000	2.2151900e-46	8.0484250e-47
299.500000	5.2799250e-46	8.0683500e-47
299.625000	4.0729250e-45	8.0923500e-47
299.750000	4.2775500e-45	8.1141750e-47
299.875000	5.3938750e-46	8.1274250e-47
300.000000	2.2444000e-46	8.1350000e-47
300.125000	1.5010580e-46	8.1298250e-47
300.250000	1.2185930e-46	8.1201500e-47
300.375000	1.0789430e-46	8.1067500e-47
300.500000	1.0013850e-46	8.0941750e-47
300.625000	9.5416000e-47	8.0842000e-47
300.750000	9.2482750e-47	8.0763750e-47
300.875000	9.0670500e-47	8.0701500e-47
301.000000	8.9622750e-47	8.0666000e-47
301.125000	8.9083250e-47	8.0635500e-47
301.250000	8.8917250e-47	8.0618250e-47
301.375000	8.9014750e-47	8.0617250e-47
301.500000	8.9379000e-47	8.0625000e-47
301.625000	9.0043500e-47	8.0641500e-47
301.750000	9.1051500e-47	8.0663500e-47
301.875000	9.2455750e-47	8.0689750e-47
302.000000	9.4454750e-47	8.0725250e-47
302.125000	9.7273500e-47	8.0768250e-47
302.250000	1.0127000e-46	8.0815750e-47
302.375000	1.0706250e-46	8.0866750e-47
302.500000	1.1596050e-46	8.0923250e-47
302.625000	1.3032830e-46	8.0989000e-47
302.750000	1.5531450e-46	8.1057750e-47
302.875000	2.0509850e-46	8.1134750e-47
303.000000	3.2593500e-46	8.1218250e-47
303.125000	7.5697250e-46	8.1306750e-47
303.250000	4.9141000e-45	8.1410750e-47
303.375000	2.9317250e-45	8.1519750e-47
303.500000	6.0948250e-46	8.1639250e-47
303.625000	2.8855750e-46	8.1771500e-47
303.750000	1.9023950e-46	8.1914500e-47
303.875000	1.4801870e-46	8.2079000e-47
304.000000	1.2593920e-46	8.2269250e-47
304.125000	1.1299600e-46	8.2487500e-47
304.250000	1.0476800e-46	8.2745000e-47
304.375000	9.9246250e-47	8.3050500e-47
304.500000	9.5365750e-47	8.3414000e-47
304.625000	9.2569250e-47	8.3867500e-47
304.750000	9.0480000e-47	8.4442250e-47
304.875000	8.8863250e-47	8.5201250e-47
305.000000	8.7613000e-47	8.6218500e-47
305.125000	8.6604500e-47	8.7639250e-47
305.250000	8.5789250e-47	8.9672500e-47
305.375000	8.5122000e-47	9.2770500e-47
305.500000	8.4581250e-47	9.7702500e-47
305.625000	8.4119000e-47	1.0602220e-46
305.750000	8.3731750e-47	1.2217400e-46
305.875000	8.3402500e-47	1.5847330e-46
306.000000	8.3125250e-47	2.6009500e-46
306.125000	8.2883250e-47	7.8651500e-46
306.250000	8.2677750e-47	9.7148000e-46
306.375000	8.2492000e-47	3.1220000e-46
306.500000	8.2335750e-47	1.6918370e-46
306.625000	8.2195750e-47	1.2596480e-46
306.750000	8.2072750e-47	1.0794550e-46
306.875000	8.1967250e-47	9.8873000e-47
307.000000	8.1874500e-47	9.3710750e-47
307.125000	8.1793250e-47	9.0514000e-47
307.250000	8.1721000e-47	8.8408500e-47
307.375000	8.1657000e-47	8.6938250e-47
307.500000	8.1600250e-47	8.5907500e-47
307.625000	8.1550000e-47	8.5127500e-47
307.750000	8.1507250e-47	8.4538000e-47
307.875000	8.1471500e-47	8.4096000e-47
308.000000	8.1436750e-47	8.3741000e-47
308.125000	8.1408000e-47	8.3451500e-47
308.250000	8.1382750e-47	8.3211000e-47
308.375000	8.1362750e-47	8.3021750e-47
308.500000	8.1344250e-47	8.2860000e-47
308.625000	8.1328750e-47	8.2723250e-47
308.750000	8.1314750e-47	8.2604500e-47
308.875000	8.1304000e-47	8.2498000e-47
309.000000	8.1296750e-47	8.2407250e-47
309.125000	8.1292000e-47	8.2330250e-47
309.250000	8.1289250e-47	8.2265250e-47
309.375000	8.1286000e-47	8.2204750e-47
309.500000	8.1277750e-47	8.2153250e-47
309.625000	8.1273750e-47	8.2109500e-47
309.750000	8.1269750e-47	8.2066500e-47
309.875000	8.1268500e-47	8.2031500e-47
310.000000	8.1269000e-47	8.1998750e-47
310.125000	8.1270750e-47	8.1970500e-47
310.250000	8.1273000e-47	8.1946500e-47
310.375000	8.1277000e-47	8.1925500e-47
310.500000	8.1282000e-47	8.1907750e-47
310.625000	8.1288250e-47	8.1889250e-47
310.750000	8.1296500e-47	8.1875250e-47
310.875000	8.1306250e-47	8.1863250e-47
311.000000	8.1316500e-47	8.1854750e-47
311.125000	8.1327500e-47	8.1851250e-47
311.250000	8.1337250e-47	8.1845250e-47
311.375000	8.1348750e-47	8.1842750e-47
311.500000	8.1361250e-47	8.1846000e-47
311.625000	8.1374000e-47	8.1849000e-47
311.750000	8.1388500e-47	8.1850000e-47
311.875000	8.1403000e-47	8.1852250e-47
312.000000	8.1417500e-47	8.1856500e-47
312.125000	8.1433250e-47	8.1866250e-47
312.250000	8.1449750e-47	8.1875750e-47
312.375000	8.1467250e-47	8.1885750e-47
312.500000	8.1484500e-47	8.1895750e-47
312.625000	8.1502500e-47	8.1909250e-47
312.750000	8.1520750e-47	8.1925500e-47
312.875000	8.1538750e-47	8.1944250e-47
313.000000	8.1557000e-47	8.1964500e-47
313.125000	8.1577000e-47	8.1987000e-47
313.250000	8.1595500e-47	8.2015250e-47
313.375000	8.1615500e-47	8.2048000e-47
313.500000	8.1635250e-47	8.2084500e-47
313.625000	8.1655250e-47	8.2128750e-47
313.750000	8.1676500e-47	8.2179250e-47
313.875000	8.1697750e-47	8.2233000e-47
314.000000	8.1718500e-47	8.2297000e-47
314.125000	8.1740750e-47	8.2376500e-47
314.250000	8.1762000e-47	8.2479250e-47
314.375000	8.1782500e-47	8.2637000e-47
314.500000	8.1804750e-47	8.2958500e-47
314.625000	8.1827500e-47	8.3831250e-47
314.750000	8.1849750e-47	8.9765000e-47
314.875000	8.1872750e-47	2.0332750e-46
315.000000	8.1895000e-47	4.2257000e-45
315.125000	8.1918500e-47	4.5208500e-45
315.250000	8.1941250e-47	1.6427270e-46
315.375000	8.1965500e-47	8.3811000e-47
315.500000	8.1990250e-47	8.3080000e-47
315.625000	8.2014250e-47	8.2832250e-47
315.750000	8.2038000e-47	8.2692000e-47
315.875000	8.2062500e-47	8.2608750e-47
316.000000	8.2087000e-47	8.2556250e-47
316.125000	8.2112500e-47	8.2506250e-47
316.250000	8.2138000e-47	8.2468750e-47
316.375000	8.2163750e-47	8.2443250e-47
316.500000	8.2188500e-47	8.2422750e-47
316.625000	8.2215000e-47	8.2404000e-47
316.750000	8.2242000e-47	8.2391250e-47
316.875000	8.2268000e-47	8.2379250e-47
317.000000	8.2295250e-47	8.2370500e-47
317.125000	8.2322000e-47	8.2365750e-47
317.250000	8.2349250e-47	8.2367500e-47
317.375000	8.2376750e-47	8.2372000e-47
317.500000	8.2404500e-47	8.2374500e-47
317.625000	8.2433500e-47	8.2381750e-47
317.750000	8.2463250e-47	8.2388500e-47
317.875000	8.2491000e-47	8.2398250e-47
318.000000	8.2520750e-47	8.2411500e-47
318.125000	8.2550500e-47	8.2423000e-47
318.250000	8.2579750e-47	8.2435500e-47
318.375000	8.2611250e-47	8.2450000e-47
318.500000	8.2642750e-47	8.2465250e-47
318.625000	8.2673750e-47	8.2481000e-47
318.750000	8.2703750e-47	8.2497500e-47
318.875000	8.2736000e-47	8.2513500e-47
319.000000	8.2769750e-47	8.2530750e-47
319.125000	8.2803000e-47	8.2547750e-47
319.250000	8.2836000e-47	8.2564500e-47
319.375000	8.2870250e-47	8.2583250e-47
319.500000	8.2904500e-47	8.2601250e-47
319.625000	8.2939000e-47	8.2619000e-47
319.750000	8.2975000e-47	8.2637500e-47
319.875000	8.3012000e-47	8.2656500e-47
320.000000	8.3050250e-47	8.2675250e-47
320.125000	8.3086500e-47	8.2695250e-47
320.250000	8.3126000e-47	8.2714250e-47
320.375000	8.3164750e-47	8.2733500e-47
320.500000	8.3207000e-47	8.2752750e-47
320.625000	8.3250250e-47	8.2771750e-47
320.750000	8.3292250e-47	8.2791250e-47
320.875000	8.3337000e-47	8.2811000e-47
321.000000	8.3383500e-47	8.2830750e-47
321.125000	8.3431750e-47	8.2851000e-47
321.250000	8.3480500e-47	8.2872000e-47
321.375000	8.3531000e-47	8.2893250e-47
321.500000	8.3581500e-47	8.2913250e-47
321.625000	8.3632000e-47	8.2931000e-47
321.750000	8.3686000e-47	8.2950500e-47
321.875000	8.3744500e-47	8.2970250e-47
322.000000	8.3802250e-47	8.2990250e-47
322.125000	8.3863750e-47	8.3009500e-47
322.250000	8.3924500e-47	8.3029500e-47
322.375000	8.3985250e-47	8.3049750e-47
322.500000	8.4049250e-47	8.3070250e-47
322.625000	8.4113000e-47	8.3092250e-47
322.750000	8.4183500e-47	8.3111500e-47
322.875000	8.4256250e-47	8.3132250e-47
323.000000	8.4331500e-47	8.3153000e-47
323.125000	8.4404500e-47	8.3173000e-47
323.250000	8.4483750e-47	8.3193750e-47
323.375000	8.4568500e-47	8.3214750e-47
323.500000	8.4655250e-47	8.3235750e-47
323.625000	8.4745250e-47	8.3256000e-47
323.750000	8.4841000e-47	8.3277500e-47
323.875000	8.4934250e-47	8.3298000e-47
324.000000	8.5033250e-47	8.3318750e-47
324.125000	8.5139500e-47	8.3339750e-47
324.250000	8.5250500e-47	8.3360500e-47
324.375000	8.5369250e-47	8.3382000e-47
324.500000	8.5492500e-47	8.3402000e-47
324.625000	8.5619750e-47	8.3422750e-47
324.750000	8.5755750e-47	8.3443750e-47
324.875000	8.5892000e-47	8.3464500e-47
325.000000	8.6040000e-47	8.3485500e-47
325.125000	8.6195250e-47	8.3506750e-47
325.250000	8.6361750e-47	8.3528000e-47
325.375000	8.6541500e-47	8.3550000e-47
325.500000	8.6736500e-47	8.3570750e-47
325.625000	8.6952750e-47	8.3591750e-47
325.750000	8.7182750e-47	8.3613250e-47
325.875000	8.7431500e-47	8.3634250e-47
326.000000	8.7704000e-47	8.3655000e-47
326.125000	8.8017750e-47	8.3675500e-47
326.250000	8.8354000e-47	8.3696750e-47
326.375000	8.8732500e-47	8.3717500e-47
326.500000	8.9148000e-47	8.3738500e-47
326.625000	8.9622250e-47	8.3759750e-47
326.750000	9.0152250e-47	8.3781000e-47
326.875000	9.0737000e-47	8.3802500e-47
327.000000	9.1412250e-47	8.3824000e-47
327.125000	9.2158500e-47	8.3845000e-47
327.250000	9.3012500e-47	8.3865750e-47
327.375000	9.3968750e-47	8.3887000e-47
327.500000	9.5046250e-47	8.3907500e-47
327.625000	9.6254000e-47	8.3928250e-47
327.750000	9.7603000e-47	8.3950000e-47
327.875000	9.9145250e-47	8.3972000e-47
328.000000	1.0087600e-46	8.3994000e-47
328.125000	1.0279450e-46	8.4019500e-47
328.250000	1.0494800e-46	8.4047500e-47
328.375000	1.0734780e-46	8.4078750e-47
328.500000	1.0999900e-46	8.4123500e-47
328.625000	1.1291280e-46	8.4189500e-47
328.750000	1.1616280e-46	8.4266750e-47
328.875000	1.1978370e-46	8.4386500e-47
329.000000	1.2380750e-46	8.4611750e-47
329.125000	1.2838320e-46	8.4919000e-47
329.250000	1.3360900e-46	8.5468000e-47
329.375000	1.3957850e-46	8.5998500e-47
329.500000	1.4651250e-46	8.7019000e-47
329.625000	1.5458680e-46	1.0030000e-46
329.750000	1.6415450e-46	1.1615600e-46
329.875000	1.7560720e-46	1.3853220e-46
330.000000	1.8966520e-46	1.7519020e-46
330.125000	2.0696850e-46	2.3890570e-46
330.250000	2.2844420e-46	3.5224000e-46
330.375000	2.5562250e-46	5.6097500e-46
330.500000	2.9082250e-46	9.6023000e-46
330.625000	3.3721000e-46	1.7679950e-45
330.750000	3.9997750e-46	3.5125000e-45
330.875000	4.8636500e-46	7.4344250e-45
331.000000	6.0968250e-46	1.7135470e-44
331.125000	7.9398250e-46	4.7395500e-44
331.250000	1.0902220e-45	4.0009250e-43
331.375000	1.6151130e-45	5.0498250e-43
331.500000	2.6914000e-45	5.1912500e-44
331.625000	5.4726250e-45	1.8294400e-44
331.750000	1.7003680e-44	7.9210750e-45
331.875000	2.7530500e-43	3.6799000e-45
332.000000	5.1700250e-44	1.8500330e-45
332.125000	9.3841750e-45	9.9975500e-46
332.250000	3.8213500e-45	5.8131750e-46
332.375000	2.0890380e-45	3.6310500e-46
332.500000	1.3323600e-45	2.4448950e-46
332.625000	9.3456500e-46	1.7392800e-46
332.750000	6.9906250e-46	1.2902380e-46
332.875000	5.4666250e-46	8.7620750e-47
333.000000	4.4218750e-46	8.6638000e-47
333.125000	3.6747750e-46	8.6148000e-47
333.250000	3.1337250e-46	8.5634250e-47
333.375000	2.7261500e-46	8.5368500e-47
333.500000	2.4141200e-46	8.5184500e-47
333.625000	2.1723500e-46	8.5103500e-47
333.750000	1.9811500e-46	8.5069000e-47
333.875000	1.8249800e-46	8.5049250e-47
334.000000	1.6979600e-46	8.5047000e-47
334.125000	1.5935950e-46	8.5057250e-47
334.250000	1.5067350e-46	8.5072500e-47
334.375000	1.4326670e-46	8.5089000e-47
334.500000	1.3690500e-46	8.5109500e-47
334.625000	1.3142400e-46	8.5129750e-47
334.750000	1.2660850e-46	8.5150750e-47
334.875000	1.2235500e-46	8.5172750e-47
335.000000	1.1859850e-46	8.5194500e-47
