# Freq (Hz)	LIGO_Hanford_PSD (1/Hz)	LIGO_Livingston_PSD (1/Hz)	Virgo_PSD (1/Hz)
247.500000	6.4784500e-47	5.5913500e-47	5.9622500e-46
247.750000	6.4820500e-47	5.5936500e-47	6.2424000e-46
248.000000	6.4855500e-47	5.5961000e-47	6.5313500e-46
248.250000	6.4893000e-47	5.5985000e-47	6.8401500e-46
248.500000	6.4930500e-47	5.6008000e-47	7.1566000e-46
248.750000	6.4967000e-47	5.6029500e-47	7.4813500e-46
249.000000	6.5004500e-47	5.6053500e-47	7.8113000e-46
249.250000	6.5040500e-47	5.6077000e-47	8.1768000e-46
249.500000	6.5078000e-47	5.6100500e-47	8.5567500e-46
249.750000	6.5115500e-47	5.6125000e-47	8.9660000e-46
250.000000	6.5151500e-47	5.6149500e-47	9.4017500e-46
250.250000	6.5189500e-47	5.6173000e-47	9.8449000e-46
250.500000	6.5227000e-47	5.6197500e-47	1.0298550e-45
250.750000	6.5264500e-47	5.6222000e-47	1.0766350e-45
251.000000	6.5298500e-47	5.6246500e-47	1.1242550e-45
251.250000	6.5336500e-47	5.6272000e-47	1.1703400e-45
251.500000	6.5375000e-47	5.6297000e-47	1.2170850e-45
251.750000	6.5411500e-47	5.6322500e-47	1.2604700e-45
252.000000	6.5448000e-47	5.6347000e-47	1.3024000e-45
252.250000	6.5486000e-47	5.6373000e-47	1.3426450e-45
252.500000	6.5523000e-47	5.6398000e-47	1.3799300e-45
252.750000	6.5559500e-47	5.6422500e-47	1.4128500e-45
253.000000	6.5595500e-47	5.6448500e-47	1.4406650e-45
253.250000	6.5631500e-47	5.6473500e-47	1.4619050e-45
253.500000	6.5669000e-47	5.6498000e-47	1.4781700e-45
253.750000	6.5705500e-47	5.6522000e-47	1.4858450e-45
254.000000	6.5741000e-47	5.6544500e-47	1.4896450e-45
254.250000	6.5779500e-47	5.6569000e-47	1.4839100e-45
254.500000	6.5822000e-47	5.6593000e-47	1.4713750e-45
254.750000	6.5862000e-47	5.6618500e-47	1.4520950e-45
255.000000	6.5901500e-47	5.6643000e-47	1.4288750e-45
255.250000	6.5941000e-47	5.6668000e-47	1.3996150e-45
255.500000	6.5979000e-47	5.6694000e-47	1.3644200e-45
255.750000	6.6016000e-47	5.6720000e-47	1.3269200e-45
256.000000	6.6053000e-47	5.6744000e-47	1.2900700e-45
256.250000	6.6092000e-47	5.6767000e-47	1.2496850e-45
256.500000	6.6131500e-47	5.6793500e-47	1.2077300e-45
256.750000	6.6170500e-47	5.6815000e-47	1.1700950e-45
257.000000	6.6206500e-47	5.6839500e-47	1.1306750e-45
257.250000	6.6243000e-47	5.6863500e-47	1.0939100e-45
257.500000	6.6280000e-47	5.6887500e-47	1.0566750e-45
257.750000	6.6319500e-47	5.6913000e-47	1.0196350e-45
258.000000	6.6358500e-47	5.6937000e-47	9.8449500e-46
258.250000	6.6395500e-47	5.6959000e-47	9.4837000e-46
258.500000	6.6432500e-47	5.6984000e-47	9.1259000e-46
258.750000	6.6470500e-47	5.7008500e-47	8.7756500e-46
259.000000	6.6510000e-47	5.7032500e-47	8.4559500e-46
259.250000	6.6549000e-47	5.7056000e-47	8.1448500e-46
259.500000	6.6592000e-47	5.7080000e-47	7.8713000e-46
259.750000	6.6630000e-47	5.7106000e-47	7.6322500e-46
260.000000	6.6668500e-47	5.7131000e-47	7.4151000e-46
260.250000	6.6708000e-47	5.7156000e-47	7.2373000e-46
260.500000	6.6747500e-47	5.7180500e-47	7.0799500e-46
260.750000	6.6786500e-47	5.7205500e-47	6.9460000e-46
261.000000	6.6828500e-47	5.7230500e-47	6.8506500e-46
261.250000	6.6869500e-47	5.7255000e-47	6.7921500e-46
261.500000	6.6911500e-47	5.7280000e-47	6.7581000e-46
261.750000	6.6952000e-47	5.7306000e-47	6.7459500e-46
262.000000	6.6994000e-47	5.7331000e-47	6.7628500e-46
262.250000	6.7032500e-47	5.7355500e-47	6.8337000e-46
262.500000	6.7073500e-47	5.7381000e-47	6.9491500e-46
262.750000	6.7115500e-47	5.7404000e-47	7.1201500e-46
263.000000	6.7155000e-47	5.7429000e-47	7.3286500e-46
263.250000	6.7195000e-47	5.7456000e-47	7.5875500e-46
263.500000	6.7234500e-47	5.7480500e-47	7.8877500e-46
263.750000	6.7275000e-47	5.7504500e-47	8.2166500e-46
264.000000	6.7314500e-47	5.7530000e-47	8.5858000e-46
264.250000	6.7355500e-47	5.7554500e-47	9.0060500e-46
264.500000	6.7396000e-47	5.7580000e-47	9.4712500e-46
264.750000	6.7433500e-47	5.7607000e-47	9.9562500e-46
265.000000	6.7474500e-47	5.7632000e-47	1.0514550e-45
265.250000	6.7517500e-47	5.7657500e-47	1.1097050e-45
265.500000	6.7557000e-47	5.7684500e-47	1.1668300e-45
265.750000	6.7598500e-47	5.7710000e-47	1.2221000e-45
266.000000	6.7639000e-47	5.7735500e-47	1.2792700e-45
266.250000	6.7679500e-47	5.7761000e-47	1.3382900e-45
266.500000	6.7719000e-47	5.7785500e-47	1.3966900e-45
266.750000	6.7758000e-47	5.7810000e-47	1.4553700e-45
267.000000	6.7801000e-47	5.7836000e-47	1.5197150e-45
267.250000	6.7839500e-47	5.7861500e-47	1.5864100e-45
267.500000	6.7879000e-47	5.7887000e-47	1.6560650e-45
267.750000	6.7919000e-47	5.7911500e-47	1.7274400e-45
268.000000	6.7956500e-47	5.7935500e-47	1.7952250e-45
268.250000	6.7994500e-47	5.7960000e-47	1.8574900e-45
268.500000	6.8038000e-47	5.7987000e-47	1.9119500e-45
268.750000	6.8083000e-47	5.8014000e-47	1.9635050e-45
269.000000	6.8126000e-47	5.8039500e-47	2.0098800e-45
269.250000	6.8166500e-47	5.8065000e-47	2.0482900e-45
269.500000	6.8210000e-47	5.8089500e-47	2.0754850e-45
269.750000	6.8251500e-47	5.8116000e-47	2.0914200e-45
270.000000	6.8290500e-47	5.8140500e-47	2.0933250e-45
270.250000	6.8328000e-47	5.8165500e-47	2.0836600e-45
270.500000	6.8371000e-47	5.8191000e-47	2.0612800e-45
270.750000	6.8413000e-47	5.8217500e-47	2.0288650e-45
271.000000	6.8456000e-47	5.8243500e-47	1.9854550e-45
271.250000	6.8497000e-47	5.8268500e-47	1.9277300e-45
271.500000	6.8537500e-47	5.8294000e-47	1.8699150e-45
271.750000	6.8578500e-47	5.8321000e-47	1.8026750e-45
272.000000	6.8621000e-47	5.8347000e-47	1.7329500e-45
272.250000	6.8664000e-47	5.8373500e-47	1.6606400e-45
272.500000	6.8706000e-47	5.8400500e-47	1.5860000e-45
272.750000	6.8744500e-47	5.8427000e-47	1.5100700e-45
273.000000	6.8784500e-47	5.8451500e-47	1.4361800e-45
273.250000	6.8824000e-47	5.8478500e-47	1.3622950e-45
273.500000	6.8866000e-47	5.8505500e-47	1.2920500e-45
273.750000	6.8908000e-47	5.8531500e-47	1.2242450e-45
274.000000	6.8949000e-47	5.8558000e-47	1.1593850e-45
274.250000	6.8992500e-47	5.8584500e-47	1.0986050e-45
274.500000	6.9036000e-47	5.8610000e-47	1.0409950e-45
274.750000	6.9075500e-47	5.8636000e-47	9.8684500e-46
275.000000	6.9117000e-47	5.8663000e-47	9.3505500e-46
275.250000	6.9160500e-47	5.8690000e-47	8.8628500e-46
275.500000	6.9204000e-47	5.8717000e-47	8.3921500e-46
275.750000	6.9246000e-47	5.8743500e-47	7.9380500e-46
276.000000	6.9288500e-47	5.8770000e-47	7.5208500e-46
276.250000	6.9330500e-47	5.8796500e-47	7.1403500e-46
276.500000	6.9375500e-47	5.8823000e-47	6.7859500e-46
276.750000	6.9418500e-47	5.8850500e-47	6.4706500e-46
277.000000	6.9461000e-47	5.8878500e-47	6.1859500e-46
277.250000	6.9501000e-47	5.8903500e-47	5.9394500e-46
277.500000	6.9543500e-47	5.8932000e-47	5.7275500e-46
277.750000	6.9586500e-47	5.8959000e-47	5.5485500e-46
278.000000	6.9628000e-47	5.8985000e-47	5.3853000e-46
278.250000	6.9670500e-47	5.9012500e-47	5.2531500e-46
278.500000	6.9713000e-47	5.9040000e-47	5.1513000e-46
278.750000	6.9756000e-47	5.9067000e-47	5.0749500e-46
279.000000	6.9798500e-47	5.9093500e-47	5.0162000e-46
279.250000	6.9842500e-47	5.9123000e-47	4.9793450e-46
279.500000	6.9885000e-47	5.9148500e-47	4.9594900e-46
279.750000	6.9928500e-47	5.9176000e-47	4.9558950e-46
280.000000	6.9973000e-47	5.9203000e-47	4.9665000e-46
280.250000	7.0017000e-47	5.9231500e-47	5.0001000e-46
280.500000	7.0059500e-47	5.9259500e-47	5.0402000e-46
280.750000	7.0102500e-47	5.9288500e-47	5.0949500e-46
281.000000	7.0144000e-47	5.9316000e-47	5.1619000e-46
281.250000	7.0187000e-47	5.9343000e-47	5.2309500e-46
281.500000	7.0231500e-47	5.9370000e-47	5.3205500e-46
281.750000	7.0274500e-47	5.9397500e-47	5.4480000e-46
282.000000	7.0318500e-47	5.9425500e-47	5.5382000e-46
282.250000	7.0364500e-47	5.9451500e-47	5.6495000e-46
282.500000	7.0407000e-47	5.9477000e-47	5.7649000e-46
282.750000	7.0452000e-47	5.9506000e-47	5.9027500e-46
283.000000	7.0497500e-47	5.9533000e-47	6.0522000e-46
283.250000	7.0544000e-47	5.9560000e-47	6.2017000e-46
283.500000	7.0586000e-47	5.9586000e-47	6.3646000e-46
283.750000	7.0630000e-47	5.9613000e-47	6.5307500e-46
284.000000	7.0673000e-47	5.9639500e-47	6.7044500e-46
284.250000	7.0720000e-47	5.9668000e-47	6.8896000e-46
284.500000	7.0768500e-47	5.9696000e-47	7.0798500e-46
284.750000	7.0814500e-47	5.9724500e-47	7.2655500e-46
285.000000	7.0858000e-47	5.9751000e-47	7.4508500e-46
285.250000	7.0903000e-47	5.9779000e-47	7.6296500e-46
285.500000	7.0948000e-47	5.9806000e-47	7.8010000e-46
285.750000	7.0993500e-47	5.9835000e-47	7.9580000e-46
286.000000	7.1039000e-47	5.9862000e-47	8.1078500e-46
286.250000	7.1086500e-47	5.9890000e-47	8.2542000e-46
286.500000	7.1135500e-47	5.9918500e-47	8.3853000e-46
286.750000	7.1185000e-47	5.9945000e-47	8.5039000e-46
287.000000	7.1232000e-47	5.9975000e-47	8.6065500e-46
287.250000	7.1279000e-47	6.0004000e-47	8.6842500e-46
287.500000	7.1332000e-47	6.0030500e-47	8.7472000e-46
287.750000	7.1379000e-47	6.0058500e-47	8.7824500e-46
288.000000	7.1430000e-47	6.0085500e-47	8.7802000e-46
288.250000	7.1481000e-47	6.0113500e-47	8.7709500e-46
288.500000	7.1531000e-47	6.0139000e-47	8.7275500e-46
288.750000	7.1586500e-47	6.0167000e-47	8.6634000e-46
289.000000	7.1638500e-47	6.0196000e-47	8.5723000e-46
289.250000	7.1693500e-47	6.0224000e-47	8.4525000e-46
289.500000	7.1751500e-47	6.0252500e-47	8.3003500e-46
289.750000	7.1812000e-47	6.0278500e-47	8.1063500e-46
290.000000	7.1871000e-47	6.0306000e-47	7.8883500e-46
290.250000	7.1932500e-47	6.0334500e-47	7.6381500e-46
290.500000	7.1995000e-47	6.0363500e-47	7.3558000e-46
290.750000	7.2064000e-47	6.0394000e-47	7.0520000e-46
291.000000	7.2131500e-47	6.0422000e-47	6.7260000e-46
291.250000	7.2197000e-47	6.0450500e-47	6.3839000e-46
291.500000	7.2271500e-47	6.0478000e-47	6.0138000e-46
291.750000	7.2345000e-47	6.0507000e-47	5.6491500e-46
292.000000	7.2430500e-47	6.0536000e-47	5.2954500e-46
292.250000	7.2518000e-47	6.0563000e-47	4.9467950e-46
292.500000	7.2609000e-47	6.0591000e-47	4.6045800e-46
292.750000	7.2709000e-47	6.0620000e-47	4.2882800e-46
293.000000	7.2819500e-47	6.0647500e-47	3.9869850e-46
293.250000	7.2937000e-47	6.0676000e-47	3.7107250e-46
293.500000	7.3062000e-47	6.0704000e-47	3.4620950e-46
293.750000	7.3183500e-47	6.0732500e-47	3.2540600e-46
294.000000	7.3303000e-47	6.0762500e-47	3.0754200e-46
294.250000	7.3428000e-47	6.0791500e-47	2.9327400e-46
294.500000	7.3580500e-47	6.0821500e-47	2.8302450e-46
294.750000	7.3748500e-47	6.0849000e-47	2.7645800e-46
295.000000	7.3922000e-47	6.0875500e-47	2.7315750e-46
295.250000	7.4110500e-47	6.0904500e-47	2.7297250e-46
295.500000	7.4340000e-47	6.0933500e-47	2.7658750e-46
295.750000	7.4602500e-47	6.0963000e-47	2.8405400e-46
296.000000	7.4907500e-47	6.0992000e-47	2.9496900e-46
296.250000	7.5283000e-47	6.1021500e-47	3.0955150e-46
296.500000	7.5723500e-47	6.1051000e-47	3.2774900e-46
296.750000	7.6295500e-47	6.1081000e-47	3.4977150e-46
297.000000	7.7013000e-47	6.1110000e-47	3.7621500e-46
297.250000	7.8019000e-47	6.1137000e-47	4.0668750e-46
297.500000	7.9401500e-47	6.1166500e-47	4.4202750e-46
297.750000	8.1360000e-47	6.1194000e-47	4.8204250e-46
298.000000	8.4355500e-47	6.1224500e-47	5.2775000e-46
298.250000	8.9337000e-47	6.1254000e-47	5.7996500e-46
298.500000	9.8232500e-47	6.1284500e-47	6.3901000e-46
298.750000	1.1625900e-46	6.1314500e-47	7.0591500e-46
299.000000	1.6222800e-46	6.1346000e-47	7.8173500e-46
299.250000	3.3873900e-46	6.1375500e-47	8.6811500e-46
299.500000	2.0002350e-45	6.1404000e-47	9.6698500e-46
299.750000	1.7134650e-45	6.1433000e-47	1.0804150e-45
300.000000	3.1097350e-46	6.1461500e-47	1.2107500e-45
300.250000	1.5568100e-46	6.1490500e-47	1.3607700e-45
300.500000	1.1409450e-46	6.1523000e-47	1.5214150e-45
300.750000	9.7593000e-47	6.1553000e-47	1.6550300e-45
301.000000	8.9399500e-47	6.1584000e-47	1.8069850e-45
301.250000	8.4742500e-47	6.1614500e-47	1.9816700e-45
301.500000	8.1972500e-47	6.1646500e-47	2.1848600e-45
301.750000	8.0190500e-47	6.1677000e-47	2.4228750e-45
302.000000	7.9036000e-47	6.1709500e-47	2.7041400e-45
302.250000	7.8240000e-47	6.1741500e-47	3.0410300e-45
302.500000	7.7704500e-47	6.1772500e-47	3.4502750e-45
302.750000	7.7318500e-47	6.1805000e-47	3.9555650e-45
303.000000	7.7006500e-47	6.1838000e-47	4.5940900e-45
303.250000	7.6763500e-47	6.1872500e-47	5.4171000e-45
303.500000	7.6466000e-47	6.1911000e-47	6.5052000e-45
303.750000	7.6209500e-47	6.1947000e-47	7.9798000e-45
304.000000	7.5996500e-47	6.1983500e-47	1.0035200e-44
304.250000	7.5830000e-47	6.2023000e-47	1.2987700e-44
304.500000	7.5693000e-47	6.2067500e-47	1.7433100e-44
304.750000	7.5591500e-47	6.2115500e-47	2.4273200e-44
305.000000	7.5507000e-47	6.2169000e-47	3.5222850e-44
305.250000	7.5448500e-47	6.2230500e-47	5.3216500e-44
305.500000	7.5404500e-47	6.2293500e-47	8.4377500e-44
305.750000	7.5355500e-47	6.2385000e-47	1.4221250e-43
306.000000	7.5296000e-47	6.2488500e-47	2.6637500e-43
306.250000	7.5264000e-47	6.2629500e-47	6.6033500e-43
306.500000	7.5241000e-47	6.2794000e-47	4.7111300e-42
306.750000	7.5229000e-47	6.3032000e-47	1.9293350e-42
307.000000	7.5223000e-47	6.3514500e-47	1.0034250e-42
307.250000	7.5224500e-47	6.5171000e-47	1.2244850e-42
307.500000	7.5233500e-47	1.9987250e-45	1.7559900e-42
307.750000	7.5243500e-47	6.4518500e-47	2.5815750e-42
308.000000	7.5262000e-47	6.3554500e-47	3.7604150e-42
308.250000	7.5280500e-47	6.3194000e-47	5.3417500e-42
308.500000	7.5302000e-47	6.3018000e-47	7.3963500e-42
308.750000	7.5325500e-47	6.2903500e-47	9.9167500e-42
309.000000	7.5354500e-47	6.2825500e-47	1.2876350e-41
309.250000	7.5380000e-47	6.2786500e-47	1.6093800e-41
309.500000	7.5412000e-47	6.2766500e-47	1.9328900e-41
309.750000	7.5444000e-47	6.2758500e-47	2.2222250e-41
310.000000	7.5481000e-47	6.2754500e-47	2.4533000e-41
310.250000	7.5518500e-47	6.2766000e-47	2.5906750e-41
310.500000	7.5554000e-47	6.2779500e-47	2.6314250e-41
310.750000	7.5589000e-47	6.2800500e-47	2.5719150e-41
311.000000	7.5626000e-47	6.2816500e-47	2.4248850e-41
311.250000	7.5666000e-47	6.2840000e-47	2.2060300e-41
311.500000	7.5711000e-47	6.2862500e-47	1.9456000e-41
311.750000	7.5750500e-47	6.2884000e-47	1.6621500e-41
312.000000	7.5793500e-47	6.2907500e-47	1.3819700e-41
312.250000	7.5836500e-47	6.2934000e-47	1.1165350e-41
312.500000	7.5879000e-47	6.2961000e-47	8.8011500e-42
312.750000	7.5923500e-47	6.2988000e-47	6.7754000e-42
313.000000	7.5968500e-47	6.3015000e-47	5.1111500e-42
313.250000	7.6010000e-47	6.3042500e-47	3.7861550e-42
313.500000	7.6054500e-47	6.3072500e-47	2.7697300e-42
313.750000	7.6098500e-47	6.3100000e-47	2.0417400e-42
314.000000	7.6145000e-47	6.3130500e-47	1.5224350e-42
314.250000	7.6189000e-47	6.3160500e-47	1.2702100e-42
314.500000	7.6233500e-47	6.3189000e-47	6.1803000e-41
314.750000	7.6280000e-47	6.3216500e-47	6.4082000e-43
315.000000	7.6327500e-47	6.3247500e-47	3.6684100e-43
315.250000	7.6372500e-47	6.3277000e-47	2.3524250e-43
315.500000	7.6418500e-47	6.3307500e-47	1.5406900e-43
315.750000	7.6464000e-47	6.3335000e-47	1.0174200e-43
316.000000	7.6513500e-47	6.3366000e-47	6.7274500e-44
316.250000	7.6558500e-47	6.3395500e-47	4.4542800e-44
316.500000	7.6604000e-47	6.3425500e-47	2.9918300e-44
316.750000	7.6648500e-47	6.3457000e-47	2.0267600e-44
317.000000	7.6696000e-47	6.3488000e-47	1.3915400e-44
317.250000	7.6741000e-47	6.3518500e-47	9.6790000e-45
317.500000	7.6789500e-47	6.3549000e-47	6.8382000e-45
317.750000	7.6839500e-47	6.3579000e-47	4.9463950e-45
318.000000	7.6887500e-47	6.3607500e-47	3.6524850e-45
318.250000	7.6933500e-47	6.3637500e-47	2.7549750e-45
318.500000	7.6982500e-47	6.3668500e-47	2.1193500e-45
318.750000	7.7034000e-47	6.3700500e-47	1.6713000e-45
319.000000	7.7083500e-47	6.3731000e-47	1.3460350e-45
319.250000	7.7130500e-47	6.3762500e-47	1.1119150e-45
319.500000	7.7177000e-47	6.3793000e-47	9.4167000e-46
319.750000	7.7225500e-47	6.3823000e-47	8.1843000e-46
320.000000	7.7273000e-47	6.3854500e-47	7.2664000e-46
320.250000	7.7319500e-47	6.3887000e-47	6.6011000e-46
320.500000	7.7367000e-47	6.3919000e-47	6.1023500e-46
320.750000	7.7419000e-47	6.3950500e-47	5.7197000e-46
321.000000	7.7470500e-47	6.3982000e-47	5.4743000e-46
321.250000	7.7525000e-47	6.4012500e-47	5.3273500e-46
321.500000	7.7572500e-47	6.4045000e-47	5.2377500e-46
321.750000	7.7614500e-47	6.4077000e-47	5.2187500e-46
322.000000	7.7655500e-47	6.4108500e-47	5.2589500e-46
322.250000	7.7700500e-47	6.4139000e-47	5.3521500e-46
322.500000	7.7749000e-47	6.4170000e-47	5.4886500e-46
322.750000	7.7799500e-47	6.4201000e-47	5.6670500e-46
323.000000	7.7848000e-47	6.4231000e-47	5.8663000e-46
323.250000	7.7894500e-47	6.4263500e-47	6.0674000e-46
323.500000	7.7942500e-47	6.4294500e-47	6.2546500e-46
323.750000	7.7991000e-47	6.4327000e-47	6.4410000e-46
324.000000	7.8040000e-47	6.4358000e-47	6.6022500e-46
324.250000	7.8088000e-47	6.4389500e-47	6.7390000e-46
324.500000	7.8136500e-47	6.4420000e-47	6.8841000e-46
324.750000	7.8186500e-47	6.4451500e-47	7.0399000e-46
325.000000	7.8234500e-47	6.4482500e-47	7.2111000e-46
325.250000	7.8283000e-47	6.4516000e-47	7.3910000e-46
325.500000	7.8333500e-47	6.4549000e-47	7.5804000e-46
325.750000	7.8383000e-47	6.4581000e-47	7.7863500e-46
326.000000	7.8433500e-47	6.4613000e-47	7.9944000e-46
326.250000	7.8488000e-47	6.4644500e-47	8.2057000e-46
326.500000	7.8533000e-47	6.4675500e-47	8.4178500e-46
326.750000	7.8582000e-47	6.4708000e-47	8.6415500e-46
327.000000	7.8633000e-47	6.4739000e-47	8.8690500e-46
327.250000	7.8683000e-47	6.4770500e-47	9.0888000e-46
327.500000	7.8729500e-47	6.4802500e-47	9.3216000e-46
327.750000	7.8777000e-47	6.4835000e-47	9.5488500e-46
328.000000	7.8827000e-47	6.4865000e-47	9.7522000e-46
328.250000	7.8875500e-47	6.4897000e-47	9.9439500e-46
328.500000	7.8925000e-47	6.4929000e-47	1.0103400e-45
328.750000	7.8972500e-47	6.4959000e-47	1.0235550e-45
329.000000	7.9021500e-47	6.4991500e-47	1.0359050e-45
329.250000	7.9072000e-47	6.5022500e-47	1.0458450e-45
329.500000	7.9120500e-47	6.5053000e-47	1.0550150e-45
329.750000	7.9169000e-47	6.5085000e-47	1.0632550e-45
330.000000	7.9219500e-47	6.5118500e-47	1.0701750e-45
330.250000	7.9267500e-47	6.5151000e-47	1.0752350e-45
330.500000	7.9320500e-47	6.5183500e-47	1.0782650e-45
330.750000	7.9371000e-47	6.5214500e-47	1.0788050e-45
331.000000	7.9419500e-47	6.5247500e-47	1.0772400e-45
331.250000	7.9474000e-47	6.5278500e-47	1.0712400e-45
331.500000	7.9521000e-47	6.5309500e-47	1.0687900e-45
331.750000	7.9570500e-47	6.5341500e-47	1.0640800e-45
332.000000	7.9621000e-47	6.5375500e-47	1.0600600e-45
332.250000	7.9668500e-47	6.5409000e-47	1.0536850e-45
332.500000	7.9715000e-47	6.5440500e-47	1.0483500e-45
332.750000	7.9765500e-47	6.5471500e-47	1.0430200e-45
333.000000	7.9813000e-47	6.5502500e-47	1.0388000e-45
333.250000	7.9861000e-47	6.5537500e-47	1.0364100e-45
333.500000	7.9913500e-47	6.5569000e-47	1.0345250e-45
333.750000	7.9963500e-47	6.5603000e-47	1.0324450e-45
334.000000	8.0014000e-47	6.5634500e-47	1.0308900e-45
334.250000	8.0064500e-47	6.5666000e-47	1.0309950e-45
334.500000	8.0117000e-47	6.5700000e-47	1.0319550e-45
334.750000	8.0167000e-47	6.5734000e-47	1.0345400e-45
335.000000	8.0217000e-47	6.5768500e-47	1.0399600e-45
335.250000	8.0268500e-47	6.5801000e-47	1.0448450e-45
335.500000	8.0320500e-47	6.5833000e-47	1.0527100e-45
335.750000	8.0371500e-47	6.5868000e-47	1.0612650e-45
336.000000	8.0423000e-47	6.5900000e-47	1.0709650e-45
336.250000	8.0474500e-47	6.5932000e-47	1.0772900e-45
336.500000	8.0526500e-47	6.5965000e-47	1.0839850e-45
336.750000	8.0575000e-47	6.5998500e-47	1.0905350e-45
337.000000	8.0626500e-47	6.6030000e-47	1.1013400e-45
337.250000	8.0677500e-47	6.6062000e-47	1.0969350e-45
337.500000	8.0728500e-47	6.6094500e-47	1.0968800e-45
337.750000	8.0779500e-47	6.6128500e-47	1.1017850e-45
338.000000	8.0831500e-47	6.6162000e-47	1.1089700e-45
338.250000	8.0881000e-47	6.6196000e-47	1.1179900e-45
338.500000	8.0931500e-47	6.6229000e-47	1.1284550e-45
338.750000	8.0983000e-47	6.6263500e-47	1.1410600e-45
339.000000	8.1034500e-47	6.6297000e-47	1.1554350e-45
339.250000	8.1085500e-47	6.6329000e-47	1.1706700e-45
339.500000	8.1136000e-47	6.6361500e-47	1.1881000e-45
339.750000	8.1188500e-47	6.6394000e-47	1.2066250e-45
340.000000	8.1239000e-47	6.6427500e-47	1.2262050e-45
340.250000	8.1289000e-47	6.6462000e-47	1.2461050e-45
340.500000	8.1341000e-47	6.6496000e-47	1.2671000e-45
340.750000	8.1393500e-47	6.6529000e-47	1.2879600e-45
341.000000	8.1446000e-47	6.6561500e-47	1.3102250e-45
341.250000	8.1499500e-47	6.6595000e-47	1.3317850e-45
341.500000	8.1549000e-47	6.6628000e-47	1.3541100e-45
341.750000	8.1602000e-47	6.6661500e-47	1.3761300e-45
342.000000	8.1653000e-47	6.6694000e-47	1.3979000e-45
342.250000	8.1704500e-47	6.6726500e-47	1.4193500e-45
342.500000	8.1758000e-47	6.6761500e-47	1.4406700e-45
342.750000	8.1810000e-47	6.6796000e-47	1.4609400e-45
343.000000	8.1860500e-47	6.6830000e-47	1.4812050e-45
343.250000	8.1910000e-47	6.6863500e-47	1.5011050e-45
343.500000	8.1963000e-47	6.6900000e-47	1.5200300e-45
343.750000	8.2015500e-47	6.6929500e-47	1.5388200e-45
344.000000	8.2069500e-47	6.6963000e-47	1.5563250e-45
344.250000	8.2119000e-47	6.6995500e-47	1.5732150e-45
344.500000	8.2170000e-47	6.7027500e-47	1.5884950e-45
344.750000	8.2221000e-47	6.7060000e-47	1.6035900e-45
345.000000	8.2275000e-47	6.7093000e-47	1.6172850e-45
345.250000	8.2328000e-47	6.7126000e-47	1.6292650e-45
345.500000	8.2380000e-47	6.7158500e-47	1.6418900e-45
345.750000	8.2432500e-47	6.7191000e-47	1.6525900e-45
346.000000	8.2484500e-47	6.7223000e-47	1.6634750e-45
346.250000	8.2537000e-47	6.7256500e-47	1.6736300e-45
346.500000	8.2588000e-47	6.7290000e-47	1.6828500e-45
346.750000	8.2640000e-47	6.7324000e-47	1.6913700e-45
347.000000	8.2692500e-47	6.7358000e-47	1.6989200e-45
347.250000	8.2746500e-47	6.7392500e-47	1.7043150e-45
347.500000	8.2799000e-47	6.7426000e-47	1.7110850e-45
347.750000	8.2850000e-47	6.7460500e-47	1.7168450e-45
348.000000	8.2903000e-47	6.7494500e-47	1.7189550e-45
348.250000	8.2954000e-47	6.7529000e-47	1.7224450e-45
348.500000	8.3007500e-47	6.7563000e-47	1.7246150e-45
348.750000	8.3058500e-47	6.7595000e-47	1.7260700e-45
349.000000	8.3113500e-47	6.7628000e-47	1.7270400e-45
349.250000	8.3167500e-47	6.7663500e-47	1.7274400e-45
349.500000	8.3220500e-47	6.7697000e-47	1.7263500e-45
349.750000	8.3274500e-47	6.7730000e-47	1.7255250e-45
350.000000	8.3328500e-47	6.7763000e-47	1.7239700e-45
350.250000	8.3382000e-47	6.7797500e-47	1.7221900e-45
350.500000	8.3438500e-47	6.7829500e-47	1.7193350e-45
350.750000	8.3491000e-47	6.7862500e-47	1.7155650e-45
351.000000	8.3544500e-47	6.7896500e-47	1.7115400e-45
351.250000	8.3597500e-47	6.7929500e-47	1.7063000e-45
351.500000	8.3653500e-47	6.7963500e-47	1.7014200e-45
351.750000	8.3708000e-47	6.7998500e-47	1.6956950e-45
352.000000	8.3760500e-47	6.8031500e-47	1.6905600e-45
352.250000	8.3814500e-47	6.8065500e-47	1.6860550e-45
352.500000	8.3869000e-47	6.8099500e-47	1.6826850e-45
352.750000	8.3923000e-47	6.8133500e-47	1.6800600e-45
353.000000	8.3978000e-47	6.8169000e-47	1.6778550e-45
353.250000	8.4033000e-47	6.8204500e-47	1.6783450e-45
353.500000	8.4087500e-47	6.8239000e-47	1.6817700e-45
353.750000	8.4144000e-47	6.8276500e-47	1.6874000e-45
354.000000	8.4199500e-47	6.8310500e-47	1.6978000e-45
354.250000	8.4250500e-47	6.8345500e-47	1.7184600e-45
354.500000	8.4308000e-47	6.8379500e-47	1.7530750e-45
354.750000	8.4364500e-47	6.8413500e-47	1.8186650e-45
355.000000	8.4417500e-47	6.8448500e-47	1.9680400e-45
355.250000	8.4466000e-47	6.8483500e-47	2.3943600e-45
355.500000	8.4519000e-47	6.8518500e-47	3.5735500e-45
355.750000	8.4572500e-47	6.8552500e-47	7.1148500e-45
356.000000	8.4626000e-47	6.8588500e-47	2.3936350e-44
