# Freq (Hz)	LIGO_Hanford_PSD (1/Hz)	LIGO_Livingston_PSD (1/Hz)	Virgo_PSD (1/Hz)
50.000000	5.0068464e-46	1.2503498e-46	1.8653990e-39
50.250000	4.9278478e-46	1.2371279e-46	6.4584877e-41
50.500000	4.8535033e-46	1.2248723e-46	2.0061726e-41
50.750000	4.7793242e-46	1.2128193e-46	9.1722969e-42
51.000000	4.7052573e-46	1.2009648e-46	4.0386811e-42
51.250000	4.6330293e-46	1.1887871e-46	1.9165419e-42
51.500000	4.5652313e-46	1.1771020e-46	9.8186129e-43
51.750000	4.4969880e-46	1.1656169e-46	5.4564706e-43
52.000000	4.4270777e-46	1.1543280e-46	3.1374879e-43
52.250000	4.3610815e-46	1.1436180e-46	1.8970149e-43
52.500000	4.2970677e-46	1.1331640e-46	1.1596287e-43
52.750000	4.2324601e-46	1.1225696e-46	7.2264720e-44
53.000000	4.1683406e-46	1.1121470e-46	7.2478936e-45
53.250000	4.1053484e-46	1.1011942e-46	6.4153021e-45
53.500000	4.0468647e-46	1.0903613e-46	5.9349314e-45
53.750000	3.9838254e-46	1.0800337e-46	5.4589492e-45
54.000000	3.9248581e-46	1.0700889e-46	5.3347027e-45
54.250000	3.8671908e-46	1.0601714e-46	5.1929115e-45
54.500000	3.8076702e-46	1.0504166e-46	4.7501417e-45
54.750000	3.7527936e-46	1.0408213e-46	4.4499418e-45
55.000000	3.6992250e-46	1.0313826e-46	4.1715887e-45
55.250000	3.6479561e-46	1.0222963e-46	3.9976640e-45
55.500000	3.5975666e-46	1.0136393e-46	3.8517125e-45
55.750000	3.5468438e-46	1.0050626e-46	3.6836069e-45
56.000000	3.4971058e-46	9.9637872e-47	3.5297426e-45
56.250000	3.4483304e-46	9.8784058e-47	3.4219756e-45
56.500000	3.4004960e-46	9.7958243e-47	3.3321941e-45
56.750000	3.3535817e-46	9.7145786e-47	3.2477232e-45
57.000000	3.3068612e-46	9.6321125e-47	3.1627353e-45
57.250000	3.2597923e-46	9.5505640e-47	3.0784777e-45
57.500000	3.2146518e-46	9.4719347e-47	3.0002987e-45
57.750000	3.1687564e-46	9.3945868e-47	2.9250392e-45
58.000000	3.1266607e-46	9.3184970e-47	2.8344505e-45
58.250000	3.0843696e-46	9.2424820e-47	2.7581852e-45
58.500000	3.0424919e-46	9.1638857e-47	2.6856826e-45
58.750000	3.0013365e-46	9.0865505e-47	2.6196592e-45
59.000000	2.9609634e-46	9.0104535e-47	2.5488492e-45
59.250000	2.9211321e-46	8.9338052e-47	2.4742943e-45
59.500000	2.8816280e-46	8.8576342e-47	2.3978499e-45
59.750000	2.8428801e-46	8.7827027e-47	2.3485110e-45
60.000000	2.8048720e-46	8.7089879e-47	2.3221996e-45
60.250000	2.7695664e-46	8.6364676e-47	2.3071510e-45
60.500000	2.7365917e-46	8.5651201e-47	2.3088980e-45
60.750000	2.7052401e-46	8.4949241e-47	2.3812985e-45
61.000000	2.6741717e-46	8.4258588e-47	2.4366601e-45
61.250000	2.6423846e-46	8.3579040e-47	2.5826109e-45
61.500000	2.6103794e-46	8.2910395e-47	2.9076624e-45
61.750000	2.5781725e-46	8.2267662e-47	3.9256919e-45
62.000000	2.5466761e-46	8.1637863e-47	8.5090774e-45
62.250000	2.5143749e-46	8.1018034e-47	7.0422179e-44
62.500000	2.4829001e-46	8.0408000e-47	1.3349387e-44
62.750000	2.4520142e-46	7.9807590e-47	4.4641665e-45
63.000000	2.4226205e-46	7.9217060e-47	2.7878513e-45
63.250000	2.3946055e-46	7.8642806e-47	2.1607061e-45
63.500000	2.3670873e-46	7.8077455e-47	1.8836851e-45
63.750000	2.3400597e-46	7.7520856e-47	1.7218857e-45
64.000000	2.3135177e-46	7.6972860e-47	1.5901614e-45
64.250000	2.2907116e-46	7.6433323e-47	1.4735709e-45
64.500000	2.2707046e-46	7.5902101e-47	1.3833106e-45
64.750000	2.2479557e-46	7.5379055e-47	1.3179389e-45
65.000000	2.2248107e-46	7.4864049e-47	1.2648551e-45
65.250000	2.2005002e-46	7.4356948e-47	1.2129751e-45
65.500000	2.1767911e-46	7.3835076e-47	1.1693440e-45
65.750000	2.1547487e-46	7.3319832e-47	1.1193545e-45
66.000000	2.1354144e-46	7.2812164e-47	1.0691927e-45
66.250000	2.1248609e-46	7.2311951e-47	1.0279827e-45
66.500000	2.1008609e-46	7.1819073e-47	9.9358345e-46
66.750000	2.0745361e-46	7.1333411e-47	9.5784956e-46
67.000000	2.0603214e-46	7.0854852e-47	9.2038642e-46
67.250000	2.0419532e-46	7.0383281e-47	8.8917193e-46
67.500000	2.0229887e-46	6.9918588e-47	8.5995312e-46
67.750000	2.0077154e-46	6.9460664e-47	8.3070025e-46
68.000000	1.9985941e-46	6.9009402e-47	8.0284004e-46
68.250000	1.9980154e-46	6.8564698e-47	7.8152952e-46
68.500000	2.0142956e-46	6.8147782e-47	7.6111947e-46
68.750000	2.0520248e-46	6.7751899e-47	7.3959401e-46
69.000000	2.1363427e-46	6.7361425e-47	7.2000792e-46
69.250000	2.5839682e-46	6.6979116e-47	7.0024476e-46
69.500000	5.1179652e-46	6.6608945e-47	6.8524416e-46
69.750000	2.3370090e-45	6.6244220e-47	6.6719987e-46
70.000000	4.0613927e-46	6.5897822e-47	6.5013405e-46
70.250000	2.3285349e-46	6.5557533e-47	6.3386238e-46
70.500000	2.0244855e-46	6.5222073e-47	6.2064088e-46
70.750000	1.8964710e-46	6.4891372e-47	6.0648409e-46
71.000000	1.8413824e-46	6.4565362e-47	5.9060426e-46
71.250000	1.7798253e-46	6.4243977e-47	5.7506709e-46
71.500000	1.7461673e-46	6.3927150e-47	5.5951417e-46
71.750000	1.7164131e-46	6.3614818e-47	5.4452660e-46
72.000000	1.6866568e-46	6.3306916e-47	5.3031541e-46
72.250000	1.6656434e-46	6.3003382e-47	5.1983560e-46
72.500000	1.6445106e-46	6.2704155e-47	5.0950399e-46
72.750000	1.6264526e-46	6.2386585e-47	4.9773387e-46
73.000000	1.6075819e-46	6.2065783e-47	4.8589396e-46
73.250000	1.5922114e-46	6.1749217e-47	4.7463080e-46
73.500000	1.5711302e-46	6.1436830e-47	4.6337474e-46
73.750000	1.5471865e-46	6.1130408e-47	4.5246928e-46
74.000000	1.5310722e-46	6.0834401e-47	4.4317705e-46
74.250000	1.5172836e-46	6.0542700e-47	4.3297673e-46
74.500000	1.5029713e-46	6.0255242e-47	4.2313504e-46
74.750000	1.4890160e-46	5.9996231e-47	4.1489757e-46
75.000000	1.4753812e-46	5.9746162e-47	4.0774486e-46
75.250000	1.4613248e-46	5.9500052e-47	4.0077071e-46
75.500000	1.4475165e-46	5.9256546e-47	3.9389051e-46
75.750000	1.4340294e-46	5.8993232e-47	3.8713972e-46
76.000000	1.4204382e-46	5.8741186e-47	3.8068391e-46
76.250000	1.4068011e-46	5.8504643e-47	3.7398713e-46
76.500000	1.3934459e-46	5.8251279e-47	3.6641580e-46
76.750000	1.3803553e-46	5.7982146e-47	3.5907164e-46
77.000000	1.3675147e-46	5.7701724e-47	3.5260795e-46
77.250000	1.3556633e-46	5.7425319e-47	3.4775304e-46
77.500000	1.3441027e-46	5.7152876e-47	3.4261240e-46
77.750000	1.3327436e-46	5.6895678e-47	3.3717227e-46
78.000000	1.3215790e-46	5.6650669e-47	3.3143200e-46
78.250000	1.3106898e-46	5.6408982e-47	3.2719914e-46
78.500000	1.3003063e-46	5.6170575e-47	3.2268893e-46
78.750000	1.2900906e-46	5.5957101e-47	3.1748735e-46
79.000000	1.2800380e-46	5.5737609e-47	3.1241426e-46
79.250000	1.2700966e-46	5.5506057e-47	3.0819256e-46
79.500000	1.2598186e-46	5.5277684e-47	3.0518102e-46
79.750000	1.2497031e-46	5.5052450e-47	3.0172571e-46
80.000000	1.2397467e-46	5.4830313e-47	3.0173490e-46
80.250000	1.2299457e-46	5.4602838e-47	2.9842859e-46
80.500000	1.2202970e-46	5.4370174e-47	2.9449090e-46
80.750000	1.2107972e-46	5.4140864e-47	2.9079926e-46
81.000000	1.2016066e-46	5.3918535e-47	2.8713020e-46
81.250000	1.1930465e-46	5.3702115e-47	2.8361243e-46
81.500000	1.1841656e-46	5.3488880e-47	2.7986909e-46
81.750000	1.1750681e-46	5.3297737e-47	2.7677498e-46
82.000000	1.1661095e-46	5.3125216e-47	2.7425135e-46
82.250000	1.1571328e-46	5.2955426e-47	2.7163336e-46
82.500000	1.1481524e-46	5.2766793e-47	2.6941739e-46
82.750000	1.1390053e-46	5.2567961e-47	2.6757443e-46
83.000000	1.1310565e-46	5.2385407e-47	2.6567853e-46
83.250000	1.1232225e-46	5.2208912e-47	2.6451759e-46
83.500000	1.1151514e-46	5.2039555e-47	2.6338957e-46
83.750000	1.1072022e-46	5.1895644e-47	2.6158767e-46
84.000000	1.0993697e-46	5.1754302e-47	2.5994429e-46
84.250000	1.0916518e-46	5.1615494e-47	2.6010711e-46
84.500000	1.0840466e-46	5.1460204e-47	2.5958064e-46
84.750000	1.0765523e-46	5.1306271e-47	2.6065900e-46
85.000000	1.0693297e-46	5.1154842e-47	2.6228022e-46
85.250000	1.0625785e-46	5.1004460e-47	2.6622386e-46
85.500000	1.0559222e-46	5.0850497e-47	2.7364871e-46
85.750000	1.0493593e-46	5.0714866e-47	2.8676215e-46
86.000000	1.0428883e-46	5.0574342e-47	3.1532806e-46
86.250000	1.0365077e-46	5.0449978e-47	3.7639613e-46
86.500000	1.0297989e-46	5.0331912e-47	5.6407423e-46
86.750000	1.0229997e-46	5.0206207e-47	1.1546172e-45
87.000000	1.0165281e-46	5.0081118e-47	7.7826999e-45
87.250000	1.0101488e-46	4.9954198e-47	5.6686847e-45
87.500000	1.0038603e-46	4.9854374e-47	1.0599007e-45
87.750000	9.9766113e-47	4.9759077e-47	5.3198005e-46
88.000000	9.9154991e-47	4.9665712e-47	3.6057204e-46
88.250000	9.8552523e-47	4.9574256e-47	3.0124138e-46
88.500000	9.7958574e-47	4.9484684e-47	2.7530324e-46
88.750000	9.7396802e-47	4.9380814e-47	2.5756806e-46
89.000000	9.6856089e-47	4.9265201e-47	2.4962197e-46
89.250000	9.6322875e-47	4.9151598e-47	2.4258969e-46
89.500000	9.5797046e-47	4.9039980e-47	2.3728765e-46
89.750000	9.5278491e-47	4.8925167e-47	2.3515674e-46
90.000000	9.4767100e-47	4.8801025e-47	2.3407808e-46
90.250000	9.4262765e-47	4.8696700e-47	2.3165347e-46
90.500000	9.3762483e-47	4.8594228e-47	2.2983557e-46
90.750000	9.3258726e-47	4.8493586e-47	2.2924698e-46
91.000000	9.2762055e-47	4.8394753e-47	2.2847107e-46
91.250000	9.2280905e-47	4.8297706e-47	2.2922110e-46
91.500000	9.1824834e-47	4.8202425e-47	2.2960780e-46
91.750000	9.1375334e-47	4.8108890e-47	2.3078876e-46
92.000000	9.0926622e-47	4.8008180e-47	2.3201633e-46
92.250000	9.0463959e-47	4.7896189e-47	2.3404465e-46
92.500000	9.0007662e-47	4.7786010e-47	2.3648919e-46
92.750000	8.9526516e-47	4.7677622e-47	2.3919197e-46
93.000000	8.9051667e-47	4.7572215e-47	2.4292273e-46
93.250000	8.8593700e-47	4.7492505e-47	2.4798034e-46
93.500000	8.8162266e-47	4.7414423e-47	2.5464462e-46
93.750000	8.7736833e-47	4.7337950e-47	2.6149246e-46
94.000000	8.7306832e-47	4.7263285e-47	2.6848466e-46
94.250000	8.6876605e-47	4.7185650e-47	2.7569563e-46
94.500000	8.6452214e-47	4.7113573e-47	2.8790495e-46
94.750000	8.6033576e-47	4.7046895e-47	2.9968695e-46
95.000000	8.5620609e-47	4.6966396e-47	3.1287283e-46
95.250000	8.5213231e-47	4.6877282e-47	3.2638401e-46
95.500000	8.4811361e-47	4.6792021e-47	3.4027402e-46
95.750000	8.4414921e-47	4.6725265e-47	3.5164041e-46
96.000000	8.4023833e-47	4.6659944e-47	3.6714258e-46
96.250000	8.3638022e-47	4.6592673e-47	3.8640302e-46
96.500000	8.3257412e-47	4.6511332e-47	4.0730319e-46
96.750000	8.2881931e-47	4.6432608e-47	4.3115749e-46
97.000000	8.2511504e-47	4.6355334e-47	4.6175979e-46
97.250000	8.2146062e-47	4.6295408e-47	4.9768318e-46
97.500000	8.1785534e-47	4.6237649e-47	5.4784810e-46
97.750000	8.1429851e-47	4.6181195e-47	6.1159523e-46
98.000000	8.1069437e-47	4.6140631e-47	6.9210865e-46
98.250000	8.0699595e-47	4.6101470e-47	7.9639746e-46
98.500000	8.0334752e-47	4.6047068e-47	9.4190803e-46
98.750000	7.9974841e-47	4.5993970e-47	1.1132740e-45
99.000000	7.9619791e-47	4.5952777e-47	1.3539473e-45
99.250000	7.9269536e-47	4.5924524e-47	1.6953683e-45
99.500000	7.8924008e-47	4.5897370e-47	2.1994455e-45
99.750000	7.8583143e-47	4.5871300e-47	2.8404429e-45
100.000000	7.8246876e-47	4.5846299e-47	3.6451083e-45
100.250000	7.7915144e-47	4.5822352e-47	4.6007395e-45
100.500000	7.7587884e-47	4.5782005e-47	5.1383066e-45
100.750000	7.7265036e-47	4.5735969e-47	4.2899926e-45
101.000000	7.6946538e-47	4.5691026e-47	2.9788415e-45
101.250000	7.6632332e-47	4.5664720e-47	2.1574344e-45
101.500000	7.6322360e-47	4.5647294e-47	1.6680473e-45
101.750000	7.6016564e-47	4.5630779e-47	1.3437980e-45
102.000000	7.5714886e-47	4.5615160e-47	1.0924639e-45
102.250000	7.5417273e-47	4.5600425e-47	9.1595775e-46
102.500000	7.5123669e-47	4.5577402e-47	7.7376850e-46
102.750000	7.4834019e-47	4.5545194e-47	6.7387678e-46
103.000000	7.4548272e-47	4.5513986e-47	6.0004869e-46
103.250000	7.4266374e-47	4.5483763e-47	5.4734124e-46
103.500000	7.4000220e-47	4.5454513e-47	5.0174684e-46
103.750000	7.3749935e-47	4.5414813e-47	4.6487394e-46
104.000000	7.3502956e-47	4.5363662e-47	4.3187376e-46
104.250000	7.3254390e-47	4.5321890e-47	4.0678615e-46
104.500000	7.3018719e-47	4.5290131e-47	3.8464466e-46
104.750000	7.2781364e-47	4.5259307e-47	3.6884004e-46
105.000000	7.2547120e-47	4.5217015e-47	3.5084137e-46
105.250000	7.2315940e-47	4.5175636e-47	3.4160289e-46
105.500000	7.2084341e-47	4.5148440e-47	3.3117178e-46
105.750000	7.1830025e-47	4.5130324e-47	3.1980610e-46
106.000000	7.1544808e-47	4.5113100e-47	3.0971344e-46
106.250000	7.1257852e-47	4.5096754e-47	3.0159520e-46
106.500000	7.0974428e-47	4.5081275e-47	2.9496394e-46
106.750000	7.0696632e-47	4.5066650e-47	2.8854805e-46
107.000000	7.0466730e-47	4.5056375e-47	2.8093657e-46
107.250000	7.0239943e-47	4.5055953e-47	2.7657196e-46
107.500000	7.0016230e-47	4.5037685e-47	2.7478365e-46
107.750000	6.9795552e-47	4.5013303e-47	2.7157373e-46
108.000000	6.9577869e-47	4.4989732e-47	2.6978344e-46
108.250000	6.9363142e-47	4.4966961e-47	2.6892783e-46
108.500000	6.9151333e-47	4.4944980e-47	2.6806765e-46
108.750000	6.8942405e-47	4.4935186e-47	2.6679279e-46
109.000000	6.8736321e-47	4.4941384e-47	2.6549503e-46
109.250000	6.8533045e-47	4.4948128e-47	2.6430809e-46
109.500000	6.8332539e-47	4.4950754e-47	2.6313755e-46
109.750000	6.8134769e-47	4.4940071e-47	2.6358145e-46
110.000000	6.7939700e-47	4.4924978e-47	2.6407180e-46
110.250000	6.7747296e-47	4.4908438e-47	2.6396836e-46
110.500000	6.7557525e-47	4.4892548e-47	2.6434553e-46
110.750000	6.7370353e-47	4.4877299e-47	2.6498331e-46
111.000000	6.7185745e-47	4.4872198e-47	2.6629139e-46
111.250000	6.7002407e-47	4.4871130e-47	2.6771856e-46
111.500000	6.6814434e-47	4.4855752e-47	2.6923905e-46
111.750000	6.6628926e-47	4.4840984e-47	2.7084586e-46
112.000000	6.6445850e-47	4.4826815e-47	2.7232534e-46
112.250000	6.6279686e-47	4.4813235e-47	2.7333995e-46
112.500000	6.6121331e-47	4.4800234e-47	2.7428784e-46
112.750000	6.5962629e-47	4.4787800e-47	2.7617416e-46
113.000000	6.5797402e-47	4.4767120e-47	2.7746070e-46
113.250000	6.5634462e-47	4.4738670e-47	2.7948850e-46
113.500000	6.5455010e-47	4.4727666e-47	2.8104072e-46
113.750000	6.5248407e-47	4.4719688e-47	2.8297222e-46
114.000000	6.5091232e-47	4.4712239e-47	2.8550751e-46
114.250000	6.4944541e-47	4.4705310e-47	2.8645132e-46
114.500000	6.4799996e-47	4.4698890e-47	2.8769552e-46
114.750000	6.4657570e-47	4.4692902e-47	2.8963287e-46
115.000000	6.4517236e-47	4.4682856e-47	2.9237550e-46
115.250000	6.4378966e-47	4.4673896e-47	2.9428425e-46
115.500000	6.4207429e-47	4.4668071e-47	2.9699324e-46
115.750000	6.4025570e-47	4.4662690e-47	2.9834797e-46
116.000000	6.3885920e-47	4.4657742e-47	3.0135791e-46
116.250000	6.3748137e-47	4.4664542e-47	3.0372999e-46
116.500000	6.3618059e-47	4.4677615e-47	3.0621913e-46
116.750000	6.3500504e-47	4.4690858e-47	3.0844420e-46
117.000000	6.3384653e-47	4.4704259e-47	3.0989570e-46
117.250000	6.3270481e-47	4.4717804e-47	3.1247834e-46
117.500000	6.3157966e-47	4.4731479e-47	3.1479963e-46
117.750000	6.3040469e-47	4.4745270e-47	3.1729169e-46
118.000000	6.2906697e-47	4.4759165e-47	3.2134852e-46
118.250000	6.2774722e-47	4.4773150e-47	3.2489436e-46
118.500000	6.2644519e-47	4.4787212e-47	3.2596059e-46
118.750000	6.2516066e-47	4.4801336e-47	3.2694463e-46
119.000000	6.2389341e-47	4.4815509e-47	3.3123892e-46
119.250000	6.2264320e-47	4.4829718e-47	3.3595655e-46
119.500000	6.2140637e-47	4.4843953e-47	3.3903746e-46
119.750000	6.1995141e-47	4.4858215e-47	3.4337729e-46
120.000000	6.1875925e-47	4.4872502e-47	3.4523258e-46
120.250000	6.1758894e-47	4.4886815e-47	3.4615062e-46
120.500000	6.1627635e-47	4.4901154e-47	3.4739299e-46
120.750000	6.1522390e-47	4.4911874e-47	3.5032782e-46
121.000000	6.1419708e-47	4.4920784e-47	3.5278607e-46
121.250000	6.1318279e-47	4.4929941e-47	3.5494963e-46
121.500000	6.1218081e-47	4.4939342e-47	3.5710327e-46
121.750000	6.1119094e-47	4.4953282e-47	3.5983413e-46
122.000000	6.1021299e-47	4.4964826e-47	3.6156861e-46
122.250000	6.0926240e-47	4.4976660e-47	3.6384138e-46
122.500000	6.0839457e-47	4.4988782e-47	3.6547570e-46
122.750000	6.0751859e-47	4.5001189e-47	3.6804761e-46
123.000000	6.0665424e-47	4.5013876e-47	3.6976451e-46
123.250000	6.0580132e-47	4.5026840e-47	3.7182242e-46
123.500000	6.0495967e-47	4.5040079e-47	3.7386282e-46
123.750000	6.0412910e-47	4.5050945e-47	3.7535465e-46
124.000000	6.0328608e-47	4.5058227e-47	3.7671761e-46
124.250000	6.0241771e-47	4.5065951e-47	3.8024064e-46
124.500000	6.0156168e-47	4.5074111e-47	3.8156193e-46
124.750000	6.0071780e-47	4.5082699e-47	3.8481177e-46
125.000000	5.9988590e-47	4.5094367e-47	3.8736642e-46
125.250000	5.9906581e-47	4.5106956e-47	3.8968633e-46
125.500000	5.9825736e-47	4.5119726e-47	3.9306473e-46
125.750000	5.9746039e-47	4.5132673e-47	3.9457792e-46
126.000000	5.9667473e-47	4.5145794e-47	3.9640103e-46
126.250000	5.9590021e-47	4.5159084e-47	3.9826207e-46
126.500000	5.9513667e-47	4.5172540e-47	4.0021392e-46
126.750000	5.9438395e-47	4.5189679e-47	4.0109812e-46
127.000000	5.9364188e-47	4.5212297e-47	4.0017196e-46
127.250000	5.9291030e-47	4.5235059e-47	4.0101408e-46
127.500000	5.9218906e-47	4.5257960e-47	4.0173009e-46
127.750000	5.9147799e-47	4.5280997e-47	4.0179029e-46
128.000000	5.9081318e-47	4.5304166e-47	4.0138343e-46
