# Freq (Hz)	LIGO_Hanford_PSD (1/Hz)	LIGO_Livingston_PSD (1/Hz)	Virgo_PSD (1/Hz)
47.000000	7.0470500e-46	1.4189600e-46	4.6303800e-44
47.250000	6.9108000e-46	1.3960900e-46	6.9560000e-44
47.500000	6.7802000e-46	1.3737250e-46	1.0749200e-43
47.750000	6.6533500e-46	1.3519650e-46	1.7000800e-43
48.000000	6.5325500e-46	1.3309200e-46	2.7840200e-43
48.250000	6.4138000e-46	1.3104400e-46	4.7608050e-43
48.500000	6.2994000e-46	1.2904950e-46	8.4505000e-43
48.750000	6.1872500e-46	1.2709550e-46	1.5712850e-42
49.000000	6.0794500e-46	1.2518900e-46	3.1593100e-42
49.250000	5.9748500e-46	1.2333600e-46	5.9791500e-42
49.500000	5.8742000e-46	1.2153300e-46	1.2857100e-41
49.750000	5.7762500e-46	1.1976900e-46	4.4549750e-41
50.000000	5.6814500e-46	1.1806050e-46	1.9218300e-39
50.250000	5.5897500e-46	1.1637900e-46	7.8925000e-41
50.500000	5.5016500e-46	1.1474450e-46	1.6723650e-41
50.750000	5.4142000e-46	1.1316400e-46	7.0571500e-42
51.000000	5.3295000e-46	1.1162350e-46	3.5904350e-42
51.250000	5.2479000e-46	1.1009900e-46	1.7523700e-42
51.500000	5.1683000e-46	1.0862450e-46	9.1106500e-43
51.750000	5.0920000e-46	1.0718450e-46	5.0488000e-43
52.000000	5.0175000e-46	1.0577950e-46	2.9182800e-43
52.250000	4.9460200e-46	1.0440700e-46	1.7490450e-43
52.500000	4.8764650e-46	1.0308150e-46	1.0837300e-43
52.750000	4.8078850e-46	1.0178500e-46	6.8613500e-44
53.000000	4.7410500e-46	1.0050550e-46	4.4520750e-44
53.250000	4.6763750e-46	9.9259500e-47	2.9332150e-44
53.500000	4.6127300e-46	9.8059500e-47	1.9878150e-44
53.750000	4.5517800e-46	9.6877500e-47	1.3488050e-44
54.000000	4.4928850e-46	9.5723000e-47	2.0866100e-45
54.250000	4.4345800e-46	9.4604000e-47	1.4569950e-45
54.500000	4.3782150e-46	9.3508500e-47	1.4329600e-45
54.750000	4.3237350e-46	9.2445000e-47	1.4080000e-45
55.000000	4.2708050e-46	9.1402000e-47	1.3857250e-45
55.250000	4.2191150e-46	9.0374000e-47	1.3637800e-45
55.500000	4.1684800e-46	8.9373500e-47	1.3425050e-45
55.750000	4.1194800e-46	8.8405500e-47	1.3218100e-45
56.000000	4.0717000e-46	8.7454000e-47	1.2996800e-45
56.250000	4.0248850e-46	8.6528500e-47	1.2787700e-45
56.500000	3.9788750e-46	8.5617500e-47	1.2585150e-45
56.750000	3.9345300e-46	8.4737000e-47	1.2378650e-45
57.000000	3.8910000e-46	8.3874500e-47	1.2175500e-45
57.250000	3.8485250e-46	8.3027000e-47	1.1980900e-45
57.500000	3.8070000e-46	8.2197000e-47	1.1792650e-45
57.750000	3.7663300e-46	8.1396500e-47	1.1611000e-45
58.000000	3.7266850e-46	8.0603500e-47	1.1430100e-45
58.250000	3.6871350e-46	7.9843500e-47	1.1252950e-45
58.500000	3.6490750e-46	7.9097500e-47	1.1077100e-45
58.750000	3.6120200e-46	7.8369500e-47	1.0909550e-45
59.000000	3.5751750e-46	7.7661000e-47	1.0740200e-45
59.250000	3.5392000e-46	7.6960000e-47	1.0577900e-45
59.500000	3.5036000e-46	7.6281500e-47	1.0417300e-45
59.750000	3.4688200e-46	7.5642000e-47	1.0264950e-45
60.000000	3.4356800e-46	7.5003500e-47	1.0112650e-45
60.250000	3.4026450e-46	7.4360500e-47	9.9683000e-46
60.500000	3.3695950e-46	7.3727500e-47	9.8517500e-46
60.750000	3.3372950e-46	7.3112000e-47	9.7418500e-46
61.000000	3.3050200e-46	7.2518500e-47	9.6130000e-46
61.250000	3.2734750e-46	7.1933000e-47	9.4813500e-46
61.500000	3.2427550e-46	7.1365500e-47	9.3518500e-46
61.750000	3.2124800e-46	7.0818500e-47	9.2766500e-46
62.000000	3.1823100e-46	7.0278000e-47	9.2266000e-46
62.250000	3.1526300e-46	6.9747000e-47	9.2119500e-46
62.500000	3.1235050e-46	6.9240000e-47	9.1986500e-46
62.750000	3.0956300e-46	6.8740000e-47	9.1219500e-46
63.000000	3.0676350e-46	6.8254000e-47	9.0501500e-46
63.250000	3.0399300e-46	6.7773500e-47	8.9670000e-46
63.500000	3.0121550e-46	6.7308500e-47	8.8821500e-46
63.750000	2.9856750e-46	6.6843000e-47	8.7973500e-46
64.000000	2.9614950e-46	6.6400000e-47	8.5940000e-46
64.250000	2.9377000e-46	6.5965000e-47	8.3820000e-46
64.500000	2.9134000e-46	6.5536000e-47	8.1849500e-46
64.750000	2.8894450e-46	6.5120500e-47	8.0139000e-46
65.000000	2.8662300e-46	6.4715000e-47	7.8467500e-46
65.250000	2.8432100e-46	6.4319500e-47	7.6735500e-46
65.500000	2.8212800e-46	6.3939000e-47	7.4942000e-46
65.750000	2.8001100e-46	6.3554500e-47	7.3128000e-46
66.000000	2.7820350e-46	6.3194500e-47	7.1679000e-46
66.250000	2.7657500e-46	6.2834500e-47	7.0402500e-46
66.500000	2.7532650e-46	6.2481500e-47	6.9282500e-46
66.750000	2.7456700e-46	6.2143000e-47	6.8275000e-46
67.000000	2.7422750e-46	6.1814000e-47	6.7329500e-46
67.250000	2.7492450e-46	6.1478000e-47	6.6436000e-46
67.500000	2.7713400e-46	6.1161500e-47	6.5575000e-46
67.750000	2.8138650e-46	6.0851500e-47	6.4697500e-46
68.000000	2.8900300e-46	6.0548500e-47	6.3856000e-46
68.250000	3.0383750e-46	6.0250500e-47	6.3036500e-46
68.500000	3.2812300e-46	5.9958000e-47	6.2226500e-46
68.750000	3.6901050e-46	5.9675000e-47	6.1441500e-46
69.000000	4.5972850e-46	5.9404500e-47	6.0653000e-46
69.250000	7.1379000e-46	5.9138000e-47	5.9885000e-46
69.500000	1.8496900e-45	5.8874000e-47	5.9104500e-46
69.750000	7.6261000e-45	5.8616500e-47	5.8373500e-46
70.000000	1.9576850e-45	5.8366500e-47	5.7642000e-46
70.250000	7.4382000e-46	5.8120500e-47	5.6933500e-46
70.500000	4.5610600e-46	5.7882000e-47	5.6240000e-46
70.750000	3.5371400e-46	5.7657500e-47	5.5556500e-46
71.000000	3.0580650e-46	5.7431000e-47	5.4901000e-46
71.250000	2.7627900e-46	5.7214500e-47	5.4274000e-46
71.500000	2.5655350e-46	5.6999500e-47	5.3628000e-46
71.750000	2.4433700e-46	5.6793000e-47	5.3016000e-46
72.000000	2.3601450e-46	5.6594000e-47	5.2403500e-46
72.250000	2.2987700e-46	5.6399500e-47	5.1804000e-46
72.500000	2.2510700e-46	5.6205500e-47	5.1200000e-46
72.750000	2.2120250e-46	5.6017000e-47	5.0623000e-46
73.000000	2.1802650e-46	5.5836000e-47	5.0085500e-46
73.250000	2.1520900e-46	5.5651500e-47	4.9514700e-46
73.500000	2.1272350e-46	5.5477500e-47	4.8977050e-46
73.750000	2.1042850e-46	5.5310000e-47	4.8433450e-46
74.000000	2.0827400e-46	5.5151500e-47	4.7906450e-46
74.250000	2.0630150e-46	5.4990000e-47	4.7393300e-46
74.500000	2.0441350e-46	5.4835500e-47	4.6868750e-46
74.750000	2.0255450e-46	5.4680500e-47	4.6374900e-46
75.000000	2.0075250e-46	5.4530000e-47	4.5882600e-46
75.250000	1.9891500e-46	5.4389000e-47	4.5398350e-46
75.500000	1.9716800e-46	5.4257500e-47	4.4915600e-46
75.750000	1.9552950e-46	5.4125000e-47	4.4453250e-46
76.000000	1.9391450e-46	5.3993500e-47	4.4006600e-46
76.250000	1.9229450e-46	5.3868500e-47	4.3570200e-46
76.500000	1.9073650e-46	5.3751000e-47	4.3141550e-46
76.750000	1.8922650e-46	5.3634000e-47	4.2715700e-46
77.000000	1.8772850e-46	5.3519000e-47	4.2293450e-46
77.250000	1.8623000e-46	5.3405000e-47	4.1892200e-46
77.500000	1.8477200e-46	5.3301000e-47	4.1492500e-46
77.750000	1.8330550e-46	5.3196000e-47	4.1110500e-46
78.000000	1.8185950e-46	5.3094000e-47	4.0746800e-46
78.250000	1.8040250e-46	5.2997500e-47	4.0395850e-46
78.500000	1.7901400e-46	5.2900000e-47	4.0014600e-46
78.750000	1.7764600e-46	5.2810500e-47	3.9675200e-46
79.000000	1.7629150e-46	5.2717000e-47	3.9325550e-46
79.250000	1.7496800e-46	5.2635000e-47	3.8983150e-46
79.500000	1.7364850e-46	5.2546500e-47	3.8661700e-46
79.750000	1.7232750e-46	5.2464500e-47	3.8335400e-46
80.000000	1.7101650e-46	5.2388000e-47	3.8026450e-46
80.250000	1.6974950e-46	5.2310000e-47	3.7736650e-46
80.500000	1.6845250e-46	5.2243500e-47	3.7452500e-46
80.750000	1.6719050e-46	5.2168500e-47	3.7176150e-46
81.000000	1.6594300e-46	5.2105500e-47	3.6906900e-46
81.250000	1.6470100e-46	5.2039500e-47	3.6641750e-46
81.500000	1.6348900e-46	5.1973500e-47	3.6385100e-46
81.750000	1.6230600e-46	5.1911000e-47	3.6155400e-46
82.000000	1.6111700e-46	5.1854500e-47	3.5939100e-46
82.250000	1.5994950e-46	5.1798000e-47	3.5724550e-46
82.500000	1.5878950e-46	5.1747000e-47	3.5529200e-46
82.750000	1.5763750e-46	5.1698500e-47	3.5374550e-46
83.000000	1.5651400e-46	5.1648500e-47	3.5221800e-46
83.250000	1.5540350e-46	5.1601500e-47	3.5116750e-46
83.500000	1.5430650e-46	5.1558000e-47	3.5022400e-46
83.750000	1.5322550e-46	5.1514000e-47	3.4996700e-46
84.000000	1.5214250e-46	5.1471000e-47	3.5050200e-46
84.250000	1.5107250e-46	5.1431000e-47	3.5210700e-46
84.500000	1.5003050e-46	5.1394500e-47	3.5533550e-46
84.750000	1.4900200e-46	5.1358500e-47	3.6140250e-46
85.000000	1.4797700e-46	5.1329000e-47	3.7020700e-46
85.250000	1.4695950e-46	5.1297500e-47	3.8274050e-46
85.500000	1.4597350e-46	5.1270000e-47	3.9934550e-46
85.750000	1.4499800e-46	5.1239500e-47	4.2425500e-46
86.000000	1.4401800e-46	5.1209000e-47	4.6478900e-46
86.250000	1.4304350e-46	5.1182000e-47	5.5031000e-46
86.500000	1.4208050e-46	5.1156500e-47	7.8184000e-46
86.750000	1.4113600e-46	5.1132000e-47	1.6089900e-45
87.000000	1.4021050e-46	5.1116000e-47	7.7323000e-45
87.250000	1.3929000e-46	5.1092000e-47	2.5129750e-45
87.500000	1.3835950e-46	5.1063500e-47	8.9289000e-46
87.750000	1.3748000e-46	5.1050000e-47	5.7219500e-46
88.000000	1.3658750e-46	5.1035000e-47	4.6271750e-46
88.250000	1.3570550e-46	5.1014500e-47	4.1411700e-46
88.500000	1.3482950e-46	5.0995000e-47	3.8527550e-46
88.750000	1.3395850e-46	5.0982000e-47	3.6613700e-46
89.000000	1.3308300e-46	5.0968500e-47	3.5126650e-46
89.250000	1.3224100e-46	5.0953500e-47	3.4007750e-46
89.500000	1.3141350e-46	5.0939000e-47	3.3188450e-46
89.750000	1.3057400e-46	5.0927000e-47	3.2568500e-46
90.000000	1.2974950e-46	5.0915500e-47	3.2100250e-46
90.250000	1.2893800e-46	5.0902500e-47	3.1750800e-46
90.500000	1.2813700e-46	5.0890000e-47	3.1489350e-46
90.750000	1.2734750e-46	5.0878500e-47	3.1311450e-46
91.000000	1.2657000e-46	5.0869000e-47	3.1161950e-46
91.250000	1.2579050e-46	5.0862500e-47	3.1047550e-46
91.500000	1.2500500e-46	5.0854500e-47	3.0951250e-46
91.750000	1.2423750e-46	5.0848500e-47	3.0874400e-46
92.000000	1.2349200e-46	5.0841000e-47	3.0812350e-46
92.250000	1.2275350e-46	5.0834500e-47	3.0768000e-46
92.500000	1.2202500e-46	5.0826000e-47	3.0798800e-46
92.750000	1.2129450e-46	5.0819500e-47	3.0841850e-46
93.000000	1.2055950e-46	5.0814500e-47	3.0831950e-46
93.250000	1.1984250e-46	5.0807500e-47	3.0843900e-46
93.500000	1.1914450e-46	5.0803500e-47	3.0876800e-46
93.750000	1.1844500e-46	5.0802000e-47	3.0913800e-46
94.000000	1.1775450e-46	5.0797500e-47	3.0978450e-46
94.250000	1.1706800e-46	5.0793000e-47	3.1077450e-46
94.500000	1.1639950e-46	5.0789500e-47	3.1220200e-46
94.750000	1.1572150e-46	5.0782000e-47	3.1391650e-46
95.000000	1.1507000e-46	5.0777000e-47	3.1617950e-46
95.250000	1.1442300e-46	5.0770000e-47	3.1920300e-46
95.500000	1.1377250e-46	5.0765000e-47	3.2262800e-46
95.750000	1.1314550e-46	5.0761500e-47	3.2725350e-46
96.000000	1.1251250e-46	5.0760500e-47	3.3333800e-46
96.250000	1.1187650e-46	5.0757000e-47	3.4186350e-46
96.500000	1.1125550e-46	5.0753000e-47	3.5231900e-46
96.750000	1.1064650e-46	5.0748000e-47	3.6542250e-46
97.000000	1.1003700e-46	5.0743000e-47	3.8157950e-46
97.250000	1.0943150e-46	5.0739000e-47	4.0361650e-46
97.500000	1.0883600e-46	5.0736000e-47	4.3238850e-46
97.750000	1.0824850e-46	5.0733000e-47	4.7264850e-46
98.000000	1.0766700e-46	5.0727000e-47	5.2742500e-46
98.250000	1.0708450e-46	5.0723500e-47	6.0318500e-46
98.500000	1.0650900e-46	5.0721500e-47	7.0946000e-46
98.750000	1.0593400e-46	5.0717500e-47	8.6060500e-46
99.000000	1.0536700e-46	5.0714000e-47	1.0444550e-45
99.250000	1.0481450e-46	5.0710000e-47	1.2553050e-45
99.500000	1.0426850e-46	5.0709500e-47	1.5594400e-45
99.750000	1.0372350e-46	5.0707000e-47	2.0269500e-45
100.000000	1.0318950e-46	5.0704500e-47	2.7843300e-45
100.250000	1.0265500e-46	5.0700500e-47	3.9975650e-45
100.500000	1.0211700e-46	5.0696000e-47	5.8475000e-45
100.750000	1.0159250e-46	5.0694000e-47	7.4272000e-45
101.000000	1.0107600e-46	5.0689500e-47	7.0738500e-45
101.250000	1.0056500e-46	5.0687500e-47	5.3069000e-45
101.500000	1.0005650e-46	5.0684500e-47	3.6587900e-45
101.750000	9.9549000e-47	5.0681500e-47	2.5682050e-45
102.000000	9.9050000e-47	5.0678000e-47	1.8674850e-45
102.250000	9.8552500e-47	5.0677000e-47	1.4419950e-45
102.500000	9.8066000e-47	5.0673000e-47	1.1583350e-45
102.750000	9.7582000e-47	5.0670500e-47	9.5957000e-46
103.000000	9.7096500e-47	5.0668000e-47	7.9824500e-46
103.250000	9.6614500e-47	5.0667000e-47	6.6237000e-46
103.500000	9.6144500e-47	5.0665000e-47	5.6706000e-46
103.750000	9.5678000e-47	5.0660000e-47	4.9939550e-46
104.000000	9.5221000e-47	5.0657500e-47	4.5170150e-46
104.250000	9.4759000e-47	5.0654500e-47	4.1616700e-46
104.500000	9.4303500e-47	5.0651500e-47	3.8920600e-46
104.750000	9.3852500e-47	5.0649000e-47	3.6868400e-46
105.000000	9.3414500e-47	5.0647500e-47	3.5325000e-46
105.250000	9.2972000e-47	5.0645000e-47	3.4150200e-46
105.500000	9.2532000e-47	5.0641500e-47	3.3265150e-46
105.750000	9.2102500e-47	5.0640000e-47	3.2561900e-46
106.000000	9.1667000e-47	5.0638000e-47	3.2027050e-46
106.250000	9.1239000e-47	5.0633000e-47	3.1596050e-46
106.500000	9.0816000e-47	5.0630500e-47	3.1251200e-46
106.750000	9.0393000e-47	5.0629500e-47	3.1056200e-46
107.000000	8.9978000e-47	5.0627000e-47	3.0910900e-46
107.250000	8.9566500e-47	5.0625000e-47	3.0822150e-46
107.500000	8.9165000e-47	5.0622500e-47	3.0680850e-46
107.750000	8.8752500e-47	5.0619500e-47	3.0476250e-46
108.000000	8.8353500e-47	5.0617000e-47	3.0307900e-46
108.250000	8.7953000e-47	5.0615500e-47	3.0168400e-46
108.500000	8.7556500e-47	5.0613500e-47	3.0058850e-46
108.750000	8.7167000e-47	5.0612500e-47	2.9933750e-46
109.000000	8.6782500e-47	5.0610000e-47	2.9773000e-46
109.250000	8.6407500e-47	5.0607500e-47	2.9696150e-46
109.500000	8.6029000e-47	5.0606000e-47	2.9670400e-46
109.750000	8.5651500e-47	5.0604500e-47	2.9657150e-46
110.000000	8.5278000e-47	5.0602500e-47	2.9647400e-46
110.250000	8.4901500e-47	5.0600000e-47	2.9635100e-46
110.500000	8.4545500e-47	5.0596500e-47	2.9590850e-46
110.750000	8.4172500e-47	5.0594000e-47	2.9567500e-46
111.000000	8.3815500e-47	5.0591500e-47	2.9555250e-46
111.250000	8.3454500e-47	5.0589500e-47	2.9533250e-46
111.500000	8.3099000e-47	5.0588500e-47	2.9516450e-46
111.750000	8.2745500e-47	5.0584000e-47	2.9496800e-46
112.000000	8.2400000e-47	5.0584500e-47	2.9474650e-46
112.250000	8.2058500e-47	5.0583500e-47	2.9442600e-46
112.500000	8.1722000e-47	5.0581500e-47	2.9403100e-46
112.750000	8.1384500e-47	5.0579500e-47	2.9352250e-46
113.000000	8.1047000e-47	5.0578000e-47	2.9331100e-46
113.250000	8.0720000e-47	5.0577500e-47	2.9285850e-46
113.500000	8.0389000e-47	5.0578000e-47	2.9244500e-46
113.750000	8.0065000e-47	5.0576500e-47	2.9211950e-46
114.000000	7.9745000e-47	5.0575500e-47	2.9199550e-46
114.250000	7.9426500e-47	5.0571500e-47	2.9162150e-46
114.500000	7.9111500e-47	5.0571000e-47	2.9137500e-46
114.750000	7.8806000e-47	5.0570000e-47	2.9132650e-46
115.000000	7.8498000e-47	5.0567500e-47	2.9143550e-46
115.250000	7.8190000e-47	5.0567500e-47	2.9165300e-46
115.500000	7.7893000e-47	5.0566000e-47	2.9125500e-46
115.750000	7.7612500e-47	5.0566000e-47	2.9086900e-46
116.000000	7.7321500e-47	5.0564000e-47	2.9068800e-46
116.250000	7.7034500e-47	5.0563000e-47	2.9021000e-46
116.500000	7.6730500e-47	5.0562500e-47	2.8992700e-46
116.750000	7.6412500e-47	5.0562500e-47	2.8934700e-46
117.000000	7.6114000e-47	5.0560000e-47	2.8867750e-46
117.250000	7.5821500e-47	5.0559000e-47	2.8819150e-46
117.500000	7.5532000e-47	5.0558000e-47	2.8752450e-46
117.750000	7.5248500e-47	5.0558500e-47	2.8708100e-46
118.000000	7.4966500e-47	5.0559500e-47	2.8644900e-46
118.250000	7.4691500e-47	5.0558500e-47	2.8598000e-46
118.500000	7.4421500e-47	5.0559000e-47	2.8533200e-46
118.750000	7.4148000e-47	5.0557500e-47	2.8473450e-46
119.000000	7.3877000e-47	5.0558000e-47	2.8462400e-46
119.250000	7.3605500e-47	5.0557000e-47	2.8435700e-46
119.500000	7.3344000e-47	5.0559000e-47	2.8408450e-46
119.750000	7.3084500e-47	5.0558500e-47	2.8368900e-46
120.000000	7.2824000e-47	5.0558000e-47	2.8375350e-46
120.250000	7.2565000e-47	5.0557000e-47	2.8401650e-46
120.500000	7.2305500e-47	5.0557000e-47	2.8441150e-46
120.750000	7.2044500e-47	5.0555500e-47	2.8520500e-46
121.000000	7.1792000e-47	5.0554000e-47	2.8681000e-46
121.250000	7.1547500e-47	5.0553000e-47	2.8854450e-46
121.500000	7.1305000e-47	5.0553500e-47	2.9102000e-46
121.750000	7.1063500e-47	5.0555500e-47	2.9390450e-46
122.000000	7.0818000e-47	5.0556000e-47	2.9842850e-46
122.250000	7.0587000e-47	5.0556500e-47	3.0528950e-46
122.500000	7.0345500e-47	5.0556500e-47	3.1407000e-46
122.750000	7.0115500e-47	5.0556000e-47	3.2508800e-46
123.000000	6.9893000e-47	5.0555500e-47	3.3808100e-46
123.250000	6.9664500e-47	5.0556000e-47	3.5632800e-46
123.500000	6.9435000e-47	5.0554500e-47	3.7888600e-46
123.750000	6.9209500e-47	5.0555000e-47	4.0580650e-46
124.000000	6.8981500e-47	5.0555500e-47	4.3495450e-46
124.250000	6.8753000e-47	5.0556500e-47	4.6645000e-46
124.500000	6.8532500e-47	5.0558000e-47	5.0005500e-46
124.750000	6.8315000e-47	5.0559000e-47	5.3702500e-46
125.000000	6.8093500e-47	5.0560500e-47	5.8642500e-46
125.250000	6.7881000e-47	5.0561000e-47	6.5111000e-46
125.500000	6.7669000e-47	5.0561500e-47	7.2136500e-46
125.750000	6.7456500e-47	5.0563000e-47	8.1129500e-46
126.000000	6.7247500e-47	5.0562500e-47	9.2274500e-46
126.250000	6.7039000e-47	5.0562500e-47	1.0156050e-45
126.500000	6.6836500e-47	5.0564500e-47	1.0421250e-45
126.750000	6.6624500e-47	5.0565000e-47	1.0292250e-45
127.000000	6.6425500e-47	5.0566000e-47	9.7876000e-46
127.250000	6.6229500e-47	5.0567500e-47	9.0394500e-46
127.500000	6.6029000e-47	5.0569000e-47	8.2470000e-46
127.750000	6.5830500e-47	5.0569500e-47	7.4147500e-46
128.000000	6.5634500e-47	5.0571000e-47	6.6699000e-46
