mass_ratio	chirp_mass	luminosity_distance	dec	ra	theta_jn	psi	phase	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	geocent_time
3.018332481153046	6.1490768622503005	4.682722055527289	8.964605155434294	8.842019965992751	3.042834612435403	1.6886575584367938	1.8119987114188076	1.9250071505741613	2.500638654756158	2.73377540721269	3.7210222439700615	1.5426738918021996	1.5404074991923322	10.32610237289925
5.9875234357493765	6.023002261209755	5.064007160919257	8.78225042177353	9.15846802640312	7.080489300872664	1.5700634241887603	1.7554359610285677	3.5255403724024346	2.3783369960323713	2.424874730755059	3.253101019449716	1.7441136461970137	1.229103026955505	10.286956911693082
4.441914426497755	6.367823731334137	4.316898757414534	10.195828471827118	8.42628492950888	9.07279184042516	1.8942049806702843	1.7603374854491802	2.135710092882514	2.607679019232682	2.7019660420075358	3.1944239679605717	2.141451568739856	1.3811072638044655	10.332967917713328
4.687114730553716	6.317289818999662	4.091680511828035	11.349180687580056	8.843780623454888	4.050634745114979	2.419037853863566	1.4786647970460796	2.330102485214886	3.177760899347101	3.0149797072548967	4.081660718155139	2.6173669712841585	1.4136190091987588	10.184022727941754
5.118519588864934	6.730276648921991	4.699032612193862	9.256136850785861	8.134331763295341	3.4449591737538423	2.033406167501353	2.590124090684811	2.3605946506320703	2.8155141584288477	2.57304889686683	3.234115692132116	1.782663954629124	1.7446686252208627	9.79701006850283
3.298233876019914	5.297346738194963	4.212993990162851	9.541843648212106	8.108311217370304	3.935491847689114	1.594269300157637	2.3912211810060877	2.4448875475864824	3.119161075706515	3.3144623174011683	2.48804447083831	1.625508631901106	1.6736990257206195	10.46721222275335
3.57399862600078	5.095416451980306	4.144715736194252	9.667060817414832	7.989108994079955	5.123615856942798	1.7096401638828618	1.597528875822041	2.602796566567583	3.2521095328382223	2.728298679360742	2.30115849310538	1.8600583304180418	1.4736702599681493	9.85954203193267
3.8438115685307332	6.16618150516262	3.7972933726067044	10.209183708310231	8.846191136481641	2.947192786165433	1.4300323695851984	1.6876003598494995	2.9687160723391144	2.9057180271575525	2.7928186674778925	3.354695422074832	1.6423442683726668	1.177695449333201	9.839361624343564
5.092594174231542	6.754339867150057	3.739343928193482	9.38771744797285	8.50833441640322	4.818088362882023	1.8304610956313947	2.257127228474894	2.399983644133366	2.7708186468939027	3.589834738503902	2.6508294483764385	1.552808027737606	1.5921611777409939	10.155713372538363
4.187486066681047	5.990460313804604	4.147990150749162	8.264729484111598	8.392439867831667	4.070844326079006	1.97492644693681	1.6690619078323785	2.5336489832279825	2.920404146052309	2.774148066799062	3.2101093794530238	1.778476795603324	1.6570909641214924	10.186428052513405
5.343635358978225	5.681095583795028	3.2352097044054604	10.197818244045523	8.982728014580164	3.5390425924811395	1.702429080599743	2.121086753488611	2.6826124134565434	2.8059720104219514	2.8770353714218766	2.482761243086197	2.139514522383883	1.354572809759859	10.128863137897314
4.526354863606865	7.180348731168874	3.9969067437171253	8.740591933888236	8.43192566920276	4.155131211814517	2.498222618760562	1.8586962187350689	2.701719986656013	2.603246997333003	3.3097816945993803	3.968430647324399	1.754314766933854	1.4583369504534074	9.548328514789073
4.325009408358896	6.270495345095368	4.970780436908257	11.12973072952102	8.904816826531357	6.512602906781166	1.8720820117558263	1.9078839833940082	3.2123856803368347	2.9412775227933396	2.597614831716358	2.9319551823504097	1.510785043776169	1.2238310427487586	10.268147449897228
5.798380922165993	6.328595125356157	4.230366442634537	9.22096935858615	8.847443101881792	2.655457054217655	2.6185926406114293	1.3593480555518134	2.332091949232143	2.0328871978123444	2.9644370068731334	4.796234914269572	1.6872389532103598	1.3678928728793762	10.383062617953822
6.053021883834784	6.005103837857678	3.846661651622033	10.612253418891374	9.003444125615514	5.5820541677249444	2.0726782346142105	1.6319583444032844	2.4712765924626376	3.208924567742642	2.7013049423503066	3.8080909016902105	1.7347382228320636	1.9726020903671144	10.2793103451682
9.998807513754045	7.374029427728566	4.221660242911784	8.615767373760859	9.286883283662856	3.1235244570262757	2.101104829278686	1.571461959653375	2.436603359987048	2.630786021573255	3.3583127069534386	2.494125857887532	1.8029746678775984	1.7794272765737134	9.755536544155799
6.723880214760295	6.168831948256356	3.8420544034072495	10.292350941266141	8.657438416048622	5.119585800789997	1.865307418115034	2.2394589236730487	2.6514757856552125	3.034884248941534	1.6488332801633596	3.3733545533759224	1.154910225617475	1.2144876664891053	10.281360666418996
10.71786032543563	5.727522778579076	4.182855346469434	9.752728617761713	8.153916785719721	5.61586917213832	1.3885868098975933	1.606977724602569	3.051345281541824	2.442554518049375	2.56860507150561	3.823892726054056	1.8273778739323654	1.258418250038737	10.020012319730553
3.7963555170512016	6.1530818122481	4.295085888691926	9.873413559276466	8.762654592474885	4.60426657713699	2.067813986468257	2.296260337486048	2.5094050770943275	2.170967795108409	2.5991939545490763	3.043233165167563	1.563225079659095	1.2539495564545635	10.026803729836836
3.3197653358735026	6.185436287941511	4.157088976294061	10.006889589184675	8.328005396264217	4.670251866632171	1.6896779838709406	1.672917619000244	2.5411384764448264	2.2874833562240537	2.785299463049293	2.832073350129111	1.5591422707875484	1.2268340889486935	10.111858620882998
3.375332974765315	6.414687929784723	4.063872131889994	9.343776746789848	9.078158007109415	3.7238840808592992	1.793314957680192	1.5932988094637615	2.673574234330981	1.9228925137924608	2.3824252474568657	2.147444471058104	1.3863089562464646	1.5361306136107213	9.881456101485162
4.391378500646673	6.389516592943729	3.5781080710896234	10.097531203736649	8.997193568829763	4.458648696428305	2.062317723134697	1.3372001975048269	2.2522659124876516	2.897404538767358	2.319191232051784	3.0430690247414387	0.9715830535577596	0.9342702196020487	10.293412870996002
5.922600548441964	5.78834331417602	4.156334405479413	10.074174200933465	8.818912847142625	4.1060091974485085	1.9432745057878658	2.348135225791189	3.0604387972986	2.413470206394976	3.0011733563074694	3.0168134438351424	2.0726372610155175	1.0266117322677921	10.272270659466372
3.8442590296866803	6.158993489297746	4.2425828761720386	9.253861608807954	8.337500939639517	6.985955581195663	1.3639110554577465	1.2943772517242509	1.9914536895518606	2.423363101660189	3.514573910885519	3.2908622880799303	1.5613363716255064	1.2426286932544495	10.19459351764169
5.6189718482810616	5.759708737122942	3.777628417215684	9.968289953998783	8.830003660419761	4.866114224613564	1.687242878226173	1.6300572994975484	2.811497715112197	2.490886471216131	3.1188413117124187	3.498806846593895	1.7963892284514977	1.1912997536427368	10.353950892828001
3.5242692526606945	6.843100742125756	3.9606442150489984	8.99463980887458	8.418304852902667	3.587734749947411	1.6027725205369834	1.9079213168102944	2.921680359676715	2.4504999355269974	2.1103735099046395	3.9806634983240885	1.288621620834962	1.2776748191258829	9.997170404878997
