mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.50683	0.45395	0.04079	0.87287	0.32163	0.07235	0.05609	0.03025	0.01443	0.04826	0.08878	0.41481	0.04994	0.87826	0.49218
0.42882	0.52766	0.04008	0.70017	0.28341	0.06672	0.04251	0.02975	0.02099	0.04214	0.07274	0.44229	0.04123	0.87241	0.49363
0.44213	0.50386	0.02553	0.76374	0.28192	0.07475	0.04122	0.02566	0.01692	0.03961	0.08015	0.42422	0.02609	0.87092	0.50811
0.41876	0.58544	0.01136	0.76637	0.42271	0.0701	0.03494	0.0176	0.01497	0.03609	0.04918	0.41364	0.01179	0.87102	0.51955
0.41482	0.66505	0.00895	0.78772	0.44879	0.08129	0.03094	0.017	0.01338	0.03553	0.05843	0.38631	0.00551	0.81937	0.47982
0.36465	0.51148	0.0076	0.82834	0.43251	0.05943	0.02435	0.0203	0.01863	0.02297	0.04665	0.39175	0.00486	0.84921	0.50802
0.42465	0.60655	0.00833	0.79051	0.4769	0.0478	0.02092	0.01993	0.01485	0.01923	0.05393	0.39598	0.00469	0.82985	0.5136
0.38945	0.62935	0.00656	0.79833	0.45982	0.05075	0.02362	0.01919	0.01285	0.01722	0.05595	0.3912	0.00302	0.87373	0.52469
0.34808	0.52944	0.00531	0.78359	0.50153	0.04523	0.01664	0.01673	0.01424	0.01025	0.04918	0.39887	0.00251	0.84641	0.49685
0.3878	0.65457	0.00484	0.7647	0.42497	0.05446	0.0171	0.01702	0.01346	0.0112	0.06037	0.40832	0.00432	0.86285	0.5089
0.34355	0.60261	0.00448	0.87336	0.51538	0.043	0.01259	0.01974	0.01342	0.01382	0.05503	0.36836	0.00625	0.90744	0.51637
0.33745	0.49113	0.00321	0.64674	0.43717	0.03715	0.01924	0.01768	0.01604	0.00769	0.06193	0.38831	0.00674	0.87966	0.50206
0.33804	0.55851	0.00323	0.71062	0.3693	0.03414	0.01632	0.02259	0.01392	0.00779	0.04902	0.41647	0.00335	0.91782	0.4884
0.35961	0.4825	0.0042	0.71334	0.34231	0.03935	0.01441	0.01911	0.01231	0.01041	0.04973	0.47391	0.00363	0.89344	0.49806
0.30471	0.63463	0.00123	0.66387	0.34713	0.04103	0.01648	0.01973	0.01458	0.00695	0.04472	0.40061	0.00245	0.9304	0.49082
0.3242	0.42088	0.00144	0.69139	0.31439	0.03031	0.01639	0.02308	0.0144	0.00516	0.04231	0.47477	0.0016	0.93702	0.50886
0.3604	0.62469	0.00147	0.73396	0.38681	0.02982	0.01735	0.019	0.01423	0.00699	0.04999	0.45101	0.00263	0.89017	0.47437
0.29865	0.50499	0.00089	0.76886	0.3408	0.03333	0.01721	0.02566	0.01369	0.00557	0.05116	0.39764	0.00229	0.88359	0.4854
0.25147	0.37652	0.00216	0.69146	0.37239	0.02999	0.01427	0.02549	0.01203	0.00517	0.05274	0.45697	0.00386	0.8827	0.5012
0.3217	0.53886	0.00073	0.71323	0.33074	0.03082	0.01605	0.02323	0.01431	0.00522	0.05353	0.51777	0.00577	0.84461	0.46986
0.31694	0.45295	0.00164	0.78789	0.29293	0.03237	0.01338	0.02305	0.01444	0.00607	0.07081	0.5466	0.00305	0.80637	0.46997
0.30015	0.36201	0.00112	0.64804	0.37041	0.04046	0.01176	0.02059	0.01101	0.00463	0.06938	0.53454	0.00258	0.91578	0.4924
0.34398	0.52202	0.00236	0.65043	0.41043	0.04002	0.01128	0.02176	0.01067	0.00539	0.04753	0.46994	0.00303	0.84769	0.48746
0.37031	0.5777	0.00144	0.76898	0.38342	0.03242	0.01276	0.01971	0.01344	0.00163	0.06561	0.42351	0.00339	0.90008	0.48067
0.26946	0.44909	0.00104	0.7773	0.4583	0.04602	0.01752	0.0192	0.00764	0.00569	0.0716	0.47459	0.00319	0.8499	0.47106
0.34612	0.43115	0.00256	0.65159	0.40444	0.03053	0.0129	0.02058	0.00979	0.00519	0.05227	0.54795	0.00196	0.87917	0.46712
0.27117	0.46913	0.00129	0.76852	0.42807	0.04425	0.01088	0.02587	0.00834	0.00373	0.0727	0.48081	0.00444	0.88233	0.4546
0.3053	0.46783	0.00082	0.66775	0.38855	0.03452	0.01112	0.02752	0.0097	0.00333	0.08354	0.4963	0.00257	0.83536	0.47503
0.28298	0.44462	0.00056	0.6842	0.38075	0.03068	0.01475	0.02538	0.00964	0.00375	0.06563	0.47092	0.00451	0.87211	0.47775
0.3157	0.45993	0.00319	0.7664	0.33662	0.03034	0.01437	0.02458	0.00715	0.00235	0.06098	0.46446	0.00335	0.87826	0.47317
