mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.34443	0.41893	0.05054	0.6376	0.74364	0.04148	0.03943	0.02467	0.01547	0.04368	0.05247	0.11715	0.04375	0.21036	0.08019
0.33965	0.54357	0.03904	0.67169	0.7449	0.03955	0.04051	0.02186	0.01125	0.03752	0.05685	0.12755	0.03489	0.22577	0.07415
0.39606	0.69524	0.02221	0.65177	0.78237	0.03374	0.03497	0.02081	0.01461	0.03823	0.04238	0.09972	0.02137	0.18858	0.0828
0.4086	0.70514	0.01453	0.66964	0.79259	0.03012	0.02775	0.02235	0.01433	0.03953	0.02636	0.10341	0.01097	0.19278	0.0747
0.33205	0.54687	0.00886	0.82006	0.80158	0.02786	0.02264	0.01768	0.01197	0.03662	0.0176	0.11712	0.00421	0.27682	0.07289
0.39583	0.63574	0.00906	0.54502	0.80532	0.02601	0.01661	0.01667	0.01236	0.02525	0.01634	0.09807	0.00454	0.25985	0.07654
0.31531	0.56594	0.00749	0.55725	0.80738	0.02908	0.01685	0.02009	0.0115	0.01829	0.01007	0.11256	0.00558	0.28344	0.07785
0.30932	0.65035	0.00618	0.93788	0.81369	0.02429	0.0156	0.0155	0.01226	0.01782	0.01212	0.09387	0.00117	0.28396	0.07133
0.33136	0.66916	0.00577	0.59607	0.80029	0.02311	0.0156	0.01757	0.01207	0.0116	0.01358	0.14168	0.00332	0.21439	0.07228
0.27109	0.61275	0.00529	0.87701	0.79828	0.02182	0.01662	0.01517	0.01251	0.00905	0.01109	0.10883	0.00035	0.26519	0.07062
0.26309	0.67594	0.00478	0.65346	0.80393	0.024	0.01824	0.0161	0.01062	0.00797	0.01092	0.11729	0.00175	0.22875	0.07226
0.31163	0.70488	0.00433	0.46271	0.80967	0.02133	0.01587	0.01706	0.00994	0.00808	0.00885	0.11806	0.00194	0.21479	0.07674
0.2583	0.64093	0.00166	0.56787	0.80241	0.01728	0.01409	0.01966	0.01346	0.00603	0.01101	0.11725	0.00243	0.25769	0.06711
0.27341	0.65669	0.00396	0.5514	0.80548	0.02024	0.01468	0.02039	0.01167	0.00707	0.00983	0.11639	0.00119	0.23702	0.07163
0.26264	0.57339	0.00217	0.58424	0.79347	0.0208	0.01442	0.02698	0.014	0.00606	0.00945	0.13814	0.00075	0.22918	0.07468
0.25525	0.56602	0.00259	0.68681	0.79177	0.01894	0.02164	0.02402	0.01131	0.00624	0.01057	0.12883	0.00429	0.25019	0.07142
0.2836	0.6272	0.00248	0.51424	0.79275	0.01601	0.01644	0.02292	0.01061	0.00606	0.00768	0.12681	0.00069	0.25854	0.08263
0.27278	0.47794	0.00106	0.71133	0.7794	0.01994	0.01704	0.02392	0.01219	0.00696	0.01176	0.18632	0.0005	0.2421	0.06929
0.32755	0.50519	0.00128	0.70348	0.79405	0.01832	0.0144	0.02272	0.01346	0.00604	0.01203	0.184	0.0008	0.25494	0.07132
0.32144	0.58213	0.00074	0.9395	0.80123	0.01551	0.01535	0.02686	0.01407	0.00562	0.01274	0.13264	0.00076	0.27323	0.0663
0.332	0.59008	0.00152	0.76154	0.79466	0.01867	0.01415	0.0233	0.0142	0.00572	0.00846	0.16901	0.00052	0.25403	0.07437
0.31996	0.51836	0.001	0.78778	0.79575	0.02018	0.0145	0.02631	0.01352	0.00552	0.00691	0.15749	0.00069	0.31073	0.07517
0.31633	0.4197	0.00444	0.83248	0.77959	0.01963	0.01569	0.03162	0.01451	0.00421	0.00972	0.21871	0.00042	0.25914	0.07066
0.454	0.66349	0.00102	0.94536	0.80479	0.01504	0.01324	0.01493	0.01054	0.00485	0.00815	0.11131	0.00057	0.22812	0.06704
0.38001	0.58688	0.00132	0.76711	0.78719	0.01838	0.0163	0.02612	0.00837	0.00395	0.00735	0.15284	0.00042	0.2398	0.06599
0.36955	0.62002	0.00136	0.55939	0.7828	0.01868	0.01631	0.01693	0.00853	0.00424	0.00859	0.14116	0.00084	0.23191	0.06231
0.41047	0.5881	0.00105	0.86531	0.79652	0.01799	0.01447	0.02112	0.012	0.00373	0.00551	0.15306	0.00221	0.26266	0.05896
0.3583	0.50986	0.00102	0.80296	0.78991	0.01824	0.01894	0.02639	0.01506	0.00398	0.01025	0.13181	0.00036	0.27575	0.06216
0.33741	0.44895	0.00086	0.65947	0.77356	0.01748	0.01802	0.02981	0.0114	0.00429	0.0063	0.22705	0.00168	0.24128	0.07429
0.35674	0.50014	0.0009	0.66107	0.77998	0.0147	0.01518	0.02992	0.00948	0.00431	0.00469	0.19249	0.00109	0.25126	0.06042
0.42877	0.70267	0.00151	0.80964	0.78927	0.01689	0.01471	0.02214	0.01175	0.0042	0.01614	0.07018	0.00166	0.27543	0.06056
0.34941	0.684	0.00385	0.55876	0.79489	0.01613	0.01498	0.01762	0.00871	0.0024	0.01139	0.12259	0.00111	0.26808	0.06749
0.60704	0.81987	0.00124	0.91882	0.81444	0.01691	0.01458	0.01966	0.00838	0.00375	0.02218	0.07637	0.00063	0.25333	0.0565
0.55862	0.80887	0.00081	0.89309	0.8158	0.01732	0.01519	0.01877	0.00959	0.00317	0.01626	0.09271	0.00071	0.28402	0.06605
0.33934	0.63966	0.00122	0.65731	0.77699	0.01586	0.01298	0.02402	0.00926	0.00537	0.01002	0.16201	0.00056	0.21302	0.0545
