mass_ratio	chirp_mass	luminosity_distance	dec	ra	theta_jn	psi	phase	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	geocent_time
6.921451302922819	7.967393871756579	4.6944315925750075	9.281845114312906	11.489387704851154	5.384308604788622	1.8288583135667416	1.5289569964574676	3.5054069033532196	2.6885935375179115	4.170599665318557	2.3260560088017117	2.241595855561512	1.2007957374137668	10.202534371993886
2.551860479003162	4.96273955598579	3.238092530232648	10.077202682795006	7.528882231460921	2.6375433880617978	0.2762642482131645	0.13138363504552544	1.6425990174640668	2.1362612405184134	1.7528528547907793	1.1315335603761252	0.7599237709124038	0.5817247262321605	10.314427457069778
5.8397194805148995	5.8642078220198	4.132776456409855	9.856056076036925	8.125169394036188	4.848619722434568	1.705475623500135	1.4397495993296943	4.121999005107706	3.033597146260894	3.827456353926096	2.5983730965858958	2.350375284458141	1.2917407084700003	10.171034250592147
1.7634814192822328	4.851172661906391	2.590427000412955	9.089995597003202	8.185233416731421	1.8894344651902568	0.1312350843442944	0.3507225867172832	1.217801664105235	2.0307354578789942	1.2652535241817584	2.814115903647799	0.7067967400729611	0.5011618698948452	10.411503101748353
6.016588297017851	5.848758644547312	3.6479441503955155	8.407668243550715	6.796049494983319	4.473685628492693	1.818106273042747	1.8691934265044126	4.0940134013296	1.9863404060721368	2.9069445369227487	2.3786454918038764	2.0148384199647564	1.744240168622189	9.598516679453898
2.5718547165724206	4.583607211106296	2.8379373769239558	10.623761445040493	8.669419061633096	2.7114131147266605	0.18330891948796874	0.5001433229915622	1.35910307539518	1.6699276404584422	1.4614898163690313	1.314661730583798	0.7133729793385669	0.4075308028323459	10.116090120235441
1.81369314337049	4.2011624844341595	3.6858190766628876	10.489210013485362	8.035452560395376	4.33800286009015	0.1801913923394397	0.24300749900673732	1.560477506162817	1.5209904318722665	1.6981417119485651	1.6140083410502162	0.8882081773947944	0.7088898460780949	10.630275048215989
5.0615743233938	6.889629176808429	4.2224453977713	10.261912314020732	9.998289757707385	4.837154863046241	1.512218732067682	1.91351301860433	3.277987655980134	2.110337048454682	2.9377032289656806	1.8976334148576237	2.199211924690438	2.010481985820277	9.621321566000542
1.8698737798749665	5.405489695551709	3.4183584341984745	7.958225054881796	8.436051831054026	2.213296406395591	0.09470705143746462	0.1302445091903777	1.2933065561910964	1.3944027115062916	1.7311461702942967	1.6216104883696176	0.7828556461169508	0.6135102816258392	10.111231645092207
5.390083277155207	5.822464495364107	5.0339154486260815	10.230913976034289	11.010176485210193	4.618965289017254	1.5264143471731133	1.6695793928368896	2.1809432512960485	3.137518390614241	3.7841448678301544	2.603334153743271	2.5054813918185825	1.5341193702655307	10.25807276628669
