mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.34494	0.30837	0.04086	0.80682	0.91089	0.07522	0.06484	0.2313	0.08981	0.04794	0.04719	0.11795	0.04334	0.43549	0.32109
0.34464	0.38192	0.03893	0.70129	0.91126	0.05579	0.06098	0.25294	0.0913	0.04521	0.04239	0.1289	0.03366	0.44416	0.32679
0.44494	0.49074	0.02844	0.87531	0.92907	0.0521	0.0588	0.22426	0.0967	0.03703	0.03127	0.12148	0.02891	0.42041	0.32305
0.51464	0.67356	0.01381	0.73289	0.93417	0.04835	0.05485	0.21457	0.07576	0.03318	0.02282	0.10659	0.0128	0.51339	0.31133
0.49918	0.68832	0.00833	0.74002	0.9411	0.05721	0.03748	0.19993	0.08167	0.02215	0.00664	0.14433	0.0078	0.52093	0.31067
0.48135	0.67156	0.00815	0.71221	0.93529	0.05237	0.0327	0.22008	0.08713	0.01357	0.00338	0.12742	0.00306	0.54993	0.31334
0.61087	0.86624	0.00631	0.80815	0.94453	0.0588	0.03437	0.17675	0.06972	0.01011	0.00332	0.07715	0.0039	0.49333	0.30639
0.5733	0.79387	0.00696	0.7188	0.94508	0.04771	0.03944	0.18263	0.0834	0.01091	0.00383	0.10687	0.00268	0.45324	0.32169
0.48302	0.67581	0.00608	0.81155	0.94009	0.05581	0.03496	0.19745	0.07784	0.00996	0.00402	0.09886	0.00122	0.51294	0.33553
0.66237	0.89696	0.00616	0.70982	0.94034	0.04333	0.03519	0.18116	0.07445	0.00833	0.00428	0.07165	0.0039	0.57458	0.32461
0.43209	0.56483	0.00387	0.78862	0.94096	0.04509	0.03408	0.20453	0.08298	0.00959	0.00229	0.13125	0.00396	0.52183	0.30826
0.6562	0.78357	0.00269	0.74153	0.94129	0.04551	0.03699	0.19307	0.08498	0.00893	0.00489	0.13441	0.00348	0.51837	0.33597
0.69865	0.87164	0.0035	0.86909	0.94158	0.04493	0.03788	0.18569	0.07937	0.00691	0.00227	0.09331	0.00049	0.54048	0.32314
0.6798	0.80625	0.00217	0.83552	0.94069	0.04349	0.03497	0.17968	0.08207	0.00752	0.00421	0.09864	0.00161	0.55397	0.33142
0.70915	0.81675	0.00361	0.82398	0.93892	0.04169	0.03405	0.19051	0.06512	0.00687	0.00295	0.08756	0.00092	0.58312	0.345
0.68044	0.79251	0.00141	0.76201	0.9422	0.03913	0.03501	0.18868	0.06958	0.00624	0.0035	0.11459	0.00141	0.56468	0.32158
0.54455	0.62918	0.00124	0.83153	0.93241	0.05438	0.04084	0.20183	0.07507	0.00872	0.00323	0.14403	0.00122	0.47201	0.32302
0.64657	0.75594	0.00122	0.86503	0.93982	0.0432	0.03575	0.1997	0.07561	0.00574	0.00614	0.09207	0.00151	0.58724	0.34663
0.61379	0.74509	0.00141	0.87278	0.94087	0.03726	0.03205	0.20011	0.07673	0.00474	0.00376	0.09155	0.0008	0.5712	0.351
0.77021	0.90649	0.00116	0.83629	0.95011	0.03597	0.04235	0.17513	0.06762	0.00482	0.00145	0.06036	0.00317	0.60022	0.33462
0.71873	0.80828	0.00345	0.86412	0.93988	0.05204	0.03412	0.19585	0.07946	0.0061	0.00697	0.06735	0.00118	0.47764	0.33363
0.82309	0.92181	0.00126	0.79424	0.9384	0.05008	0.03957	0.16997	0.07252	0.00442	0.00367	0.06725	0.00189	0.60382	0.33311
0.72453	0.81623	0.00064	0.85441	0.94143	0.04096	0.03471	0.17427	0.05948	0.00479	0.00554	0.07158	0.00157	0.44666	0.34769
0.70869	0.83344	0.00066	0.97459	0.94205	0.05218	0.04177	0.20161	0.07346	0.00372	0.01195	0.1144	0.00238	0.50563	0.34899
0.78654	0.88736	0.00192	0.8589	0.9376	0.04001	0.037	0.17301	0.06962	0.00316	0.00419	0.04522	0.00142	0.47381	0.34701
0.76242	0.83852	0.00136	0.947	0.93816	0.04188	0.04193	0.18476	0.07046	0.00353	0.00711	0.05675	0.0016	0.45981	0.34075
0.72018	0.88024	0.00098	0.91304	0.93867	0.05246	0.03994	0.17538	0.06314	0.0034	0.00562	0.09151	0.00163	0.46289	0.33147
0.62165	0.74398	0.00173	0.80391	0.93618	0.05103	0.0396	0.19349	0.06838	0.00255	0.00197	0.09928	0.00139	0.44049	0.32591
0.709	0.79105	0.00098	0.90655	0.94217	0.06187	0.04329	0.18467	0.06572	0.00398	0.00288	0.06448	0.00106	0.40102	0.34485
0.72352	0.81029	0.0012	0.91075	0.93972	0.06225	0.03901	0.17599	0.07523	0.0041	0.00463	0.07244	0.00103	0.47416	0.32933
0.82505	0.90717	0.0009	0.87073	0.94222	0.05089	0.04015	0.18323	0.07776	0.0054	0.00578	0.06451	0.001	0.48494	0.33217
0.75195	0.79317	0.0017	0.72102	0.93691	0.05227	0.04195	0.18758	0.06344	0.00249	0.00615	0.11435	0.00256	0.51872	0.32464
0.7711	0.85628	0.00216	0.75369	0.93677	0.05525	0.03536	0.18453	0.06316	0.00517	0.00878	0.10404	0.0013	0.47501	0.33765
0.83111	0.88065	0.00092	0.76612	0.94487	0.0589	0.03528	0.16154	0.07272	0.00371	0.00685	0.06429	0.00065	0.51168	0.32052
0.75722	0.82375	0.00273	0.87297	0.93849	0.0595	0.04087	0.17508	0.06131	0.00315	0.00206	0.0914	0.00258	0.49482	0.34211
0.84765	0.9045	0.00161	0.76806	0.9351	0.07406	0.04497	0.19645	0.08478	0.00394	0.00428	0.07296	0.00159	0.50757	0.32613
0.82024	0.89092	0.00075	0.82494	0.93622	0.06773	0.04505	0.18714	0.06506	0.00253	0.00333	0.06715	0.00105	0.49909	0.32597
0.77812	0.84706	0.00055	0.79258	0.93932	0.05728	0.04318	0.19575	0.05837	0.0031	0.00627	0.09002	0.00073	0.5021	0.30254
0.84949	0.88384	0.00179	0.84216	0.9355	0.04359	0.05044	0.19605	0.05934	0.00141	0.00409	0.09173	0.00178	0.55865	0.31927
