mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.66282	0.57103	0.05231	0.81912	0.23326	0.08464	0.07217	0.02375	0.02973	0.04469	0.06938	0.42257	0.04527	0.46971	0.79784
0.51771	0.67611	0.03793	0.88182	0.22924	0.09383	0.06778	0.02462	0.03182	0.03933	0.06048	0.41422	0.0403	0.55005	0.80489
0.54092	0.75778	0.02775	0.81015	0.19586	0.08509	0.06101	0.03121	0.03089	0.03565	0.04218	0.40917	0.02897	0.48627	0.80275
0.50178	0.70531	0.01213	0.73167	0.19378	0.06759	0.05157	0.03338	0.03019	0.03293	0.02536	0.40354	0.01615	0.46656	0.79675
0.49275	0.63958	0.00827	0.72986	0.18923	0.06232	0.06699	0.03118	0.03532	0.02541	0.01386	0.39778	0.00669	0.46579	0.80677
0.51063	0.7534	0.00864	0.84626	0.18268	0.06566	0.03407	0.03902	0.04038	0.01453	0.01143	0.37743	0.00577	0.53432	0.79595
0.44398	0.71112	0.00811	0.86537	0.19239	0.05195	0.03079	0.05688	0.03952	0.01086	0.01764	0.36226	0.00169	0.63539	0.78263
0.5056	0.723	0.00549	0.85779	0.1728	0.06219	0.04617	0.04178	0.03598	0.00999	0.01167	0.38451	0.00218	0.61598	0.78284
0.52063	0.76109	0.00311	0.84516	0.15032	0.05409	0.04544	0.03819	0.0399	0.00938	0.00947	0.42397	0.00293	0.54682	0.76807
0.42266	0.71573	0.00813	0.89821	0.2232	0.05819	0.02419	0.05085	0.04454	0.0092	0.01388	0.44782	0.00204	0.51288	0.78572
0.52494	0.77782	0.00473	0.94123	0.18489	0.06949	0.02692	0.05848	0.0381	0.0056	0.01534	0.40271	0.00187	0.52428	0.7714
0.40584	0.62103	0.0047	0.8622	0.20608	0.06072	0.03498	0.03893	0.03833	0.00706	0.012	0.46217	0.00258	0.56198	0.78731
0.49621	0.74789	0.00247	0.83551	0.22339	0.0607	0.02166	0.04153	0.03444	0.00813	0.01175	0.46561	0.0009	0.47948	0.77978
0.50752	0.85989	0.00217	0.91924	0.23428	0.06323	0.02327	0.05145	0.04254	0.00617	0.0123	0.40406	0.00092	0.54589	0.77813
0.55284	0.90706	0.00125	0.98209	0.29574	0.06898	0.04004	0.05373	0.03972	0.00817	0.01202	0.45083	0.00257	0.57741	0.79544
0.55687	0.94426	0.00178	0.96603	0.24919	0.06058	0.02468	0.05746	0.04501	0.00517	0.01155	0.44571	0.00159	0.5187	0.77629
0.51838	0.93194	0.00249	0.96313	0.29641	0.05522	0.02536	0.05247	0.04445	0.00598	0.00732	0.4393	0.00272	0.55954	0.79025
0.52184	0.82115	0.00165	0.93709	0.23983	0.08544	0.03472	0.04421	0.03501	0.00572	0.01703	0.43885	0.00266	0.56335	0.77713
0.46828	0.8201	0.00191	0.9114	0.24236	0.09001	0.0331	0.04978	0.03216	0.00562	0.02328	0.45188	0.00109	0.58079	0.79072
0.50621	0.80795	0.00087	0.89609	0.26893	0.08162	0.02803	0.04406	0.03838	0.0048	0.02557	0.50357	0.00387	0.48112	0.76842
0.45436	0.76466	0.00319	0.83224	0.26112	0.08281	0.04007	0.04584	0.04117	0.00487	0.02504	0.5498	0.00368	0.52359	0.79051
0.49001	0.88599	0.00157	0.97934	0.28199	0.08393	0.03053	0.0476	0.03057	0.00411	0.01865	0.48488	0.00134	0.53258	0.7806
0.43348	0.83915	0.00247	0.87558	0.32871	0.06562	0.03419	0.03605	0.03754	0.00596	0.03713	0.52037	0.00184	0.51125	0.78919
0.42795	0.70443	0.001	0.84875	0.23222	0.0587	0.03754	0.03498	0.04081	0.00455	0.02976	0.47688	0.00261	0.50844	0.7948
0.45561	0.77145	0.00154	0.84116	0.26092	0.05759	0.02731	0.0396	0.03569	0.00373	0.01125	0.51193	0.0012	0.47808	0.79629
0.37989	0.67267	0.0009	0.83291	0.306	0.06305	0.02684	0.03323	0.04147	0.0051	0.02837	0.59382	0.00271	0.53359	0.80129
0.41521	0.73669	0.00104	0.93447	0.228	0.038	0.02282	0.03625	0.03869	0.00424	0.016	0.47794	0.00122	0.52831	0.79566
0.41424	0.76603	0.00188	0.84521	0.25374	0.06777	0.02925	0.03271	0.03443	0.00409	0.025	0.52726	0.00178	0.48999	0.79733
0.44739	0.83647	0.00109	0.88009	0.38226	0.06444	0.03755	0.03879	0.04189	0.00293	0.01739	0.46716	0.00149	0.4589	0.78503
0.43834	0.80929	0.0014	0.86705	0.27138	0.07434	0.03098	0.03618	0.03391	0.00183	0.02815	0.49039	0.00364	0.46165	0.79073
0.43061	0.80573	0.00146	0.86597	0.27248	0.09101	0.04373	0.03229	0.03322	0.00561	0.03137	0.51359	0.00173	0.53378	0.79728
0.46628	0.79137	0.00169	0.83203	0.25263	0.08277	0.0331	0.03723	0.05326	0.00362	0.02452	0.40844	0.00115	0.46103	0.78045
0.44291	0.78611	0.00086	0.84465	0.25941	0.08088	0.02569	0.0223	0.03722	0.00249	0.02897	0.41835	0.00128	0.45955	0.80354
0.40727	0.81774	0.00047	0.93348	0.20672	0.08533	0.03728	0.02993	0.04274	0.00347	0.02346	0.4569	0.00129	0.42869	0.78946
0.44662	0.80334	0.00068	0.92135	0.22151	0.0675	0.04054	0.03739	0.04342	0.00235	0.02279	0.447	0.00169	0.47929	0.78042
0.43732	0.85533	0.00277	0.83512	0.3061	0.09841	0.03514	0.03565	0.02083	0.00142	0.04334	0.40178	0.0009	0.47511	0.79557
0.4447	0.78419	0.0011	0.93008	0.28119	0.16441	0.04316	0.02794	0.04907	0.00476	0.02196	0.39913	0.00178	0.48582	0.79059
0.47662	0.7501	0.00107	0.90949	0.18146	0.15445	0.0437	0.04361	0.04717	0.00395	0.01972	0.31467	0.00104	0.46792	0.79186
0.42575	0.81345	0.00118	0.86569	0.23334	0.14566	0.03216	0.0241	0.03254	0.00245	0.05147	0.42513	0.00059	0.48339	0.7769
