mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.5343	0.5025	0.04797	1.1746	0.43979	0.04693	0.04686	0.05014	0.03633	0.04599	0.20615	0.43737	0.04511	0.99864	0.73304
0.4381	0.58288	0.03933	0.92418	0.37512	0.03878	0.04232	0.06019	0.03272	0.04351	0.19419	0.45325	0.03539	1.05003	0.72683
0.49111	0.5614	0.02489	0.86196	0.40508	0.02205	0.03712	0.0496	0.03256	0.03938	0.2105	0.45551	0.03196	1.74118	0.69416
0.48251	0.58686	0.01204	0.9064	0.42316	0.01793	0.03623	0.05112	0.03703	0.03042	0.23222	0.44456	0.01677	0.88856	0.6939
0.50483	0.70619	0.00947	0.94459	0.45064	0.01246	0.02741	0.06529	0.04415	0.01656	0.22632	0.44918	0.00914	1.5458	0.70711
0.48579	0.71717	0.00746	0.8854	0.45248	0.01388	0.01058	0.07088	0.03984	0.01351	0.2003	0.45851	0.00508	0.9676	0.71713
0.39399	0.57447	0.0071	0.85644	0.46583	0.01007	0.00476	0.07241	0.03865	0.01283	0.19742	0.41078	0.00396	1.10861	0.71369
0.40672	0.61083	0.00562	0.92687	0.42126	0.01017	0.00506	0.05707	0.03362	0.01498	0.1977	0.46376	0.00158	0.98113	0.70031
0.38946	0.48846	0.0038	0.91547	0.39717	0.01245	0.00319	0.05885	0.03602	0.0092	0.21437	0.47624	0.00396	0.97293	0.71041
0.36423	0.54101	0.00515	0.9264	0.42175	0.00792	0.00208	0.05422	0.03531	0.00949	0.20653	0.44542	0.0012	0.93398	0.70578
0.3707	0.51231	0.00297	0.89583	0.43518	0.00355	0.00256	0.05401	0.03886	0.00865	0.22248	0.4821	0.00447	0.98619	0.7166
0.3007	0.4687	0.00313	0.93902	0.45439	0.00926	0.00289	0.05749	0.03414	0.00801	0.19729	0.53294	0.00267	0.92952	0.70723
0.41052	0.53549	0.00331	0.92564	0.42214	0.01159	0.00223	0.05091	0.03899	0.00892	0.20679	0.47817	0.00261	0.9595	0.71494
0.41279	0.57757	0.00368	0.90204	0.46314	0.00786	0.0019	0.07829	0.03846	0.00697	0.21678	0.48059	0.00251	0.99847	0.71009
0.40179	0.56532	0.00177	0.8848	0.40542	0.00939	0.00168	0.05655	0.03828	0.00791	0.20651	0.47613	0.00358	0.97452	0.70252
0.44405	0.45429	0.00319	0.93364	0.41254	0.00899	0.00146	0.04873	0.03302	0.0064	0.20169	0.58851	0.00219	0.94091	0.70534
0.41851	0.50463	0.00185	0.95116	0.42005	0.01447	0.00092	0.04835	0.037	0.00595	0.21481	0.53322	0.00249	0.9191	0.71138
0.52578	0.72042	0.00103	0.889	0.47076	0.00828	0.00153	0.05308	0.03876	0.0066	0.1936	0.48467	0.00337	0.86185	0.70259
0.47314	0.59337	0.0008	0.89953	0.40544	0.00668	0.00115	0.05418	0.02869	0.00686	0.18855	0.54434	0.00182	0.92199	0.71011
0.48958	0.43477	0.00067	0.97794	0.367	0.00672	0.00201	0.04754	0.02672	0.00566	0.2238	0.57359	0.0015	0.94809	0.69681
0.47187	0.45771	0.0036	0.96792	0.3739	0.00645	0.00138	0.04091	0.03536	0.00547	0.18378	0.60494	0.0023	0.96088	0.72051
0.47713	0.55847	0.00178	0.9506	0.43054	0.00618	0.00133	0.05046	0.03178	0.00319	0.19588	0.53029	0.00343	0.9101	0.6989
0.54028	0.50536	0.00163	0.92849	0.37376	0.00421	0.00175	0.03219	0.03215	0.00457	0.1768	0.54369	0.00323	0.88429	0.69966
0.48704	0.41706	0.00077	0.9799	0.37525	0.00382	0.00122	0.04297	0.03312	0.00444	0.19425	0.53747	0.00246	0.96192	0.71698
0.46429	0.45441	0.00148	0.96174	0.34488	0.00213	0.0019	0.0513	0.02503	0.00454	0.19712	0.58073	0.00168	0.97332	0.70609
0.42419	0.39678	0.00089	0.9766	0.36019	0.00125	0.00355	0.04568	0.02763	0.00497	0.206	0.60573	0.00241	0.90589	0.69443
0.50306	0.41123	0.00125	0.95014	0.36681	0.00621	0.00429	0.03771	0.03308	0.00155	0.17414	0.57831	0.00262	0.87239	0.70835
0.41491	0.44712	0.00175	0.94363	0.34097	0.0053	0.00299	0.03777	0.02618	0.00487	0.18867	0.63332	0.00283	0.94392	0.69562
0.46084	0.44168	0.00098	0.97739	0.37449	0.00717	0.00249	0.03469	0.03317	0.00432	0.16474	0.54656	0.00219	0.90648	0.70203
0.46759	0.45263	0.00139	0.95936	0.4118	0.0099	0.00336	0.04018	0.03188	0.00255	0.16838	0.59783	0.00104	0.94005	0.7006
0.4551	0.44685	0.00088	0.92671	0.37521	0.00622	0.00444	0.0422	0.02917	0.00301	0.17991	0.58875	0.00239	0.90988	0.70376
0.46745	0.43484	0.00168	0.95484	0.37662	0.00161	0.00428	0.05095	0.02733	0.00355	0.18993	0.6458	0.00325	0.9285	0.69411
0.48332	0.50964	0.00071	0.93661	0.33915	0.00429	0.00475	0.04687	0.02814	0.00518	0.17321	0.64862	0.00201	0.93641	0.70427
0.47944	0.50502	0.00245	0.93442	0.3693	0.00384	0.0011	0.05104	0.02826	0.00369	0.1836	0.59655	0.00241	0.94741	0.7021
0.52551	0.47461	0.00048	0.96487	0.34804	0.007	0.00105	0.04386	0.01716	0.00282	0.17201	0.62373	0.00192	0.90741	0.70476
