mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.90901	0.84607	0.04693	0.82795	0.26654	0.05658	0.05101	0.17901	0.04569	0.04446	0.04164	0.15567	0.04418	0.12625	0.08436
0.90491	0.75118	0.03738	0.94128	0.25939	0.06036	0.06123	0.18051	0.04953	0.03839	0.04027	0.15243	0.03438	0.19166	0.09193
0.88132	0.76895	0.02584	0.6628	0.23181	0.06823	0.04711	0.18316	0.04939	0.03618	0.02776	0.16111	0.02736	0.19661	0.08625
0.91432	0.84252	0.0139	0.72082	0.25903	0.06157	0.0542	0.21986	0.04661	0.03524	0.01773	0.18861	0.01766	0.18189	0.08802
0.90803	0.8426	0.00853	0.72978	0.23973	0.05397	0.04601	0.20143	0.04612	0.02085	0.01064	0.19374	0.00908	0.18813	0.08662
0.91435	0.84469	0.00593	0.45999	0.21989	0.0607	0.04422	0.19201	0.05	0.01588	0.00169	0.1175	0.00272	0.21209	0.08048
0.95608	0.89319	0.00816	0.5714	0.26342	0.04839	0.03377	0.22892	0.05718	0.01207	0.00243	0.20703	0.00392	0.20936	0.08302
0.94816	0.8975	0.00547	0.45981	0.35837	0.06062	0.03239	0.22846	0.05822	0.00987	0.00299	0.20177	0.00138	0.23336	0.08789
0.93855	0.85499	0.00498	0.54841	0.25884	0.05411	0.03534	0.21509	0.05041	0.00948	0.00085	0.20364	0.00109	0.21109	0.0821
0.85871	0.81852	0.00697	0.49083	0.21587	0.04864	0.02588	0.17083	0.03647	0.01094	0.00069	0.15568	0.00071	0.18625	0.08126
0.92033	0.8424	0.00427	0.49888	0.33761	0.05291	0.02277	0.21322	0.05442	0.00774	0.00179	0.25358	0.00093	0.19826	0.08018
0.92081	0.84139	0.00442	0.51935	0.25912	0.05292	0.02028	0.20079	0.05033	0.00808	0.00277	0.23829	0.00299	0.19512	0.09019
0.855	0.76943	0.0034	0.50455	0.224	0.04248	0.0211	0.20073	0.0468	0.00858	0.00165	0.2298	0.00218	0.13754	0.08411
0.83276	0.7574	0.00129	0.4925	0.22682	0.0453	0.02283	0.16416	0.04493	0.00792	0.00189	0.21422	0.00359	0.12852	0.08315
0.84156	0.78948	0.00241	0.48552	0.1672	0.04635	0.03051	0.15853	0.04097	0.0062	0.00244	0.19039	0.0023	0.13485	0.0897
0.91496	0.82082	0.00128	0.58434	0.30549	0.0568	0.02312	0.21519	0.0563	0.00699	0.00269	0.22293	0.00086	0.15487	0.08896
