mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.53832	0.42279	0.04621	0.60796	0.24861	0.05153	0.04137	0.02623	0.01286	0.04756	0.06751	0.13657	0.04668	0.2164	0.15016
0.54482	0.42755	0.04216	0.65797	0.22729	0.05569	0.03798	0.02915	0.01845	0.04554	0.07211	0.0956	0.03499	0.39731	0.15307
0.44087	0.34899	0.02679	0.63363	0.25879	0.04483	0.03422	0.02611	0.01885	0.04087	0.05117	0.16378	0.03002	0.405	0.14102
0.49197	0.37493	0.01265	0.65752	0.23298	0.03688	0.03225	0.02668	0.01802	0.02847	0.0289	0.17356	0.02266	0.38217	0.1332
0.4921	0.36072	0.00772	0.59961	0.28188	0.03131	0.03266	0.02834	0.02024	0.02263	0.02067	0.15881	0.01021	0.26844	0.1427
0.52639	0.34617	0.00922	0.64781	0.27503	0.02581	0.01407	0.02442	0.01848	0.01667	0.01389	0.17037	0.00792	0.29676	0.14149
0.45056	0.27318	0.00765	0.61361	0.28231	0.02183	0.00979	0.02839	0.01689	0.01169	0.01538	0.18201	0.00639	0.29577	0.13101
0.57146	0.34517	0.00533	0.5954	0.27088	0.02885	0.00645	0.02274	0.01127	0.011	0.01651	0.18549	0.00347	0.22002	0.13545
0.66697	0.34999	0.00567	0.6774	0.23909	0.02185	0.00527	0.0211	0.01851	0.0087	0.01385	0.17907	0.00451	0.24581	0.1226
0.6957	0.3655	0.00597	0.78062	0.23268	0.0214	0.0027	0.01765	0.01716	0.00869	0.01862	0.18159	0.0031	0.16097	0.13137
0.58882	0.34569	0.00257	0.55097	0.28438	0.02524	0.00293	0.01913	0.01738	0.00792	0.01557	0.17397	0.00147	0.20234	0.13266
0.41282	0.30419	0.00174	0.38812	0.25958	0.0263	0.00249	0.01913	0.01374	0.00624	0.01534	0.15371	0.00599	0.22823	0.14619
0.63884	0.39126	0.00527	0.56636	0.24349	0.02244	0.00332	0.01919	0.01487	0.0092	0.01413	0.2008	0.00462	0.28495	0.13078
0.69748	0.42615	0.00177	0.52337	0.22485	0.02194	0.00152	0.01871	0.01326	0.00905	0.01748	0.23369	0.00211	0.36531	0.13356
