mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.96128	0.91392	0.04745	0.80655	0.55237	0.13155	0.07576	0.03799	0.02869	0.04941	0.04538	0.211	0.05389	0.76639	0.36505
0.96347	0.92188	0.04035	0.85428	0.75374	0.10421	0.09163	0.03621	0.01844	0.05839	0.03743	0.19173	0.04367	0.70528	0.34038
0.96057	0.94649	0.03306	0.75996	0.90573	0.13486	0.08561	0.03638	0.01927	0.04454	0.04019	0.16314	0.02104	0.64827	0.39811
0.9521	0.93525	0.02033	0.61383	0.89866	0.07679	0.13191	0.0442	0.01498	0.03791	0.02492	0.16483	0.01603	0.78146	0.38103
0.93015	0.93171	0.00747	0.60728	0.92108	0.08778	0.09046	0.06076	0.02031	0.03196	0.02027	0.09994	0.01337	0.79639	0.37126
0.95492	0.97335	0.00856	0.5883	0.95006	0.09995	0.08799	0.05203	0.01344	0.02991	0.01605	0.08655	0.01241	0.79052	0.38799
0.94823	0.96607	0.00534	0.55237	0.96444	0.10913	0.08252	0.0506	0.01783	0.02816	0.01748	0.06306	0.009	0.78861	0.36774
0.93526	0.98115	0.0076	0.53336	0.96859	0.14425	0.10896	0.04406	0.014	0.0236	0.0171	0.05592	0.01117	0.73513	0.34977
0.93857	0.98667	0.0053	0.64722	0.97352	0.11503	0.07572	0.04861	0.015	0.02039	0.01079	0.06104	0.01057	0.82219	0.35385
0.82731	0.90408	0.00682	0.48891	0.98613	0.09945	0.10295	0.04337	0.02036	0.00558	0.00976	0.0518	0.00664	0.7678	0.36216
0.87851	0.9381	0.00533	0.51633	0.97917	0.11651	0.06156	0.04922	0.02227	0.02686	0.01997	0.10104	0.01345	0.66305	0.38542
0.82261	0.88319	0.01457	0.7804	0.97755	0.13425	0.05229	0.05013	0.01637	0.0083	0.03016	0.10404	0.00577	0.74415	0.38541
0.78055	0.9036	0.00637	0.59007	0.9842	0.11268	0.07147	0.05369	0.01732	0.00827	0.01879	0.13484	0.00273	0.7299	0.34445
0.71952	0.90163	0.00464	0.62963	0.97131	0.18342	0.06396	0.05794	0.01491	0.00727	0.02439	0.08188	0.00319	0.68568	0.35103
0.80898	0.9573	0.0086	0.70153	0.97427	0.10321	0.07619	0.04212	0.01371	0.00915	0.00426	0.1071	0.00384	0.51068	0.38443
0.63775	0.90577	0.00602	0.72249	0.99061	0.07343	0.06089	0.03448	0.01655	0.00444	0.00989	0.13966	0.00583	0.48702	0.38582
0.68595	0.92699	0.00258	0.72774	0.98963	0.11621	0.0969	0.05556	0.0135	0.00278	0.03051	0.08766	0.0112	0.44955	0.39516
0.4896	0.84339	0.00828	0.79572	0.98573	0.14283	0.07203	0.0512	0.01271	0.00336	0.0122	0.07694	0.00632	0.53393	0.36985
0.46004	0.79451	0.00853	0.78822	0.98582	0.09137	0.07254	0.0478	0.01318	0.00232	0.01384	0.11787	0.00705	0.544	0.40368
0.60369	0.90878	0.00382	0.72791	0.98204	0.17873	0.10099	0.06294	0.00855	0.00158	0.01572	0.05004	0.00431	0.44702	0.38557
0.57485	0.92935	0.01025	0.74993	0.97473	0.15778	0.1056	0.06018	0.01325	0.00448	0.01955	0.12282	0.0089	0.503	0.39565
0.63959	0.90934	0.00405	0.70747	0.97606	0.1146	0.10535	0.05493	0.0106	0.00241	0.01344	0.10852	0.00443	0.56182	0.36399
0.58038	0.93183	0.00757	0.78446	0.9813	0.08767	0.08835	0.03088	0.01106	0.00256	0.01187	0.07932	0.00434	0.56419	0.38598
0.56667	0.92328	0.00627	0.76446	0.9891	0.14361	0.07574	0.04904	0.0143	0.00099	0.01854	0.10115	0.00085	0.59227	0.35358
0.68137	0.96053	0.00651	0.70032	0.97842	0.14675	0.10317	0.04355	0.02485	0.00121	0.01821	0.13813	0.00244	0.60651	0.36883
0.7908	0.98334	0.00433	0.68118	0.98441	0.09079	0.07081	0.04006	0.0187	0.00627	0.02539	0.0395	0.00465	0.5723	0.39149
0.78875	0.98226	0.00513	0.63839	0.96245	0.12205	0.06779	0.03678	0.01245	0.0023	0.02744	0.07806	0.00351	0.59942	0.39316
0.72448	0.94593	0.00497	0.65498	0.97957	0.09261	0.08848	0.04383	0.02494	0.00269	0.05327	0.09819	0.00346	0.60477	0.37509
0.74563	0.96375	0.00358	0.67693	0.97295	0.12976	0.09512	0.03475	0.01337	0.00746	0.03294	0.11438	0.00206	0.6449	0.364
0.66146	0.92619	0.00636	0.69838	0.98371	0.22242	0.11483	0.05229	0.00538	0.00445	0.04062	0.08992	0.00321	0.63379	0.35526
0.63511	0.88153	0.00785	0.75907	0.9735	0.18308	0.07983	0.05416	0.01024	0.00385	0.02143	0.03941	0.00368	0.64646	0.37229
0.72944	0.95486	0.00286	0.74735	0.95246	0.23887	0.08785	0.04802	0.01844	0.00599	0.02053	0.08525	0.00144	0.67431	0.34953
0.65696	0.90309	0.003	0.73397	0.97622	0.21469	0.13632	0.04722	0.01411	0.00076	0.02825	0.06372	0.00177	0.61733	0.36486
0.63048	0.82102	0.00216	0.84267	0.94582	0.21911	0.10327	0.05348	0.00551	0.00103	0.0122	0.14539	0.00206	0.6004	0.38299
0.59858	0.89778	0.00462	0.7612	0.96852	0.21437	0.10195	0.06443	0.02162	0.0017	0.02574	0.12039	0.00177	0.70952	0.33996
0.56063	0.8653	0.00532	0.72992	0.97799	0.11228	0.11627	0.03573	0.02033	0.00379	0.01503	0.13576	0.00392	0.73526	0.33157
0.73175	0.94645	0.00431	0.80411	0.96132	0.25172	0.126	0.06236	0.01037	0.00186	0.03319	0.09833	0.00131	0.67426	0.32924
0.80163	0.96174	0.00662	0.66798	0.95884	0.21521	0.09865	0.03607	0.0127	0.00242	0.03534	0.11493	0.00189	0.71511	0.34885
0.7178	0.92354	0.00472	0.77699	0.95952	0.19481	0.15347	0.03822	0.01127	0.00225	0.00717	0.10508	0.00239	0.68027	0.35802
0.66014	0.86884	0.00528	0.70169	0.97109	0.19165	0.09669	0.05845	0.00593	0.00381	0.0113	0.07962	0.00163	0.63079	0.35741
0.6121	0.85531	0.00778	0.6941	0.97782	0.15786	0.09572	0.03805	0.0121	0.00471	0.01802	0.16204	0.00734	0.65421	0.35154
0.78675	0.94784	0.00302	0.70983	0.89138	0.27163	0.11795	0.05022	0.0143	0.00167	0.00887	0.1257	0.00106	0.68046	0.35999
0.69213	0.91445	0.00245	0.69584	0.94903	0.20045	0.08099	0.05753	0.02898	0.0033	0.02674	0.07132	0.00202	0.69034	0.36918
0.71426	0.93182	0.00375	0.64802	0.93253	0.22651	0.10807	0.04105	0.01011	0.00347	0.05135	0.10873	0.0011	0.70398	0.34701
0.67769	0.96194	0.00232	0.64995	0.96636	0.24658	0.09968	0.07687	0.01882	0.00468	0.04242	0.04539	0.0028	0.65768	0.3853
0.55126	0.76822	0.00314	0.65263	0.97748	0.2893	0.0996	0.10837	0.01581	0.00067	0.08581	0.07324	0.003	0.6565	0.36937
0.83091	0.90379	0.00209	0.66241	0.9211	0.30969	0.09789	0.05906	0.02544	0.00488	0.10234	0.17111	0.00341	0.67296	0.41138
0.71986	0.8561	0.00166	0.617	0.93028	0.26985	0.09992	0.04015	0.05542	0.0041	0.02765	0.16697	0.00208	0.68727	0.35398
0.51829	0.59782	0.00182	0.66558	0.96893	0.19832	0.10546	0.07035	0.09275	0.00213	0.02044	0.10356	0.00533	0.6641	0.3864
0.65598	0.82192	0.00112	0.63121	0.94576	0.2128	0.096	0.03032	0.05574	0.00629	0.00681	0.14248	0.0078	0.60906	0.39255
0.7877	0.91356	0.00226	0.62982	0.95983	0.31582	0.09737	0.02631	0.02659	0.00214	0.014	0.22251	0.0038	0.59514	0.36064
0.56506	0.80189	0.00112	0.60278	0.98793	0.24445	0.10684	0.07885	0.09651	0.00185	0.01784	0.09644	0.00202	0.58272	0.38099
0.72838	0.85167	0.00468	0.57026	0.95736	0.23606	0.10088	0.0606	0.06086	0.00314	0.02098	0.07131	0.00237	0.6551	0.37555
