mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.92415	0.8676	0.04848	0.52527	0.28372	0.05397	0.05152	0.1901	0.0505	0.04204	0.04588	0.16786	0.04615	0.14011	0.0815
0.91296	0.77679	0.03706	0.87402	0.2845	0.0596	0.06124	0.2008	0.05441	0.04329	0.03951	0.13707	0.03145	0.17099	0.09019
0.88883	0.80971	0.02213	0.72942	0.33274	0.06535	0.05301	0.2072	0.05246	0.03698	0.03683	0.19545	0.01439	0.17239	0.08961
0.8915	0.82666	0.01416	0.76724	0.21327	0.06137	0.05324	0.20185	0.05285	0.03778	0.02426	0.18382	0.00941	0.20912	0.08844
0.85013	0.74948	0.002	0.745	0.25656	0.0665	0.04482	0.1875	0.04774	0.03299	0.01305	0.16078	0.00681	0.16128	0.09169
0.87242	0.84992	0.00116	0.70078	0.27973	0.06497	0.05059	0.18057	0.04908	0.0255	0.00981	0.17965	0.00139	0.14138	0.08705
0.90378	0.79402	0.00097	0.56203	0.22306	0.05528	0.04387	0.18254	0.04915	0.01909	0.0087	0.16936	0.0046	0.11936	0.08428
0.94923	0.88859	0.00119	0.56155	0.36026	0.05519	0.0438	0.22853	0.06066	0.01021	0.00736	0.2125	0.00158	0.12831	0.09114
0.93052	0.91053	0.0007	0.87046	0.38809	0.05373	0.04174	0.2266	0.04952	0.00766	0.00687	0.22493	0.00076	0.12566	0.09796
0.9383	0.90065	0.00199	0.67743	0.35798	0.05595	0.03928	0.23598	0.05265	0.00798	0.0063	0.23339	0.00103	0.13163	0.08484
0.94802	0.91088	0.00152	0.63513	0.3279	0.05615	0.03475	0.23069	0.06277	0.00239	0.00593	0.25597	0.00112	0.12923	0.08363
0.97417	0.91976	0.00119	0.58398	0.38356	0.04682	0.03002	0.24885	0.06747	0.00146	0.00501	0.265	0.00377	0.12208	0.08945
0.97063	0.92641	0.00073	0.53436	0.3955	0.04324	0.03187	0.22348	0.05733	0.00132	0.00429	0.23393	0.00147	0.11836	0.08808
0.95169	0.9222	0.00107	0.68347	0.37052	0.05371	0.02542	0.21219	0.06182	0.00328	0.00495	0.25608	0.0016	0.10838	0.08078
0.93359	0.91118	0.00061	0.77851	0.47884	0.05103	0.04067	0.22662	0.06343	0.00092	0.00222	0.24812	0.00106	0.08669	0.09159
0.92653	0.88245	0.00093	0.54041	0.31114	0.04767	0.0345	0.22238	0.0651	0.00361	0.00427	0.21133	0.00035	0.1399	0.08659
0.96838	0.91374	0.00069	0.4629	0.40476	0.0448	0.03698	0.2245	0.05448	0.00123	0.00387	0.27783	0.00102	0.11948	0.08492
0.92382	0.81829	0.00128	0.481	0.36458	0.05067	0.02262	0.20238	0.05522	0.00188	0.00466	0.27843	0.00072	0.09073	0.08784
0.94873	0.86489	0.00149	0.69232	0.37723	0.0483	0.02872	0.21477	0.05141	0.00093	0.00298	0.29259	0.00197	0.11116	0.08744
0.90343	0.78923	0.00087	0.42653	0.29605	0.04708	0.02847	0.20204	0.06183	0.0013	0.00415	0.2057	0.00207	0.14376	0.07936
0.93925	0.8205	0.00073	0.49187	0.3234	0.04182	0.02497	0.19666	0.04781	0.00115	0.00415	0.22622	0.00168	0.12434	0.07784
0.93744	0.8029	0.0007	0.4915	0.33316	0.03747	0.02552	0.19318	0.0396	0.00118	0.0027	0.27973	0.0019	0.12405	0.08857
0.90985	0.84354	0.00147	0.61302	0.42802	0.04427	0.02838	0.19845	0.04937	0.00089	0.00254	0.2624	0.00186	0.12341	0.08108
0.77237	0.66605	0.00251	0.5113	0.20164	0.04172	0.02428	0.16708	0.0468	0.0033	0.00569	0.14268	0.00162	0.10847	0.08401
0.82688	0.74161	0.00134	0.45685	0.29124	0.04317	0.02937	0.17704	0.05524	0.00092	0.00152	0.19498	0.00206	0.12296	0.08532
0.89309	0.7607	0.00149	0.50581	0.35907	0.04609	0.02959	0.19119	0.04332	0.00103	0.00123	0.24185	0.00142	0.12333	0.07819
0.89824	0.80701	0.0013	0.48264	0.29659	0.0487	0.02302	0.17408	0.06544	0.00103	0.00097	0.23243	0.00106	0.13255	0.075
0.92322	0.80236	0.00138	0.45044	0.38249	0.04298	0.02568	0.202	0.05522	0.00096	0.00335	0.28102	0.00094	0.11852	0.0891
0.94386	0.8593	0.00193	0.42857	0.41434	0.0452	0.02005	0.23565	0.0534	0.00041	0.00332	0.25902	0.00206	0.11202	0.0823
0.96508	0.86611	0.00055	0.50956	0.47897	0.04231	0.0241	0.23198	0.05598	0.00202	0.00187	0.29931	0.0013	0.12358	0.08896
0.94136	0.89411	0.00073	0.60073	0.42842	0.0333	0.03378	0.25642	0.07157	0.00125	0.00168	0.28928	0.00088	0.14841	0.08261
0.95954	0.85107	0.00175	0.74963	0.42117	0.03737	0.02458	0.21229	0.06068	0.0009	0.00155	0.33198	0.00125	0.11077	0.08383
0.97057	0.90177	0.00059	0.6969	0.48601	0.04689	0.02388	0.23558	0.06383	0.00061	0.00228	0.3677	0.00092	0.13665	0.08213
0.96221	0.86456	0.00085	0.58747	0.476	0.03538	0.02614	0.23177	0.07283	0.0005	0.00125	0.29888	0.00161	0.11713	0.08798
0.98384	0.90938	0.00299	0.64064	0.54901	0.05155	0.02408	0.24848	0.07018	0.00198	0.00096	0.3154	0.00084	0.13639	0.08142
0.96223	0.84196	0.00182	0.43711	0.45857	0.04291	0.02346	0.21838	0.0613	0.00071	0.00089	0.30356	0.00169	0.10925	0.07535
0.95114	0.78877	0.00093	0.52525	0.5376	0.04216	0.0233	0.20192	0.04848	0.00102	0.00145	0.2306	0.00142	0.14178	0.08278
0.93072	0.82542	0.00086	0.52043	0.43333	0.0538	0.02447	0.22443	0.06805	0.00049	0.00186	0.28707	0.00251	0.13227	0.08077
0.86291	0.74922	0.00063	0.4414	0.39466	0.04091	0.02422	0.20107	0.06206	0.00158	0.00118	0.26238	0.00115	0.13352	0.07741
0.94072	0.84631	0.00233	0.64735	0.5096	0.03691	0.02213	0.23132	0.06729	0.00049	0.00078	0.31423	0.00051	0.15794	0.083
0.97436	0.9187	0.00341	0.84387	0.67465	0.04059	0.02285	0.24977	0.06657	0.00072	0.00152	0.35679	0.00103	0.12783	0.07407
0.91521	0.82139	0.00094	0.54063	0.45874	0.04389	0.02504	0.21712	0.04248	0.00149	0.00136	0.2973	0.00115	0.13692	0.07411
0.9601	0.87598	0.00218	0.55011	0.5732	0.04151	0.0239	0.2451	0.05223	0.001	0.00192	0.37318	0.00167	0.11961	0.07533
0.96062	0.84112	0.00084	0.48426	0.5235	0.03766	0.02923	0.20053	0.04565	0.00136	0.00071	0.27628	0.00369	0.14155	0.07737
0.92278	0.85286	0.00076	0.48571	0.55975	0.0521	0.02228	0.22186	0.06032	0.00108	0.00168	0.30467	0.00061	0.1374	0.0728
0.91846	0.83655	0.00132	0.47278	0.4712	0.05565	0.01955	0.21978	0.06642	0.00122	0.00145	0.32293	0.00219	0.14547	0.07477
0.81912	0.70143	0.00163	0.49087	0.34669	0.03934	0.03122	0.17954	0.07226	0.00087	0.00253	0.23218	0.00123	0.1019	0.06188
0.90611	0.7963	0.0009	0.54989	0.51533	0.04571	0.02123	0.21574	0.06027	0.00167	0.0037	0.31237	0.00072	0.11311	0.07526
0.95286	0.88804	0.00032	0.61808	0.57838	0.04186	0.02405	0.24328	0.08434	0.00075	0.0011	0.36928	0.00151	0.12819	0.06914
0.93303	0.78411	0.00094	0.61302	0.40525	0.04604	0.02032	0.20574	0.0567	0.00119	0.00086	0.31738	0.00213	0.1277	0.07849
0.88157	0.79705	0.00083	0.4613	0.43498	0.05026	0.02789	0.21396	0.06243	0.0004	0.00073	0.30011	0.00114	0.14738	0.07157
0.78222	0.68499	0.00186	0.45698	0.36574	0.04926	0.01972	0.1737	0.03434	0.0009	0.002	0.18671	0.00081	0.10438	0.05716
0.87843	0.78261	0.00121	0.54004	0.43403	0.04413	0.02423	0.20927	0.06641	0.00062	0.0007	0.27172	0.00169	0.12109	0.06576
0.85574	0.78271	0.0011	0.51102	0.41365	0.04158	0.0268	0.20714	0.062	0.00195	0.00214	0.25903	0.00132	0.11847	0.06768
0.93935	0.78886	0.00162	0.45926	0.46017	0.05301	0.02537	0.21805	0.08075	0.0028	0.00225	0.21976	0.00143	0.12059	0.06823
0.91473	0.80473	0.00116	0.53138	0.52066	0.05151	0.02115	0.25349	0.07124	0.00117	0.00171	0.29845	0.0018	0.09912	0.05694
0.89788	0.80218	0.00162	0.57065	0.55071	0.04582	0.02955	0.21376	0.05833	0.00091	0.00114	0.36779	0.00045	0.10431	0.05449
0.96628	0.84735	0.00136	0.78073	0.6924	0.05578	0.01973	0.19838	0.04963	0.00084	0.00264	0.30543	0.00164	0.08403	0.05113
0.87473	0.69576	0.00206	0.52619	0.32355	0.04773	0.02773	0.18551	0.06298	0.00078	0.00125	0.19854	0.0018	0.10506	0.05387
0.91569	0.81635	0.00147	0.44738	0.51274	0.05621	0.02766	0.19685	0.09287	0.00358	0.00138	0.28926	0.00165	0.08235	0.0541
0.88944	0.7753	0.00048	0.47421	0.45547	0.05367	0.02213	0.20577	0.05367	0.00106	0.00076	0.2844	0.00176	0.10175	0.0499
0.87573	0.82204	0.00122	0.67194	0.59421	0.04121	0.02144	0.29357	0.08301	0.00122	0.00116	0.33362	0.00128	0.11269	0.0561
