mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.67124	0.49759	0.04327	0.75338	0.37375	0.08926	0.04481	0.01782	0.00871	0.04904	0.04682	0.18508	0.04714	0.19339	0.08052
0.62103	0.42896	0.04045	0.85929	0.30382	0.07141	0.048	0.01587	0.01224	0.03764	0.04428	0.16364	0.03272	0.19578	0.07601
0.54376	0.30946	0.02132	0.9044	0.31293	0.08709	0.04832	0.01425	0.01053	0.04069	0.03723	0.16043	0.01198	0.24133	0.074
0.3951	0.26831	0.01278	0.88486	0.37155	0.06998	0.04714	0.01489	0.0131	0.03226	0.02448	0.13913	0.0057	0.19573	0.07908
0.49928	0.29057	0.0059	0.92701	0.31438	0.05481	0.03632	0.01422	0.01399	0.02938	0.01232	0.1872	0.00619	0.18939	0.07729
0.50921	0.29187	0.00088	0.95101	0.32866	0.04969	0.02975	0.01551	0.01305	0.02619	0.01346	0.18489	0.0007	0.2283	0.08678
0.58876	0.37183	0.00099	0.99263	0.34474	0.0533	0.03115	0.01264	0.01215	0.02037	0.00767	0.18694	0.00254	0.23423	0.08374
0.42686	0.24488	0.00064	0.78125	0.30774	0.04543	0.03258	0.01303	0.01055	0.00996	0.00722	0.23249	0.00113	0.25342	0.07753
0.47742	0.23847	0.00104	0.82394	0.36092	0.05337	0.02282	0.01293	0.01218	0.00497	0.00681	0.18209	0.00063	0.24842	0.08407
0.57835	0.28431	0.00094	0.87856	0.29628	0.05788	0.0188	0.01064	0.00935	0.00498	0.00669	0.22509	0.00097	0.2403	0.07861
0.47575	0.23542	0.00101	0.76698	0.31334	0.04719	0.01721	0.01196	0.00923	0.00447	0.00543	0.22537	0.00286	0.2537	0.08394
0.64508	0.32465	0.00156	0.91451	0.29799	0.0496	0.01699	0.0103	0.01219	0.00042	0.00197	0.24989	0.00445	0.20163	0.08494
0.60331	0.24792	0.00407	0.85772	0.28327	0.04858	0.01377	0.0096	0.00899	0.00228	0.00531	0.2287	0.00402	0.23108	0.0834
0.56951	0.30083	0.00278	0.86241	0.31276	0.04603	0.01086	0.00983	0.00734	0.00091	0.00292	0.23313	0.00172	0.19254	0.0792
0.57914	0.25908	0.0009	0.77369	0.28062	0.04274	0.01692	0.0101	0.00776	0.00083	0.00325	0.25583	0.00034	0.21683	0.08682
0.60299	0.2871	0.00091	0.74758	0.29193	0.03737	0.01049	0.00731	0.00968	0.00466	0.00429	0.28587	0.00034	0.22963	0.07702
0.65991	0.29049	0.00219	0.90675	0.27652	0.04713	0.00805	0.01081	0.00881	0.00132	0.00238	0.28832	0.001	0.19964	0.07116
0.6614	0.34578	0.00183	0.80773	0.28234	0.05818	0.01333	0.00717	0.01042	0.00071	0.00246	0.26745	0.00024	0.22438	0.07311
0.5504	0.26922	0.00146	0.74528	0.28158	0.03351	0.00513	0.00644	0.0077	0.00104	0.00325	0.2692	0.00082	0.20234	0.0763
0.5412	0.23567	0.00123	0.75559	0.28307	0.03307	0.00904	0.01199	0.00778	0.0022	0.00279	0.24393	0.00063	0.25394	0.07512
0.73846	0.4723	0.00081	0.89467	0.27916	0.04054	0.00736	0.00489	0.00763	0.00123	0.00299	0.294	0.00094	0.22222	0.07962
0.78766	0.44402	0.00049	0.92332	0.27192	0.03489	0.00881	0.01084	0.00378	0.00191	0.0012	0.34448	0.00053	0.2132	0.07531
0.80192	0.4263	0.00051	0.96361	0.2727	0.04942	0.00722	0.00843	0.00706	0.00249	0.00356	0.36113	0.0017	0.26748	0.07397
0.60962	0.25272	0.0011	0.75131	0.3121	0.0446	0.01196	0.00597	0.00471	0.00033	0.00208	0.21939	0.00077	0.20279	0.07336
0.7614	0.35027	0.00067	0.81731	0.27627	0.05333	0.01175	0.00716	0.00446	0.00111	0.00077	0.26987	0.00071	0.22326	0.0777
0.78136	0.39435	0.00167	0.77164	0.27519	0.03039	0.00973	0.01193	0.00488	0.00079	0.00184	0.34283	0.00059	0.24817	0.07098
0.77847	0.37516	0.00115	0.89726	0.28049	0.03246	0.01091	0.01056	0.00384	0.00061	0.00325	0.2876	0.00156	0.22347	0.08058
0.67704	0.3244	0.00056	0.7797	0.27511	0.05049	0.00918	0.0057	0.00447	0.0015	0.00257	0.26257	0.0005	0.18946	0.06927
0.72863	0.34754	0.00178	0.83439	0.26919	0.0359	0.00625	0.01201	0.00372	0.00479	0.0009	0.28334	0.0016	0.23967	0.07773
0.84648	0.48019	0.00127	0.91982	0.27102	0.04429	0.00846	0.01275	0.00491	0.00063	0.00373	0.36839	0.00099	0.23183	0.07474
0.69271	0.36619	0.001	0.93446	0.27874	0.04771	0.0144	0.01355	0.00818	0.00236	0.00201	0.30393	0.00137	0.22088	0.07979
0.8231	0.4498	0.00075	0.86018	0.27253	0.0516	0.00356	0.00897	0.00491	0.00115	0.00045	0.32665	0.00141	0.25095	0.07803
0.75201	0.42009	0.00034	0.8758	0.27241	0.0417	0.00702	0.00892	0.00561	0.00185	0.00218	0.3417	0.00038	0.26745	0.06659
0.69525	0.2992	0.00197	0.85451	0.28375	0.03832	0.00574	0.00761	0.0042	0.0016	0.00324	0.30299	0.00107	0.22445	0.07939
0.8155	0.38717	0.00041	0.90111	0.28115	0.05015	0.00905	0.00491	0.00683	0.00168	0.00178	0.35706	0.0004	0.23642	0.07736
0.69581	0.29493	0.00146	0.82692	0.29697	0.03837	0.00874	0.00563	0.00526	0.0006	0.00059	0.32048	0.00347	0.23163	0.06813
0.75241	0.32322	0.0007	0.85508	0.27957	0.0432	0.01494	0.00647	0.00376	0.00081	0.00374	0.32336	0.00124	0.24505	0.0729
0.67438	0.3328	0.00091	0.86058	0.27837	0.04533	0.01028	0.00986	0.00515	0.00137	0.00098	0.31203	0.00076	0.24148	0.073
0.71097	0.32955	0.00035	0.8636	0.27642	0.02828	0.00615	0.01389	0.00484	0.00161	0.00065	0.34027	0.00255	0.23342	0.07612
0.76854	0.39547	0.0016	0.87647	0.26855	0.04141	0.01	0.00878	0.00925	0.00119	0.0007	0.3591	0.00029	0.19848	0.07237
0.71238	0.34365	0.00113	0.85031	0.27844	0.04981	0.00851	0.00888	0.00616	0.00085	0.0004	0.31893	0.00085	0.23175	0.07139
0.67559	0.32566	0.00105	0.78664	0.27077	0.05292	0.0084	0.00797	0.00444	0.00114	0.00141	0.29502	0.00053	0.23147	0.06794
0.73968	0.28809	0.00113	0.92932	0.27458	0.03989	0.00798	0.00927	0.00396	0.00054	0.00082	0.33609	0.00143	0.21259	0.07155
0.6285	0.25123	0.00288	0.73747	0.29876	0.04446	0.00794	0.01171	0.00388	0.00077	0.00112	0.34302	0.00121	0.22543	0.07669
0.70378	0.3298	0.00121	0.93087	0.27109	0.03987	0.0055	0.00665	0.01012	0.0011	0.0025	0.34642	0.00142	0.19872	0.07326
0.69903	0.35967	0.00076	0.80801	0.27586	0.03778	0.0089	0.00828	0.00627	0.00115	0.00151	0.34158	0.00098	0.23022	0.07254
0.77231	0.44421	0.00066	0.80971	0.27786	0.03808	0.00744	0.01473	0.00732	0.00085	0.00114	0.3883	0.00109	0.20676	0.06898
0.69093	0.35904	0.00143	0.83981	0.26905	0.04868	0.00696	0.00846	0.00747	0.00146	0.00104	0.36633	0.00041	0.21579	0.06349
0.77745	0.4356	0.00074	0.91994	0.27032	0.03746	0.00747	0.00707	0.00221	0.00118	0.00152	0.41922	0.00037	0.20505	0.07014
0.65787	0.39635	0.00053	0.69654	0.27326	0.03576	0.01119	0.01006	0.00488	0.00045	0.00052	0.36944	0.00081	0.22077	0.07578
0.67221	0.29973	0.00108	0.84839	0.27771	0.0343	0.00812	0.01083	0.00445	0.00101	0.00104	0.36416	0.00061	0.24099	0.07407
0.6162	0.29645	0.00132	0.73037	0.2727	0.03654	0.00725	0.00777	0.00286	0.00202	0.00149	0.35464	0.00054	0.22477	0.06166
0.7063	0.31831	0.00092	0.8925	0.27493	0.0341	0.01103	0.01193	0.0019	0.0035	0.00034	0.37287	0.00114	0.22456	0.06647
0.8046	0.29654	0.00066	0.91285	0.27163	0.02838	0.01058	0.01414	0.00152	0.0011	0.00192	0.35265	0.00041	0.22248	0.0636
0.60436	0.24998	0.00056	0.71963	0.28125	0.03119	0.0085	0.00956	0.00629	0.00114	0.00065	0.33183	0.00082	0.23426	0.07387
0.58342	0.24308	0.00132	0.87866	0.27022	0.03118	0.01197	0.01352	0.00824	0.00245	0.00096	0.29197	0.0003	0.22777	0.05864
0.67058	0.31372	0.00086	0.89282	0.27068	0.04363	0.01203	0.00796	0.00691	0.00164	0.00076	0.37294	0.00095	0.21966	0.0627
0.71313	0.35441	0.0008	0.82228	0.27258	0.03629	0.01287	0.01514	0.01155	0.00197	0.00199	0.39561	0.0017	0.21602	0.06061
0.67344	0.34621	0.00096	0.83804	0.27402	0.04629	0.00971	0.01827	0.00276	0.00058	0.00274	0.39557	0.00081	0.22359	0.05388
0.75085	0.30161	0.00183	0.93222	0.275	0.05252	0.01182	0.00367	0.00325	0.0006	0.00138	0.36306	0.00105	0.24095	0.06255
0.74096	0.26636	0.00079	0.93485	0.27377	0.04566	0.00722	0.01313	0.0046	0.0007	0.00232	0.36946	0.00104	0.22609	0.06167
0.7671	0.28452	0.00124	0.84884	0.27224	0.03735	0.00792	0.01184	0.00319	0.00071	0.00184	0.35486	0.0028	0.21913	0.06721
0.79798	0.35925	0.00094	0.88936	0.27299	0.06216	0.00805	0.02376	0.0059	0.00056	0.00229	0.40424	0.00041	0.23946	0.05726
0.76195	0.39033	0.00093	0.87251	0.27192	0.05747	0.01154	0.02033	0.00451	0.00135	0.00061	0.39881	0.00098	0.2359	0.05884
0.81554	0.27746	0.0021	0.95633	0.27731	0.04971	0.0143	0.01362	0.00305	0.00097	0.00258	0.37817	0.00028	0.23398	0.0612
0.80513	0.32234	0.00073	0.86084	0.2783	0.04857	0.01211	0.01005	0.00201	0.00107	0.00139	0.34886	0.00143	0.26481	0.05626
0.67756	0.25246	0.00093	0.94127	0.28798	0.03324	0.00418	0.00659	0.00326	0.00151	0.00155	0.28488	0.00087	0.21574	0.05618
0.61704	0.25534	0.00083	0.68578	0.27894	0.03293	0.00499	0.01279	0.0029	0.00078	0.00071	0.30607	0.00069	0.24134	0.05815
0.76853	0.3248	0.0007	0.90627	0.27198	0.0356	0.00586	0.00936	0.00632	0.00054	0.00148	0.39842	0.00055	0.20214	0.04111
0.71511	0.26758	0.00161	0.77337	0.28071	0.03975	0.0095	0.01409	0.00363	0.00096	0.00072	0.3432	0.00064	0.22404	0.04751
0.75942	0.26325	0.00124	0.89529	0.28946	0.04862	0.01461	0.00795	0.00354	0.00154	0.00125	0.32323	0.00083	0.23241	0.05564
0.75968	0.24527	0.00065	0.92189	0.28447	0.05005	0.00571	0.00605	0.00446	0.00066	0.00042	0.39859	0.00189	0.21782	0.04688
0.74374	0.24159	0.00239	0.92885	0.27444	0.05473	0.00574	0.00416	0.00397	0.00102	0.00118	0.34588	0.00028	0.20481	0.04303
0.69198	0.25489	0.00161	0.89501	0.27213	0.05895	0.00805	0.00697	0.00378	0.00149	0.00073	0.30372	0.00126	0.21188	0.05009
0.65683	0.28767	0.00074	0.80483	0.27387	0.0546	0.00311	0.00249	0.00284	0.0022	0.00069	0.3098	0.00068	0.25101	0.06893
0.7479	0.28513	0.0017	0.89735	0.27716	0.05168	0.00644	0.00734	0.00405	0.00075	0.00072	0.36672	0.00115	0.25139	0.06731
0.69885	0.28992	0.0009	0.86492	0.27521	0.05392	0.01198	0.00796	0.00346	0.00101	0.00043	0.30113	0.00054	0.25079	0.05512
0.73391	0.25932	0.00125	0.90388	0.27626	0.04223	0.00835	0.00478	0.00339	0.0009	0.00102	0.34256	0.00096	0.23749	0.07028
0.75286	0.30495	0.00053	0.88246	0.27934	0.05953	0.00962	0.01174	0.0049	0.00088	0.00079	0.34416	0.00147	0.24792	0.05478
0.55058	0.24677	0.001	0.73584	0.2805	0.03571	0.01161	0.00445	0.00488	0.00045	0.00176	0.30604	0.00234	0.22172	0.05244
0.71517	0.2494	0.00234	0.84873	0.27647	0.04064	0.00722	0.00352	0.00253	0.00182	0.00118	0.30275	0.00069	0.24496	0.05616
0.77391	0.27654	0.00259	0.89772	0.27388	0.04165	0.00788	0.01145	0.0023	0.00076	0.00112	0.35077	0.00076	0.21524	0.04522
0.70136	0.22725	0.00103	0.84345	0.27346	0.04186	0.00861	0.00816	0.00438	0.00061	0.00128	0.32265	0.00066	0.22345	0.05352
0.61845	0.26468	0.00092	0.86018	0.28342	0.0754	0.00623	0.00614	0.00459	0.00075	0.00049	0.26931	0.00049	0.21876	0.04262
0.78185	0.24281	0.00109	0.96985	0.27571	0.02975	0.01123	0.00318	0.00383	0.00126	0.00214	0.28892	0.00047	0.24038	0.05244
0.83695	0.31326	0.00069	0.98445	0.27543	0.05102	0.00728	0.00185	0.00406	0.00076	0.0014	0.27753	0.00095	0.23058	0.05293
0.73564	0.2606	0.00063	0.97786	0.27724	0.03752	0.00625	0.00386	0.0032	0.00116	0.00124	0.24278	0.00122	0.24328	0.06634
0.81446	0.28821	0.0006	0.92829	0.27436	0.0656	0.01011	0.01422	0.00496	0.0019	0.00086	0.33749	0.00062	0.24119	0.05028
0.67743	0.2459	0.001	0.82684	0.29812	0.05616	0.00933	0.0031	0.0065	0.0008	0.00049	0.30264	0.00079	0.25015	0.0506
0.76455	0.24841	0.00244	0.92149	0.27641	0.04335	0.00338	0.00502	0.00492	0.00137	0.0016	0.3384	0.00099	0.22221	0.04797
0.68624	0.23756	0.00297	0.91002	0.27764	0.05259	0.00476	0.00322	0.00433	0.00055	0.00096	0.29925	0.00062	0.2117	0.05839
0.76061	0.24013	0.00046	0.93415	0.28689	0.06565	0.01086	0.00479	0.00252	0.00044	0.0032	0.32272	0.00115	0.23972	0.05352
0.80781	0.21971	0.0009	0.94687	0.27935	0.05006	0.00463	0.00254	0.00345	0.00351	0.00054	0.3032	0.00101	0.22558	0.06328
0.72615	0.22497	0.00083	0.90782	0.28092	0.02771	0.00679	0.00295	0.005	0.00188	0.00126	0.31504	0.00153	0.21709	0.04019
0.74918	0.2551	0.00179	0.93687	0.27585	0.0522	0.00828	0.00352	0.00436	0.00025	0.00131	0.3248	0.00063	0.20771	0.02895
0.75998	0.24642	0.00066	0.91423	0.27681	0.03844	0.00594	0.00286	0.00294	0.00121	0.00063	0.33442	0.00046	0.22638	0.04422
0.69998	0.22921	0.00046	0.90998	0.28801	0.0423	0.00767	0.00379	0.00448	0.00162	0.00175	0.33717	0.00091	0.23285	0.03983
0.80079	0.28218	0.00139	0.96225	0.27871	0.06907	0.00653	0.00864	0.00242	0.00151	0.00033	0.34219	0.00105	0.19892	0.04756
0.82514	0.31424	0.00063	0.9649	0.28201	0.07687	0.00881	0.00344	0.00476	0.0016	0.00297	0.34095	0.00088	0.22259	0.02991
0.69368	0.27791	0.00071	0.86181	0.27563	0.05468	0.01088	0.00984	0.00561	0.00098	0.00144	0.38645	0.00036	0.2345	0.04478
0.84054	0.26968	0.00121	0.96846	0.28236	0.03903	0.00778	0.00408	0.00166	0.00056	0.00079	0.33934	0.00082	0.22365	0.03948
0.73465	0.27057	0.00201	0.92155	0.28421	0.07908	0.00839	0.0021	0.00284	0.00048	0.00173	0.32549	0.00106	0.23646	0.04574
0.8232	0.25748	0.00097	0.94885	0.27857	0.06719	0.00527	0.01186	0.00428	0.0013	0.00072	0.37914	0.0005	0.21919	0.04652
0.79011	0.30823	0.0016	0.89898	0.28036	0.0478	0.00474	0.00976	0.00324	0.00352	0.00153	0.35934	0.00089	0.25317	0.03173
0.78978	0.24848	0.00077	0.96235	0.29075	0.05469	0.00988	0.01022	0.00454	0.00044	0.00207	0.26963	0.00109	0.23045	0.0468
