mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.70499	0.61227	0.04017	0.8659	0.26215	0.05085	0.04751	0.05784	0.01902	0.04385	0.15694	0.23777	0.05035	1.03726	0.7017
0.61294	0.62607	0.04028	0.91097	0.25413	0.0413	0.04737	0.04997	0.01725	0.04572	0.15645	0.19127	0.03857	0.92432	0.68676
0.48504	0.58429	0.02372	0.90567	0.27629	0.03203	0.03968	0.03543	0.01809	0.03716	0.13464	0.19976	0.02101	0.8932	0.69339
0.52073	0.70642	0.00941	0.92778	0.2798	0.01771	0.03498	0.03738	0.01585	0.03556	0.09748	0.26487	0.01527	0.86857	0.68103
0.52496	0.70442	0.00521	0.83379	0.31197	0.01613	0.0312	0.03113	0.01616	0.03067	0.10269	0.21456	0.01184	0.88417	0.71262
0.5213	0.45679	0.00134	0.86153	0.1944	0.01158	0.03258	0.03758	0.01756	0.02808	0.10801	0.26693	0.00894	0.85423	0.7161
0.53612	0.51782	0.00293	0.898	0.24738	0.01105	0.0326	0.0405	0.01485	0.02107	0.08219	0.2487	0.00602	0.82914	0.72333
0.53862	0.68994	0.00161	0.85785	0.38626	0.00908	0.03084	0.02996	0.02062	0.01388	0.06744	0.21705	0.00514	0.85001	0.71177
0.50773	0.71564	0.001	0.85685	0.36893	0.01187	0.02078	0.03115	0.02099	0.00648	0.09366	0.20315	0.00588	0.81917	0.70428
0.54465	0.77901	0.001	0.88686	0.35846	0.00767	0.00981	0.03415	0.01724	0.00867	0.07766	0.1871	0.00725	0.86997	0.71344
0.46574	0.72427	0.00109	0.91987	0.40991	0.00858	0.007	0.03241	0.01431	0.00482	0.07158	0.17446	0.00721	0.84072	0.72633
0.48756	0.70498	0.00077	0.8172	0.35427	0.01228	0.01114	0.03306	0.01958	0.00391	0.08521	0.18358	0.00834	0.85443	0.6972
0.4986	0.67307	0.00093	0.81719	0.27367	0.0122	0.01001	0.03538	0.01921	0.0028	0.08676	0.17318	0.00724	0.89302	0.71927
0.55332	0.71632	0.0022	0.83665	0.38962	0.01244	0.00727	0.03341	0.02086	0.00124	0.08228	0.16752	0.00645	0.88141	0.72396
0.48614	0.64596	0.00051	0.81672	0.25375	0.01104	0.00993	0.03529	0.01706	0.00071	0.09252	0.17276	0.00447	0.91653	0.71611
0.48691	0.57633	0.00188	0.77728	0.32067	0.01038	0.00567	0.02922	0.01793	0.00345	0.07454	0.2004	0.00482	0.90372	0.70591
0.58407	0.87898	0.00095	0.80021	0.38477	0.00794	0.00826	0.03939	0.02296	0.0015	0.08411	0.18469	0.00834	0.86947	0.70617
0.48736	0.61914	0.00124	0.89008	0.35908	0.01522	0.0029	0.03221	0.02017	0.00092	0.08702	0.23285	0.00541	0.87374	0.72503
0.56522	0.81422	0.00266	0.79575	0.40823	0.01268	0.00526	0.03445	0.01885	0.0008	0.07746	0.19539	0.00426	0.92007	0.72773
0.50228	0.76034	0.00157	0.80983	0.38515	0.01122	0.00555	0.04207	0.01771	0.00164	0.07598	0.17154	0.0048	0.89287	0.71948
0.52761	0.74219	0.00282	0.83568	0.42933	0.01408	0.00639	0.03537	0.0156	0.00161	0.07094	0.18306	0.00332	0.92886	0.71731
0.47257	0.73467	0.00053	0.89866	0.36948	0.01049	0.00712	0.04181	0.01572	0.00139	0.07819	0.15286	0.00379	0.93059	0.74437
0.58692	0.80579	0.0021	0.8144	0.41996	0.01812	0.01336	0.03948	0.01982	0.00119	0.08299	0.20501	0.00383	0.92047	0.72283
0.52439	0.72649	0.00067	0.80516	0.41845	0.01492	0.00721	0.04615	0.01291	0.00063	0.08906	0.21287	0.00579	0.89124	0.72156
0.57336	0.7351	0.00079	0.85946	0.43161	0.01562	0.01154	0.03445	0.01183	0.00133	0.09295	0.1817	0.0054	0.90203	0.73079
0.5726	0.71349	0.00094	0.85404	0.35564	0.01477	0.01136	0.03909	0.01452	0.00134	0.08652	0.15502	0.00337	0.89579	0.73995
0.52061	0.63601	0.0018	0.94323	0.3248	0.00932	0.00551	0.04188	0.01376	0.00085	0.07969	0.27518	0.0095	0.88446	0.74
0.54888	0.75758	0.00139	0.97007	0.40776	0.01904	0.01367	0.04024	0.01496	0.00084	0.08472	0.18512	0.0044	0.91024	0.73917
0.60138	0.753	0.0009	0.84577	0.42988	0.01148	0.00765	0.0385	0.01706	0.0017	0.10203	0.17263	0.00908	0.95074	0.73765
0.61837	0.65753	0.00104	0.93684	0.29054	0.02909	0.00714	0.03659	0.01878	0.00102	0.07837	0.24574	0.00647	0.92465	0.74629
